,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,217.08,213.42-221.95,63300000000.0,217.38,185.26-278.57,-14.74,7540354.0,125750000000.0,N/A(N/A),9881643.0,-,1.43,3.02%,587699224.0,26/01/2022,2022-01-20
0,GM,56.24,54.42-57.33,130940000000.0,56.02,47.07-67.21,7.48,21430154.0,79340000000.0,N/A(N/A),18806552.0,7.52,1.17,2.55%,1451860294.0,01/02/2022,2022-01-20
0,CVX,128.91,127.88-130.86,134860000000.00002,128.27,84.57-130.86,5.16,11175379.0,247340000000.0,5.36(4.57%),10646126.0,25.01,1.18,36.4%,1927685919.0,28/01/2022,2022-01-20
0,C,64.24,63.7-65.45,38430000000.0,64.29,57.4-80.29,10.08,22067047.0,127890000000.0,2.04(3.18%),22688957.0,6.37,1.71,0.86%,1984400000.0,14/04/2022,2022-01-20
0,BAC,46.44,45.66-47.05,47210000000.0,46.69,29.57-50.08,3.56,45731470.0,369560000000.0,0.84(1.92%),46658579.0,13.04,1.43,41.71%,8077831463.0,18/04/2022,2022-01-20
0,T,27.28,26.96-27.41,173600000000.0,27.13,22.02-33.88,0.12,41433246.0,192950000000.0,2.08(7.97%),53859031.0,230.13,0.6,-5.77%,7141000000.0,26/01/2022,2022-01-20
0,CAT,221.66,216.04-221.87,48410000000.0,221.08,179.34-246.69,9.21,3511092.0,117170000000.0,4.44(1.93%),3192640.0,24.07,0.85,14.22%,540941600.0,28/01/2022,2022-01-20
0,INTC,53.62,51.94-54.08,78470000000.0,53.86,47.87-68.48,5.15,27332658.0,211650000000.0,1.39(2.76%),34143591.0,10.41,0.49,-7.54%,4067000000.0,26/01/2022,2022-01-20
0,MSFT,303.33,301.14-311.65,176250000000.0,309.07,222.42-349.67,8.95,34684381.0,2260000000000.0,2.48(0.82%),28452672.0,33.91,0.9,40.15%,7507980444.0,25/01/2022,2022-01-20
0,AA,59.63,59.97-64.25,11200000000.0,62.1,17.3-64.37,4.3,15791713.0,11460000000.0,0.40(0.87%),8084873.0,13.88,2.38,158.25%,187103147.0,26/04/2022,2022-01-20
