,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,179.36,180.38 - 193.95,63410000000.0,182.8,89.07 - 375.6,- 7.88,45917781.0,106510000000.0,4.11 (N/A),22451289.0,,1.48,- 48.9%,564529686.0,03/02/2021,2020-11-10
0,GM,38.96,39.56 - 41.59,115790000000.0,39.75,14.33 - 41.59,2.23,26333346.0,58840000000.0,0.76 (7.06%),15330261.0,17.47,1.37,0.75%,1431307600.0,10/02/2021,2020-11-10
0,CVX,79.4,79.71 - 83.15,104060000000.0,81.14,51.66 - 122.94,- 6.41,15017273.0,159950000000.0,5.16 (7.25%),11052889.0,,1.25,- 34.34%,1925045193.0,29/01/2021,2020-11-10
0,C,47.64,47.45 - 48.75,43410000000.0,48.31,32.02 - 83.11,5.12,33110060.0,99230000000.0,2.04 (4.78%),25793757.0,9.31,1.82,- 37.41%,2081959678.0,15/01/2021,2020-11-10
0,BAC,27.76,27.18 - 27.76,45710000000.0,27.49,17.95 - 35.72,2.02,76974367.0,239580000000.0,0.72 (2.96%),61535924.0,13.72,1.6,- 16.54%,8661522562.0,19/01/2021,2020-11-10
0,T,28.3,28.49 - 28.97,172890000000.0,28.55,26.08 - 39.7,1.52,44102520.0,205510000000.0,2.08 (7.58%),36976525.0,18.62,0.67,- 28.14%,7126000000.0,27/01/2021,2020-11-10
0,CAT,170.82,170.77 - 174.99,43660000000.0,171.9,87.5 - 176.37,6.01,3485241.0,93600000000.0,4.12 (2.55%),3462022.0,28.4,0.98,15.29%,543258283.0,29/01/2021,2020-11-10
0,INTC,45.6,45.25 - 46.48,78100000000.0,45.4,43.61 - 69.29,5.1,39199522.0,186250000000.0,1.32 (2.91%),33027743.0,8.94,0.7,- 21.74%,4098000000.0,28/01/2021,2020-11-10
0,MSFT,218.39,209.72 - 216.5,147110000000.0,214.5,132.52 - 232.86,6.2,43873535.0,1600000000000.0,2.24 (1.00%),32062577.0,35.23,0.86,49.62%,7560495969.0,03/02/2021,2020-11-10
0,AA,15.73,15.51 - 16.16,9330000000.0,15.89,5.16 - 23.02,- 2.53,4843204.0,2970000000.0,N/A (N/A),5136233.0,,2.3,- 30.18%,185929586.0,20/01/2021,2020-11-10
0,F,8.2,8.18 - 8.59,130910000000.0,8.23,3.96 - 9.57,- 0.03,86683405.0,33340000000.000004,0.3 (13.64%),60845888.0,,1.22,- 9.29%,3978427360.0,04/02/2021,2020-11-10
0,EBAY,48.32,45.36 - 47.64,12600000000.0,47.55,26.02 - 61.05,3.15,15509116.0,32090000000.000004,0.64 (1.26%),8679299.0,15.32,1.26,37.51%,689338530.0,27/01/2021,2020-11-10
0,DELL,64.24,63.27 - 65.19,91510000000.0,64.14,25.54 - 71.45,2.77,1743482.0,48220000000.0,N/A (N/A),1955726.0,23.17,0.85,18.28%,746717209.0,25/11/2020,2020-11-10
0,DIS,142.59,137.67 - 142.37,69750000000.0,139.97,79.1 - 153.41,- 0.74,18052799.0,256660000000.00003,0.88 (1.74%),9234155.0,,1.14,3.36%,1807063365.0,12/11/2020,2020-11-10
0,DOW,52.12,52.07 - 53.7,38040000000.0,52.33,21.95 - 56.11,- 3.13,6144223.0,38660000000.0,2.80 (5.81%),4319164.0,,,- 6.91%,741751762.0,28/01/2021,2020-11-10
0,CSCO,38.2,38.17 - 39.03,49300000000.0,38.21,32.4 - 50.28,2.64,31507715.0,164060000000.0,1.44 (3.84%),25327143.0,14.49,0.84,- 21.77%,4237208289.0,12/11/2020,2020-11-10
