,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,214.58,210.71-215.71,63300000000.0,213.83,150.64-278.57,-14.74,5911026.0,126110000000.0,N/A(N/A),8553391.0,-,1.52,48.61%,587699224.0,26/01/2022,2021-11-02
0,GM,55.49,54.69-55.97,130940000000.0,55.0,34.23-64.3,7.48,15339364.0,80560000000.0,N/A(N/A),18086446.0,7.42,1.2,60.7%,1451860294.0,01/02/2022,2021-11-02
0,CVX,114.53,113.21-114.19,116310000000.0,114.1,69.89-115.29,5.16,8086176.0,221490000000.0,5.36(4.68%),10488316.0,22.22,1.27,64.79%,1933911944.0,28/01/2022,2021-11-02
0,C,69.61,68.54-69.63,39150000000.0,69.43,41.9-80.29,10.38,20925537.0,138130000000.0,2.04(2.95%),17802435.0,6.71,1.81,68.06%,1984300000.0,14/01/2022,2021-11-02
0,BAC,47.85,47.35-48.41,46630000000.0,47.57,23.27-48.42,3.34,32968942.0,391610000000.0,0.84(1.76%),45195220.0,14.34,1.5,101.9%,8184084032.0,18/01/2022,2021-11-02
0,T,25.37,25.13-25.48,173600000000.0,25.48,25.01-33.88,0.12,29757204.0,181140000000.0,2.08(8.23%),36474451.0,214.02,0.65,-6.11%,7139856703.0,26/01/2022,2021-11-02
0,CAT,205.38,203.45-207.8,48410000000.0,205.75,155.23-246.69,9.21,3118476.0,112440000000.0,4.44(2.18%),3416831.0,22.3,0.89,30.77%,547471467.0,27/01/2022,2021-11-02
0,INTC,49.55,49.23-49.89,78470000000.0,49.63,44.55-68.48,5.15,26219398.0,201520000000.0,1.39(2.84%),23066044.0,9.62,0.52,11.9%,4067000000.0,26/01/2022,2021-11-02
0,MSFT,329.37,330.06-333.45,176250000000.0,330.0,203.12-333.45,8.95,21545796.0,2470000000000.0,2.48(0.75%),22727506.0,36.82,0.87,62.68%,7507980444.0,27/01/2022,2021-11-02
0,AA,46.73,45.9-47.48,11200000000.0,46.8,12.86-57.57,4.3,7681594.0,8740000000.0,0.40(0.87%),7853264.0,10.88,2.41,261.69%,187103147.0,19/01/2022,2021-11-02
0,F,17.95,17.74-18.18,136430000000.0,18.09,7.63-18.18,0.7,109504604.0,71730000000.0,0.40(2.34%),66947420.0,25.47,1.11,132.21%,3996241503.0,27/01/2022,2021-11-02
0,EBAY,76.3,74.48-76.36,10680000000.0,76.12,45.37-81.19,2.81,6246896.0,47760000000.0,0.72(0.94%),6617053.0,27.19,1.12,60.19%,626003781.0,02/02/2022,2021-11-02
0,DELL,56.5,53.01-57.34,100200000000.0,56.59,53.01-115,4.85,12851727.0,85320000000.0,N/A(N/A),2595135.0,22.98,0.88,85.05%,765116151.0,23/11/2021,2021-11-02
0,DIS,170.19,168.99-170.85,63590000000.0,170.0,121.37-203.02,0.63,5854178.0,309260000000.0,N/A(N/A),8426874.0,271.5,1.16,40.36%,1817126595.0,10/11/2021,2021-11-02
0,DOW,57.44,57.25-58.74,51310000000.0,57.64,46.25-71.38,7.71,5076353.0,42480000000.0,2.80(5.00%),5237233.0,7.45,-,26.27%,739614412.0,27/01/2022,2021-11-02
0,CSCO,56.1,56.29-57.87,49820000000.0,56.37,36.3-60.27,2.5,18840860.0,236610000000.0,1.48(2.64%),15684891.0,22.45,0.91,56.27%,4217627072.0,17/11/2021,2021-11-02
