,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,180.84,169.06-182.72,62290000000.0,181.03,169.06-278.57,-7.15,12448485.0,98590000000.0,N/A(N/A),9589353.0,-,1.44,-18.99%,582999765.0,27/04/2022,2022-03-07
0,GM,42.4,39.75-42.44,127000000000.0,42.29,39.75-67.21,6.71,25201456.0,57870000000.0,N/A(N/A),19982900.0,6.32,1.23,-21.12%,1453021337.0,26/04/2022,2022-03-07
0,CVX,158.65,155.72-162.1,155880000000.0,159.9,92.86-162.1,8.13,34727458.0,314430000000.0,5.68(3.58%),14527371.0,19.5,1.1,45.55%,1947553346.0,29/04/2022,2022-03-07
0,C,56.59,54.07-56.27,38440000000.0,55.03,54.07-80.29,10.08,49355139.0,110060000000.0,2.04(3.60%),26979720.0,5.61,1.7,-19.42%,1980894613.0,14/04/2022,2022-03-07
0,BAC,40.95,38.21-40.11,47210000000.0,39.93,35.81-50.11,3.57,108197795.0,309320000000.0,0.84(2.05%),53696207.0,11.48,1.42,10.89%,8069801301.0,18/04/2022,2022-03-07
0,T,23.87,23.48-23.86,168860000000.0,23.67,22.02-33.88,2.76,37436949.0,168360000000.0,2.08(8.71%),58054571.0,8.63,0.65,-19.41%,7142892741.0,21/04/2022,2022-03-07
0,CAT,195.66,193.62-203.5,50970000000.0,194.79,179.67-246.69,11.77,6894940.0,105490000000.0,4.44(2.27%),3619057.0,16.62,0.91,-11.13%,535888051.0,26/04/2022,2022-03-07
0,INTC,48.07,47.6-48.54,79020000000.0,48.01,43.63-68.48,4.86,41769554.0,194150000000.0,1.46(3.04%),37641094.0,9.89,0.54,-20.86%,4072000000.0,28/04/2022,2022-03-07
0,MSFT,289.86,278.53-289.69,184900000000.0,288.53,227.22-349.67,9.4,42516673.0,2089999999999.9998,2.48(0.86%),36616094.0,30.84,0.92,25.16%,7496866428.0,28/04/2022,2022-03-07
0,AA,90.56,83.51-92.32,12150000000.0,89.56,27.11-92.32,2.17,12530212.0,15840000000.0,0.40(0.44%),8547185.0,41.69,2.26,212.73%,185403032.0,14/04/2022,2022-03-07
0,F,16.85,15.97-16.9,136340000000.0,16.84,11.14-25.87,4.43,86452484.0,63950000000.0,0.40(2.37%),106638445.0,3.8,1.12,37.33%,4004247552.0,28/04/2022,2022-03-07
0,EBAY,55.66,54.74-56.46,10420000000.0,55.5,49.53-81.19,0.21,9824977.0,32229999999.999996,0.88(1.58%),7041647.0,259.0,1.15,3.53%,587528915.0,27/04/2022,2022-03-07
0,DELL,51.96,48.98-51.74,151810000000.0,51.42,48.98-115,6.37,4642932.0,37670000000.0,1.32(2.54%),4006292.0,8.16,0.87,-39.12%,763884923.0,27/05/2022,2022-03-07
0,DIS,140.72,133.44-140.89,72990000000.0,140.28,129.26-203.02,1.72,13637899.0,243050000000.0,N/A(N/A),11925044.0,81.79,1.18,-25.93%,1820633408.0,10/05/2022,2022-03-07
0,DOW,58.83,57.65-59.11,54970000000.0,58.75,52.07-71.38,8.38,6971946.0,42620000000.0,2.80(4.76%),5641542.0,7.02,-,-6.49%,735085853.0,21/04/2022,2022-03-07
0,CSCO,56.51,55.52-56.44,51550000000.0,56.31,46.23-64.29,2.8,20741615.0,230930000000.0,1.52(2.69%),21659885.0,20.21,0.95,22.18%,4154168000.0,18/05/2022,2022-03-07
0,DE,390.07,368.04-405.49,44450000000.0,394.32,320.5-405.49,18.04,5451631.0,113180000000.0,4.20(1.08%),2006076.0,21.62,0.98,11.5%,306784327.0,20/05/2022,2022-03-07
0,FDX,214.54,200.64-213.37,89550000000.0,212.0,200.64-319.9,17.25,3454081.0,53320000000.0,3.00(1.40%),2300341.0,12.44,1.32,-16.62%,264969342.0,17/03/2022,2022-03-07
0,GIS,68.12,66.76-68.27,18610000000.0,67.61,56.59-69.95,3.63,4368309.0,40820000000.0,2.04(2.99%),3651968.0,18.76,0.5,19.97%,603206700.0,23/03/2022,2022-03-07
0,GLW,38.85,37.27-38.82,14080000000.0,38.82,33.93-46.82,1.21,5274609.0,31550000000.0,1.08(2.78%),4716568.0,32.05,0.98,3.71%,845849498.0,26/04/2022,2022-03-07
0,GT,13.49,11.76-13.45,17480000000.0,13.31,11.76-24.89,2.72,17306382.0,3330000000.0,N/A(N/A),6538467.0,4.95,2.01,-26.12%,281825033.0,29/04/2022,2022-03-07
0,GS,329.67,320.85-327.79,64989999999.99999,326.82,317.72-426.16,59.35,3615396.0,103870000000.0,8.00(2.43%),3237280.0,5.55,1.47,0.7%,322699751.0,19/04/2022,2022-03-07
0,JPM,134.4,128.95-132.69,61720000000.0,132.17,128.95-172.96,15.34,26802094.0,381530000000.0,4.00(2.98%),15676939.0,8.76,1.11,-10.94%,2952808970.0,13/04/2022,2022-03-07
0,KMB,129.13,126.36-129.09,19440000000.0,128.59,125.27-145.79,5.35,1610458.0,43110000000.0,4.64(3.59%),1877304.0,24.12,0.52,-1.87%,336993302.0,22/04/2022,2022-03-07
0,KHC,39.84,39.26-40.87,26040000000.0,39.49,32.78-44.95,0.63,9765425.0,49130000000.0,1.60(4.02%),7818573.0,63.64,0.99,5.26%,1223740203.0,04/05/2022,2022-03-07
0,KO,62.57,60.72-62.07,38660000000.0,62.01,50.17-63.02,2.25,29011215.0,264680000000.0,1.76(2.81%),19608146.0,27.75,0.66,23.19%,4335473308.0,26/04/2022,2022-03-07
0,MCD,235.81,224.19-234.31,23220000000.0,234.31,207.14-271.15,10.04,5411260.0,166810000000.0,5.52(2.34%),3012438.0,23.5,0.62,13.71%,743584718.0,04/05/2022,2022-03-07
0,LLY,262.87,257.86-263.63,28320000000.0,259.86,178.58-283.9,6.12,3057572.0,236090000000.0,3.92(1.49%),2956677.0,42.92,0.4,27.04%,902347126.0,28/04/2022,2022-03-07
0,ORCL,76.49,73.44-76.39,41400000000.0,76.29,65.43-106.34,3.44,11089230.0,198470000000.0,1.28(1.67%),9952812.0,22.21,0.82,9.32%,2670447000.0,10/03/2022,2022-03-07
0,MRK,77.83,76.08-78.29,48700000000.0,77.01,69.46-91.4,4.87,13955670.0,196480000000.0,2.76(3.55%),12630238.0,15.99,0.45,11.61%,2527733606.0,28/04/2022,2022-03-07
0,MSI,222.96,216.2-223,8170000000.0,222.43,176-273.65,7.17,1060106.0,36400000000.0,3.16(1.42%),894966.0,31.11,0.87,24.65%,168209089.0,05/05/2022,2022-03-07
0,MMM,146.73,142.57-145.74,35360000000.0,145.74,139.74-208.95,10.11,4542289.0,81830000000.0,5.96(4.06%),3085490.0,14.51,0.97,-18.84%,571100000.0,26/04/2022,2022-03-07
0,ODP,43.38,41.61-44.28,10830000000.0,43.35,34.02-51.4,3.5,395908.0,2060000000.0,N/A(N/A),394878.0,12.39,1.93,14.52%,48486904.0,04/05/2022,2022-03-07
0,CAKFF,30.15,10.12-10.12,-,10.12,10.12-30.15,2.14,0.0,5160000000.0,0.83(3.21%),534.0,12.1,0.45,-66.17%,203220932.0,-,2022-03-07
0,PMMAF,75.0,68.25-75,7740000000.0,75.0,68.25-131.35,-3.11,326.0,10560000000.0,0.50(0.29%),115.0,40.8,0.37,-25.74%,149605600.0,-,2022-03-07
0,VRTX,238.66,235.05-242.5,7570000000.0,237.46,176.36-254.93,9.03,1496704.0,59960000000.0,N/A(N/A),1707161.0,26.44,0.59,12.59%,254576691.0,28/04/2022,2022-03-07
0,MNST,81.32,74.71-81.34,5540000000.0,81.34,74.71-99.86,2.57,5215318.0,39700000000.0,N/A(N/A),2639747.0,31.62,1.16,-5.9%,529358860.0,05/05/2022,2022-03-07
0,TEVA,7.46,7.3-7.55,15880000000.0,7.37,7.3-11.99,0.38,9817492.0,8230000000.0,N/A(N/A),9210468.0,19.88,1.2,-29.09%,1103329696.0,12/05/2022,2022-03-07
