,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,132.2,128.02-130.61,61060000000.0,130.36,113.02-233.94,-8.93,5085962.0,77080000000.0,N/A(N/A),7347776.0,-18.88,1.38,-41.24%,593811169.0,26/10/2022,2022-10-07
0,GM,34.63,33.4-34.26,132100000000.0,34.06,30.33-67.21,5.31,11069357.0,49030000000.0,0.36(1.04%),14524035.0,7.33,1.27,-35.79%,1458048958.0,25/10/2022,2022-10-07
0,CVX,161.42,159.06-163.93,206100000000.0,162.51,106.17-182.4,15.06,9952441.0,313350000000.0,5.68(3.52%),9037792.0,10.39,1.15,53.84%,1957434814.0,04/11/2022,2022-10-07
0,C,43.06,41.94-42.79,40490000000.0,42.7,41.06-73.72,7.87,17206888.0,81750000000.0,2.04(4.74%),18446810.0,6.15,1.6,-40.54%,1936709623.0,14/10/2022,2022-10-07
0,BAC,31.46,30.52-31.24,49770000000.0,31.17,29.67-50.11,3.23,50425303.0,246920000000.0,0.88(2.80%),38735584.0,10.44,1.4,-28.89%,8035239025.0,17/10/2022,2022-10-07
0,T,15.32,14.9-15.24,140240000000.0,15.23,14.9-21.53,2.75,53196942.0,106600000000.0,1.11(7.25%),39834122.0,6.39,0.605,-25.72%,7125909948.0,20/10/2022,2022-10-07
0,CAT,178.81,175.14-178.96,54030000000.0,176.72,160.6-237.9,12.59,2755034.0,93730000000.0,4.80(2.68%),2671714.0,13.75,1.01,-6.8%,527909143.0,27/10/2022,2022-10-07
0,INTC,27.18,25.65-26.27,73390000000.0,26.17,25.65-56.28,4.68,56218045.0,105610000000.0,1.46(5.37%),40677029.0,6.81,0.619,-49.65%,4106000000.0,27/10/2022,2022-10-07
0,MSFT,246.79,233.17-241.32,198270000000.0,240.9,232.73-349.67,9.7,37005668.0,1750000000000.0,2.72(1.10%),25096675.0,26.53,0.943,-15.8%,7457891872.0,26/10/2022,2022-10-07
0,AA,39.85,37.88-39.35,13390000000.0,39.04,33.55-98.09,5.22,6239489.0,7020000000.0,0.40(1.00%),6410863.0,9.49,2.33,-15.3%,179925180.0,19/10/2022,2022-10-07
0,F,12.36,12-12.3,134590000000.0,12.18,10.61-25.87,2.91,55916378.0,49010000000.0,0.60(4.85%),67747374.0,5.3,1.33,-12.46%,4020237518.0,26/10/2022,2022-10-07
0,EBAY,38.89,37.42-38.58,10070000000.0,38.51,36.18-81.19,0.603,6686492.0,20630000000.0,0.88(2.26%),5326109.0,-10.97,1.22,-45.64%,549367835.0,26/10/2022,2022-10-07
0,DELL,37.48,34.54-36.49,105130000000.0,36.05,33.81-61.54,7.19,5572294.0,25350000000.0,1.32(3.52%),3222457.0,5.68,0.909,-29.88%,732959983.0,23/11/2022,2022-10-07
