,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,198.49,199.2-206.42,63300000000.0,199.75,188-278.57,-14.74,11515228.0,121000000000.0,N/A(N/A),9632258.0,-,1.52,-14.71%,587699224.0,26/01/2022,2021-12-06
0,GM,59.71,58.72-60.73,130940000000.0,60.31,40.04-65.18,7.48,15702112.0,87000000000.0,N/A(N/A),18333331.0,7.98,1.18,34.48%,1451860294.0,01/02/2022,2021-12-06
0,CVX,114.41,115.09-117.45,134860000000.00002,115.98,83.53-118.08,5.16,8721138.0,224050000000.0,5.36(4.57%),10784880.0,22.19,1.27,22.65%,1927685919.0,28/01/2022,2021-12-06
0,C,62.76,62.14-63.56,39150000000.0,62.95,57.28-80.29,10.38,23165578.0,124040000000.0,2.04(2.88%),19958947.0,6.05,1.82,7.06%,1984267239.0,14/01/2022,2021-12-06
0,BAC,43.87,43.96-44.88,46630000000.0,44.45,28.14-48.69,3.34,47221692.0,361330000000.0,0.84(1.92%),45529761.0,13.15,1.51,49.78%,8184084032.0,18/01/2022,2021-12-06
0,T,23.46,23.23-23.94,173600000000.0,23.6,22.22-33.88,0.12,53750739.0,166310000000.0,2.08(7.62%),44756746.0,197.91,0.66,-20.58%,7141000000.0,26/01/2022,2021-12-06
0,CAT,197.8,198.34-203.25,48410000000.0,199.58,175.11-246.69,9.21,2723955.0,108900000000.0,4.44(2.20%),3456263.0,21.48,0.9,8.56%,540941600.0,27/01/2022,2021-12-06
0,INTC,49.25,49.18-51.21,78470000000.0,49.5,45.25-68.48,5.15,38278005.0,207380000000.0,1.39(2.76%),27646532.0,9.56,0.52,-5.26%,4067000000.0,26/01/2022,2021-12-06
0,MSFT,323.01,319.23-327.42,176250000000.0,323.89,209.11-349.67,8.95,28691575.0,2450000000000.0,2.48(0.73%),24779158.0,36.11,0.88,50.69%,7507980444.0,27/01/2022,2021-12-06
0,AA,44.07,44.13-46.74,11200000000.0,44.87,17.3-57.57,4.3,6524872.0,8520000000.0,0.40(0.87%),8129598.0,10.26,2.41,85.71%,187103147.0,19/01/2022,2021-12-06
