,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,226.48,225.4-228.71,62160000000.0,226.75,141.58-278.57,-15.35,4487485.0,132750000000.0,N/A(N/A),9640278.0,-,1.6,37.59%,586151904.0,27/10/2021,2021-10-08
0,GM,56.44,56.38-59.21,139640000000.0,56.54,30.95-64.3,8.65,33626171.0,81940000000.0,N/A(N/A),17547322.0,6.53,1.24,78.49%,1451723812.0,27/10/2021,2021-10-08
0,CVX,105.68,106.6-108.43,116310000000.0,106.81,65.16-113.11,1.86,10575664.0,204380000000.0,5.36(5.11%),10568785.0,56.74,1.26,43.24%,1933911944.0,29/10/2021,2021-10-08
0,C,72.19,71.51-72.81,41430000000.0,71.85,40.49-80.29,9.63,11918726.0,146310000000.0,2.04(2.82%),18304407.0,7.49,1.89,60.99%,2026785183.0,14/10/2021,2021-10-08
0,BAC,44.12,43.92-44.81,46640000000.0,44.07,23.12-44.87,2.99,39346861.0,371270000000.0,0.84(1.90%),48273878.0,14.76,1.53,77.33%,8414903881.0,14/10/2021,2021-10-08
0,T,27.09,26.75-27.12,176020000000.0,27.06,26.35-33.88,-0.31,38261259.0,193420000000.0,2.08(7.76%),32493882.0,-,0.71,-5.94%,7139856703.0,21/10/2021,2021-10-08
0,CAT,195.75,194.74-196.58,45890000000.0,195.8,149.63-246.69,7.83,2685100.0,107170000000.0,4.44(2.31%),3377576.0,25.01,0.91,26.48%,547471467.0,28/10/2021,2021-10-08
0,INTC,54.18,53.7-54.58,77620000000.0,54.55,43.61-68.48,4.5,16007739.0,219810000000.0,1.39(2.58%),20543683.0,12.05,0.57,2.87%,4057000000.0,28/10/2021,2021-10-08
0,MSFT,294.85,293.76-296.64,168090000000.0,296.22,199.62-305.84,8.06,17614823.0,2220000000000.0,2.48(0.85%),22796412.0,36.6,0.81,40.52%,7514891248.0,27/10/2021,2021-10-08
0,AA,47.05,45.63-47.33,10460000000.0,47.07,11.41-52.45,2.27,5531643.0,8790000000.0,N/A(N/A),7510231.0,20.75,2.57,284.4%,186866156.0,14/10/2021,2021-10-08
0,F,14.89,14.85-15.49,136430000000.0,14.92,7.23-16.45,0.85,98957030.0,59480000000.0,N/A(N/A),60287486.0,17.59,1.05,105.95%,3994764392.0,27/10/2021,2021-10-08
0,EBAY,74.17,74.33-75.95,10780000000.0,74.44,45.37-77.83,3.25,4670614.0,48210000000.0,0.72(1.01%),6524382.0,22.8,1.1,45.6%,650055805.0,20/10/2021,2021-10-08
0,DELL,107.05,104.26-107.9,100200000000.0,107.48,58.88-107.9,4.85,2661353.0,81910000000.0,N/A(N/A),2081746.0,22.06,0.89,58.8%,765116151.0,23/11/2021,2021-10-08
0,DIS,177.71,176.4-178.6,63590000000.0,177.93,117.23-203.02,0.63,4122576.0,322920000000.0,N/A(N/A),8329916.0,283.49,1.21,44.59%,1817126595.0,11/11/2021,2021-10-08
0,DOW,58.51,58.4-59.29,46190000000.0,58.81,44.33-71.38,5.44,4226886.0,43330000000.0,2.80(4.90%),4884614.0,10.76,-,21.14%,740575483.0,28/10/2021,2021-10-08
0,CSCO,55.02,54.75-55.3,49820000000.0,55.2,35.28-60.27,2.5,9218910.0,232060000000.0,1.48(2.74%),15929291.0,22.02,0.92,39.64%,4217735917.0,17/11/2021,2021-10-08
0,DE,344.09,341.42-345.34,42400000000.0,344.06,221.73-400.34,17.26,1167165.0,106690000000.0,4.20(1.24%),1561668.0,19.94,1.12,49.23%,310061478.0,24/11/2021,2021-10-08
0,FDX,222.95,221.42-223.94,86640000000.0,222.4,216.34-319.9,17.87,2360361.0,59230000000.0,3.00(1.34%),2715889.0,12.48,1.3,-16.89%,265650056.0,16/12/2021,2021-10-08
0,GIS,61.32,61.12-62.01,18300000000.0,61.36,53.96-64.65,3.77,2559150.0,37140000000.0,2.04(3.31%),3616590.0,16.28,0.5,-0.44%,605692452.0,22/12/2021,2021-10-08
0,GLW,36.94,37.04-37.69,13140000000.0,37.22,31.28-46.82,0.99,4487831.0,31550000000.0,0.96(2.64%),4028589.0,37.29,1.15,5.36%,854032129.0,26/10/2021,2021-10-08
0,GT,18.56,18.51-19.13,14610000000.0,18.76,8.18-20.69,0.58,4696548.0,5220000000.0,N/A(N/A),3374713.0,31.87,2.04,94.75%,281192272.0,22/10/2021,2021-10-08
0,GS,390.62,388.18-394.31,61910000000.0,390.83,185.52-420.76,54.67,1438794.0,125730000000.0,8.00(2.06%),2355537.0,7.14,1.54,91.86%,321874269.0,15/10/2021,2021-10-08
0,JPM,170.09,169.29-171.34,65480000000.00001,170.02,95.24-171.51,14.99,8170653.0,508260000000.0,4.00(2.37%),10989364.0,11.34,1.16,70.55%,2988155355.0,13/10/2021,2021-10-08
0,KMB,133.7,132-134,18980000000.0,133.98,128.02-155.45,5.86,1036805.0,45030000000.0,4.56(3.43%),1834985.0,22.8,0.53,-11.37%,336762087.0,25/10/2021,2021-10-08
0,KHC,37.08,36.71-37.28,26390000000.0,37.07,29.21-44.95,1.68,3127992.0,45360000000.0,1.60(4.28%),5036230.0,22.02,1.09,20.23%,1223387136.0,04/11/2021,2021-10-08
