,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,175.35,171.85-174.79,60020000000.0,174.11,113.02-231.5,-14.24,4420226.0,102780000000.0,N/A(N/A),7560767.0,-10.35,1.45,-24.77%,595983192.0,25/01/2023,2022-11-16
0,GM,40.24,38.47-39.86,140410000000.0,39.75,30.33-67.21,5.93,11931747.0,54750000000.0,0.36(0.89%),14869962.0,6.55,1.32,-36.1%,1420696787.0,31/01/2023,2022-11-16
0,CVX,188.05,183.68-187.82,227060000000.0,186.54,110.73-189.68,17.68,7842695.0,358260000000.0,5.68(3.02%),9056665.0,10.59,1.2,60.97%,1933638546.0,27/01/2023,2022-11-16
0,C,49.03,48.14-48.96,70750000000.0,48.88,40.01-69.11,7.34,16980626.0,93760000000.0,2.04(4.16%),17920654.0,6.62,1.58,-28.67%,1936709623.0,13/01/2023,2022-11-16
0,BAC,37.7,37.2-37.74,91520000000.0,37.61,29.31-50.11,3.18,23525070.0,300200000000.0,0.88(2.33%),40713616.0,11.98,1.39,-19.87%,8022432239.0,13/01/2023,2022-11-16
0,T,19.02,18.78-19.05,155320000000.0,19.0,14.46-21.53,2.77,32094499.0,135039999999.99998,1.11(5.84%),46040639.0,7.93,0.72,1.56%,7126188327.0,25/01/2023,2022-11-16
0,CAT,234.59,230.84-234.66,56630000000.0,234.0,160.6-239.85,13.85,3048091.0,120750000000.0,4.80(2.05%),3044056.0,17.19,1.12,12.94%,520409355.0,26/01/2023,2022-11-16
0,INTC,30.71,29.44-30.23,68200000000.0,30.11,24.59-56.28,3.25,35126135.0,121870000000.0,1.46(4.75%),42281077.0,8.77,0.707,-38.97%,4127000000.0,26/01/2023,2022-11-16
0,MSFT,241.29,240.42-243.8,196530000000.0,242.79,213.43-349.67,9.33,22973224.0,1800000000000.0,2.72(1.12%),28669659.0,23.7,0.92,-28%,7454473144.0,24/01/2023,2022-11-16
0,AA,49.21,46.24-48.83,13130000000.0,47.65,33.55-98.09,-0.658,7628979.0,8600000000.0,0.40(0.81%),7656902.0,-64.4,2.37,-2.8%,176937165.0,18/01/2023,2022-11-16
0,F,14.3,13.84-14.16,151740000000.0,14.1,10.61-25.87,2.25,47312064.0,56010000000.0,0.60(4.20%),66826257.0,6.46,1.42,-28%,4020494099.0,25/01/2023,2022-11-16
0,EBAY,47.02,45.31-46.46,9790000000.0,46.28,35.92-76.41,0.049,5256692.0,24690000000.0,0.88(1.87%),5970950.0,-8.21,1.25,-36.64%,542659087.0,22/02/2023,2022-11-16
0,DELL,42.35,41.04-41.98,80940000000.0,41.98,32.9-61.54,7.19,2500091.0,30260000000.0,1.32(3.12%),3281195.0,5.68,0.909,-25.31%,732959983.0,23/11/2022,2022-11-16
0,DIS,95.51,93.72-95.22,82720000000.0,95.22,86.28-160.32,1.73,10386590.0,171510000000.0,N/A(N/A),10995555.0,54.29,1.25,-39.71%,1823057777.0,07/02/2023,2022-11-16
0,DOW,51.6,50.22-51.22,59410000000.0,51.15,42.91-71.86,7.79,4286410.0,35580000000.0,2.80(5.43%),6243442.0,6.06,1.34,-13.89%,703759269.0,26/01/2023,2022-11-16
0,CSCO,44.9,44.3-44.98,38460000000.0,44.94,38.6-64.29,2.83,23716311.0,182260000000.0,1.52(3.39%),19772976.0,16.18,0.952,-21.6%,4105968967.0,16/11/2022,2022-11-16
0,DE,406.97,402.05-408.58,48040000000.0,407.25,283.81-446.76,20.11,1097952.0,122800000000.0,4.52(1.11%),1480981.0,20.24,1.1,12.69%,301819630.0,23/11/2022,2022-11-16
