Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Rel Volume,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,from Open,Gap
CNO,2020-12-30,"CNO Financial Group, Inc.",Financial,Insurance - Life,USA,3.06B,7.00,22.2,-0.63%,599462,10.45,0.70,0.79,0.62,3.89,4.63,236.80%,-13.80%,61.60%,10.00%,-0.70%,140.90M,134.44M,0.70%,-12.11%,-,-3.30%,2.38%,3.55,901.86K,0.23%,4.32%,38.40%,48.69%,22.45%,22.45%,2.15%,2.52%,2.70,0.66,2.16%,1.40%,10.30%,6.60%,-,-,0.74,0.74,-,11.10%,12.10%,Nov 02/a,1.42,0.59,-2.18%,6.01%,35.28%,-5.53%,152.56%,50.78,-0.72%,0.09%
CNOB,2020-12-30,"ConnectOne Bancorp, Inc.",Financial,Banks - Regional,USA,787.65M,11.43,19.83,1.59%,73630,9.28,1.14,2.62,0.88,2.77,6.09,14.30%,8.09%,21.40%,10.00%,23.60%,39.65M,34.78M,3.70%,-1.96%,67.20%,-0.54%,0.99%,2.95,116.21K,4.98%,11.84%,40.94%,32.82%,-22.90%,-22.90%,3.14%,3.41%,1.50,0.63,1.82%,0.70%,6.20%,18.30%,-,-,0.23,0.23,-,76.30%,17.10%,Oct 29/b,1.38,0.7,0.61%,10.46%,30.14%,-24.83%,123.94%,56.22,1.69%,-0.10%
CNP,2020-12-30,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Gas,USA,11.63B,-,21.42,0.56%,1765635,15.26,-,1.35,1.97,11.39,-,81.30%,6.04%,-1.20%,-5.88%,5.90%,545.00M,543.23M,0.10%,0.00%,97.50%,7.30%,2.95%,3.07,5.22M,2.88%,-7.63%,10.70%,11.16%,-21.45%,-21.45%,2.08%,2.47%,2.40,0.34,2.99%,-2.90%,-17.70%,5.40%,0.70,0.60,2.01,2.25,-,12.30%,-11.30%,Nov 05/b,0.97,0.55,-2.63%,-4.99%,10.60%,-22.19%,84.97%,42.19,0.85%,-0.28%
CNQ,2020-12-30,Canadian Natural Resources Limited,Energy,Oil & Gas E&P,Canada,28.88B,-,24.33,2.27%,2323926,31.93,-,2.09,1.15,82.98,17.09,114.40%,7.50%,4.90%,3.90%,3.90%,1.18B,1.16B,3.30%,0.00%,66.60%,-2.77%,0.74%,2.56,3.32M,5.51%,6.52%,51.97%,41.45%,-24.79%,-24.79%,2.82%,3.38%,1.90,0.7,5.47%,-0.80%,-1.80%,10.40%,1.00,0.70,0.7,0.73,38.70%,2.00%,-3.30%,Nov 05/b,1.93,0.87,0.53%,14.83%,35.68%,-25.80%,262.59%,57.38,2.27%,0.00%
CNR,2020-12-30,"Cornerstone Building Brands, Inc.",Industrials,Building Products & Equipment,USA,1.19B,-,9.55,0.95%,187008,13.01,-,0.25,2.84,1.89,8.23,82.70%,287.20%,-20.20%,36.30%,25.60%,125.10M,43.44M,1.50%,-0.96%,89.90%,-0.32%,6.42%,5.0,557.37K,-1.55%,9.27%,19.67%,73.32%,12.22%,12.22%,3.65%,4.11%,2.20,0.34,-,-18.90%,-197.20%,5.10%,2.50,1.90,8.49,8.55,22.90%,-18.00%,-22.00%,Nov 10/a,2.27,0.39,2.53%,8.13%,39.36%,-6.37%,275.98%,55.93,1.06%,-0.11%
CNS,2020-12-30,"Cohen & Steers, Inc.",Financial,Asset Management,USA,3.53B,30.38,73.46,0.82%,54654,24.45,6.33,8.39,14.90,36.68,-,16.10%,21.51%,11.00%,4.80%,5.50%,47.86M,23.73M,8.40%,-0.08%,45.90%,-1.34%,2.32%,3.93,139.70K,-0.16%,3.80%,33.99%,10.18%,19.01%,19.01%,2.26%,2.61%,2.00,0.39,2.12%,31.40%,54.90%,56.00%,-,-,0.0,0.0,86.80%,36.40%,28.00%,Oct 21/a,1.34,1.97,-1.31%,9.42%,21.26%,-6.80%,122.82%,55.45,1.00%,-0.18%
CNSL,2020-12-30,"Consolidated Communications Holdings, Inc.",Communication Services,Telecom Services,USA,378.89M,9.36,4.86,-2.02%,309239,20.33,4.68,0.29,0.90,3.8,2.02,63.40%,-66.71%,-23.30%,2.00%,16.00%,79.41M,71.69M,1.00%,0.00%,71.70%,-1.26%,5.72%,9.74,420.74K,1.25%,-13.21%,-14.59%,-25.91%,25.26%,25.26%,3.42%,4.25%,2.70,0.73,-,1.10%,10.30%,3.40%,1.00,1.00,5.7,5.76,57.40%,11.10%,2.80%,Oct 29/b,1.39,0.21,-6.33%,-5.40%,-18.21%,-44.84%,40.06%,39.56,-1.62%,-0.40%
CNST,2020-12-30,"Constellation Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.46B,-,30.2,0.43%,487090,-,-,-,3.24,2.98,-,11.70%,-19.80%,-,-,-,47.54M,47.16M,0.75%,-2.61%,-,2.34%,11.24%,8.02,660.72K,-12.39%,19.18%,49.06%,4.75%,-35.89%,-35.89%,5.23%,6.75%,2.10,0.74,-,-25.00%,-28.90%,-,15.80,15.80,0.05,0.07,-,-,-,Oct 29/b,-,1.81,0.11%,18.15%,6.11%,-40.67%,77.65%,52.62,0.10%,0.33%
CNTG,2020-12-30,Centogene N.V.,Healthcare,Diagnostics & Research,Germany,251.43M,-,11.14,-1.59%,38911,-,-,4.24,4.37,11.86,-,-83.90%,-15.10%,-,-,-,19.86M,8.35M,36.18%,0.00%,51.00%,16.47%,1.48%,0.94,131.29K,-10.16%,-11.16%,17.76%,-55.72%,10.63%,10.63%,3.81%,5.45%,1.20,0.3,-,-27.90%,-68.50%,-21.70%,1.50,1.30,0.47,0.66,44.60%,-53.50%,-58.30%,Dec 16/b,-,0.64,-4.84%,-5.11%,-23.53%,-61.20%,20.43%,43.25,-2.28%,0.71%
CNTY,2020-12-30,"Century Casinos, Inc.",Consumer Cyclical,Resorts & Casinos,USA,189.82M,-,6.34,0.63%,156229,24.48,-,0.66,1.79,3.06,-,-674.10%,113.90%,-22.82%,25.00%,12.70%,29.58M,26.95M,0.50%,-51.78%,64.70%,5.23%,4.28%,3.47,332.25K,2.42%,7.28%,15.69%,53.14%,-19.95%,-19.95%,4.66%,6.52%,1.70,0.47,-,-11.00%,-63.60%,-1.50%,1.20,1.20,4.3,4.4,49.10%,-11.70%,-26.10%,Nov 06/b,2.93,0.38,-0.02%,8.53%,30.14%,-29.16%,527.72%,52.45,0.48%,0.16%
CNX,2020-12-30,CNX Resources Corporation,Energy,Oil & Gas E&P,USA,2.54B,-,10.97,6.92%,3026374,11.36,-,2.33,0.51,16.9,20.21,-111.40%,25.13%,-21.00%,35.70%,-12.20%,224.53M,222.11M,1.10%,3.36%,92.10%,12.51%,7.70%,3.88,4.41M,-0.81%,16.58%,16.21%,30.44%,23.95%,23.95%,6.76%,5.65%,2.20,0.69,-,-11.20%,-23.80%,-3.30%,0.70,0.60,0.6,0.61,56.60%,-97.70%,-87.50%,Oct 29/b,1.69,0.58,5.38%,9.34%,10.87%,-22.69%,157.51%,54.87,7.97%,-0.97%
CNXC,2020-12-30,Concentrix Corporation,Technology,Information Technology Services,USA,5.03B,38.76,99.3,-1.88%,225414,13.33,3.13,1.09,-,53.9,-,142.70%,22.50%,-,12.40%,-,50.64M,-,-,-,-,-,-,0.86,449.46K,1.65%,24.13%,-,-,-,24.13%,3.19%,7.68%,1.00,0.5,-,-,-,6.00%,0.50,0.50,0.0,1.06,35.90%,-,-,-,-,6.37,-1.74%,-0.76%,-0.76%,-14.97%,24.13%,-,-1.64%,-0.24%
CNXN,2020-12-30,"PC Connection, Inc.",Technology,Electronics & Computer Distribution,USA,1.25B,20.40,47.46,3.15%,46072,17.23,2.55,0.48,1.97,11.58,62.60,28.80%,28.74%,14.00%,8.00%,2.70%,26.13M,10.96M,3.60%,-1.09%,45.50%,-0.92%,3.80%,5.59,74.55K,6.92%,3.96%,15.59%,1.11%,-4.43%,-4.43%,2.83%,2.59%,3.00,0.62,-,6.50%,10.10%,13.60%,2.50,2.10,0.0,0.0,16.20%,3.10%,2.30%,Nov 09/a,0.76,1.36,3.68%,2.07%,8.93%,-15.75%,57.67%,58.62,2.93%,0.22%
CO,2020-12-30,Global Cord Blood Corporation,Healthcare,Diagnostics & Research,Hong Kong,437.58M,5.63,3.58,-0.83%,54208,-,0.19,2.38,0.69,0.5,5.50,61.50%,-,23.30%,30.00%,14.00%,121.70M,34.73M,49.60%,0.00%,17.30%,1.11%,0.90%,2.23,139.85K,-0.83%,-10.72%,1.13%,19.73%,-28.40%,-28.40%,3.78%,3.25%,-,0.39,-,6.90%,12.80%,11.80%,10.00,9.90,0.0,0.0,84.70%,47.90%,42.10%,-,0.40,0.14,-5.29%,-8.51%,5.45%,-31.81%,40.94%,36.52,-1.92%,1.11%
COCP,2020-12-30,"Cocrystal Pharma, Inc.",Healthcare,Biotechnology,USA,94.17M,-,1.42,0.00%,1439239,-,-,49.57,1.63,2.96,-,13.70%,15.00%,-,-,273.80%,57.56M,48.65M,29.04%,0.00%,23.80%,86.11%,1.75%,0.24,3.50M,-5.96%,-34.26%,52.75%,-3.40%,186.58%,186.58%,6.91%,11.41%,2.00,0.41,-,-135.70%,-146.10%,-187.60%,12.60,12.60,0.0,0.0,-,-,-,-,1.20,0.19,-8.30%,17.89%,17.92%,-53.29%,215.56%,49.42,1.43%,-1.41%
CODA,2020-12-30,"Coda Octopus Group, Inc.",Industrials,Aerospace & Defense,USA,67.30M,29.07,6.22,2.13%,12763,10.03,-,3.17,2.00,5.18,39.59,-1.00%,113.79%,15.10%,-,8.80%,10.74M,4.49M,0.40%,-36.75%,15.90%,-1.49%,8.70%,22.41,17.45K,0.97%,11.27%,12.48%,19.16%,-25.69%,-25.69%,4.46%,5.10%,2.00,0.73,-,6.50%,7.40%,16.50%,8.40,5.70,0.01,0.04,63.40%,13.80%,11.00%,-,1.55,0.31,0.44%,6.25%,10.77%,-30.11%,46.01%,54.28,0.97%,1.15%
CODI,2020-12-30,Compass Diversified,Industrials,Conglomerates,USA,1.24B,-,19.24,0.79%,130129,11.32,-,0.84,1.53,7.03,12.18,-230.10%,9.40%,-19.30%,7.00%,17.90%,64.90M,54.82M,1.20%,-3.35%,32.70%,1.20%,0.22%,0.59,201.69K,-0.77%,-1.69%,0.94%,15.42%,-22.61%,-22.61%,1.90%,2.99%,1.90,0.65,7.48%,-1.30%,-3.20%,2.70%,2.80,1.60,0.73,0.0,36.10%,5.20%,-1.80%,Oct 28/a,1.75,0.53,-3.39%,1.06%,10.35%,-25.40%,78.48%,45.64,0.89%,-0.10%
CODX,2020-12-30,"Co-Diagnostics, Inc.",Healthcare,Diagnostics & Research,USA,277.11M,10.87,9.73,-0.61%,905509,5.02,-,5.83,5.18,10.15,43.99,26.40%,25.57%,-22.60%,-,-,28.08M,26.43M,6.52%,-11.91%,32.50%,12.49%,25.76%,3.47,1.96M,-13.59%,-16.98%,-28.40%,-50.00%,986.91%,986.91%,6.51%,6.00%,2.00,0.46,-,96.20%,102.10%,-346.70%,28.60,22.70,0.00,0.00,74.00%,50.40%,58.80%,Nov 16/a,-1.71,0.73,-9.21%,-18.97%,-33.57%,-68.60%,1005.68%,36.79,-1.32%,0.72%
COE,2020-12-30,China Online Education Group,Consumer Defensive,Education & Training Services,China,542.86M,35.27,26.52,4.20%,30261,3.44,-,1.86,-,3.42,-,75.30%,36.16%,5.20%,-,95.20%,21.58M,5.72M,4.18%,0.00%,94.60%,-0.22%,0.05%,0.08,34.66K,5.95%,1.07%,39.07%,5.41%,170.06%,170.06%,7.24%,8.18%,2.00,0.87,-,6.60%,-11.80%,10.90%,0.50,0.50,-,-,71.50%,4.60%,5.80%,Nov 23/b,-0.84,1.91,1.15%,3.34%,8.15%,-28.69%,215.71%,52.99,3.19%,0.98%
COF,2020-12-30,Capital One Financial Corporation,Financial,Credit Services,USA,44.55B,47.86,97.88,1.77%,1396363,10.67,5.98,1.66,0.84,1.01,2.75,-6.90%,306.69%,7.80%,8.00%,8.00%,457.80M,453.34M,0.90%,-14.70%,92.30%,2.14%,1.09%,1.63,3.04M,3.04%,14.29%,36.21%,61.25%,-4.89%,-4.89%,2.02%,2.67%,1.90,0.46,0.41%,-0.40%,-2.90%,15.50%,-,-,0.79,0.79,-,28.40%,-5.60%,Oct 22/a,1.71,2.71,4.55%,13.58%,39.82%,-9.03%,157.58%,63.92,1.43%,0.33%
COG,2020-12-30,Cabot Oil & Gas Corporation,Energy,Oil & Gas E&P,USA,6.65B,30.84,16.47,2.43%,4098525,9.18,-,4.52,3.10,33268.58,-,33.80%,221.51%,45.50%,-1.71%,-1.00%,398.58M,390.56M,0.30%,-6.75%,-,3.66%,4.60%,3.16,5.69M,-1.91%,-5.99%,-5.13%,-3.12%,-5.40%,-5.40%,3.32%,3.64%,2.20,0.72,2.43%,4.80%,10.10%,21.80%,0.80,0.80,0.46,0.55,55.70%,24.10%,14.70%,Oct 29/a,0.17,0.59,-2.33%,-5.36%,-10.82%,-27.35%,26.11%,44.13,2.30%,0.12%
COGT,2020-12-30,"Cogent Biosciences, Inc.",Healthcare,Biotechnology,USA,759.34M,-,11.41,2.70%,501891,-,-,32.73,-,-,-,24.70%,68.30%,-,-,-,9.85M,-,4.47%,0.00%,17.00%,264.66%,-,1.29,358.24K,-6.48%,16.31%,21.90%,506.91%,296.07%,296.07%,10.48%,12.53%,1.20,1.4,-,-94.40%,-448.70%,-101.20%,6.60,6.60,-,-,-,-,-,Nov 09/b,-,1.24,-3.81%,2.36%,53.84%,-23.32%,866.95%,49.19,2.61%,0.09%
COHR,2020-12-30,"Coherent, Inc.",Technology,Scientific & Technical Instruments,USA,3.74B,-,152.62,1.45%,129173,17.16,-,3.04,3.98,7.87,26.34,-875.00%,62.24%,-50.10%,8.00%,8.90%,24.20M,24.05M,0.60%,-1.40%,93.40%,-2.29%,3.45%,4.74,175.02K,4.70%,25.32%,37.58%,20.41%,-8.25%,-8.25%,4.05%,3.73%,2.50,0.74,-,-22.00%,-41.40%,-29.60%,4.50,2.90,0.44,0.46,33.60%,-35.00%,-33.70%,Nov 10/a,1.52,5.02,9.29%,17.14%,22.20%,-14.30%,95.14%,68.07,1.47%,-0.02%
COHU,2020-12-30,"Cohu, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.60B,-,38.21,5.58%,488429,15.10,-,2.77,3.38,9.34,97.87,-64.90%,139.58%,-37.70%,-,13.00%,41.95M,40.90M,2.40%,-14.69%,91.80%,1.60%,2.37%,2.38,406.81K,1.06%,34.59%,122.41%,130.32%,67.22%,67.22%,7.08%,7.13%,1.90,1.2,-,-4.30%,-9.70%,-5.90%,3.00,2.10,0.70,0.72,40.80%,-5.00%,-8.00%,Oct 29/b,1.76,2.3,4.18%,32.45%,96.27%,-6.80%,329.80%,64.87,5.20%,0.36%
COKE,2020-12-30,"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,2.53B,29.33,266.5,0.46%,15690,14.57,-,0.51,5.57,15.33,9.44,141.50%,9.33%,-18.70%,-,22.50%,9.37M,4.68M,34.76%,0.00%,49.10%,0.34%,2.87%,5.26,25.56K,0.95%,1.84%,10.73%,16.07%,-6.18%,-6.18%,1.72%,1.98%,-,0.61,0.38%,3.00%,24.70%,11.80%,1.40,1.10,2.31,2.32,35.10%,5.30%,2.00%,Nov 03/a,1.02,5.54,1.03%,4.11%,9.22%,-9.10%,41.70%,54.10,0.69%,-0.22%
COLB,2020-12-30,"Columbia Banking System, Inc.",Financial,Banks - Regional,USA,2.52B,17.71,35.24,2.26%,305839,18.42,2.21,4.86,1.08,2.68,28.48,13.40%,-1.75%,12.10%,8.00%,11.50%,70.73M,70.00M,0.20%,-1.56%,93.80%,-1.30%,3.15%,6.99,315.86K,5.70%,11.48%,47.76%,31.84%,-12.90%,-12.90%,3.73%,3.16%,2.60,0.97,3.18%,0.70%,4.90%,20.20%,-,-,0.02,0.02,-,71.00%,21.20%,Oct 29/b,0.95,1.24,3.10%,9.80%,26.56%,-13.65%,84.41%,59.06,2.32%,-0.06%
COLD,2020-12-30,Americold Realty Trust,Real Estate,REIT - Industrial,USA,7.46B,83.72,36.67,1.44%,1085796,72.19,8.81,3.82,3.55,42.88,101.86,-24.40%,-0.97%,20.00%,9.50%,3.40%,204.29M,200.46M,0.34%,-2.11%,-,2.40%,15.11%,13.14,2.31M,-0.22%,7.44%,2.57%,0.14%,4.59%,4.59%,2.17%,2.06%,1.70,0.47,2.29%,2.00%,4.40%,3.70%,-,-,0.96,0.96,27.50%,9.60%,4.60%,Nov 05/a,-,0.75,4.90%,3.25%,2.66%,-11.19%,57.38%,62.34,2.03%,-0.58%
COLL,2020-12-30,"Collegium Pharmaceutical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,701.78M,39.92,19.92,-0.10%,362246,12.28,72.58,2.28,3.98,4.24,8.56,42.80%,86.87%,5.70%,0.55%,-,34.54M,32.19M,1.80%,-4.16%,-,0.30%,12.19%,14.92,262.94K,6.70%,7.73%,-4.32%,14.68%,-3.21%,-3.21%,4.15%,4.53%,2.10,1.38,-,3.20%,12.60%,-24.00%,1.10,1.00,1.27,1.55,52.20%,12.60%,5.70%,Nov 05/a,1.26,0.86,4.43%,4.51%,5.65%,-22.16%,53.23%,58.42,0.10%,-0.20%
COLM,2020-12-30,Columbia Sportswear Company,Consumer Cyclical,Apparel Manufacturing,USA,5.88B,46.40,88.44,0.79%,127283,23.96,6.19,2.31,3.40,18.69,28.24,26.20%,161.40%,20.30%,7.50%,7.70%,66.18M,34.53M,11.80%,-39.06%,42.90%,0.38%,3.37%,3.20,363.54K,-0.54%,7.95%,1.68%,10.69%,-11.73%,-11.73%,2.81%,2.76%,2.20,0.35,-,4.60%,7.30%,17.60%,3.30,1.80,0.00,0.00,48.80%,6.00%,5.00%,Oct 29/a,0.72,2.4,2.23%,3.23%,10.59%,-12.82%,70.67%,55.85,0.49%,0.30%
COMM,2020-12-30,"CommScope Holding Company, Inc.",Technology,Communication Equipment,USA,2.63B,-,13.19,2.25%,1719211,7.01,-,0.31,10.22,4.52,4.63,-839.90%,34.05%,-43.40%,-0.25%,16.90%,196.90M,194.11M,0.40%,0.00%,96.80%,1.33%,3.91%,2.86,2.65M,-0.83%,11.31%,46.56%,61.44%,-7.05%,-7.05%,2.85%,3.68%,2.50,0.65,-,-7.80%,-222.00%,-3.40%,1.70,1.10,37.74,37.86,32.20%,-5.90%,-12.70%,Nov 05/b,1.85,0.47,1.31%,16.41%,32.30%,-12.36%,139.82%,60.77,1.93%,0.31%
CONE,2020-12-30,CyrusOne Inc.,Real Estate,REIT - Specialty,USA,8.85B,-,73.36,-0.03%,743882,368.64,-,8.69,3.34,56.56,-,-41.70%,-6.13%,26.40%,-,24.30%,120.42M,119.55M,0.10%,-11.06%,-,5.55%,6.22%,7.18,1.04M,-1.66%,4.93%,4.76%,-3.40%,12.12%,12.12%,2.32%,2.92%,2.20,0.72,2.78%,-0.50%,-1.20%,0.00%,-,-,1.24,0.00,61.20%,-2.50%,-2.90%,Oct 28/a,0.47,1.98,5.14%,2.83%,0.63%,-15.45%,67.80%,59.19,-0.24%,0.22%
CONN,2020-12-30,"Conn's, Inc.",Consumer Cyclical,Specialty Retail,USA,346.84M,-,12.33,-3.90%,237280,9.69,-,0.24,0.68,3.22,1.09,-20.30%,295.40%,2.80%,23.00%,0.80%,29.14M,19.85M,0.90%,-4.27%,55.10%,-10.47%,12.39%,6.82,360.63K,1.57%,11.23%,16.54%,23.55%,-0.48%,-0.48%,5.10%,6.87%,2.60,0.66,-,-1.30%,-5.00%,7.00%,4.50,3.50,1.51,1.52,53.00%,1.50%,-1.90%,Dec 08/b,2.61,0.8,0.43%,9.56%,32.51%,-16.29%,335.69%,52.64,-3.45%,-0.47%
CONX,2020-12-30,CONX Corp.,Financial,Shell Companies,USA,762.96M,-,10.17,-0.48%,600793,-,-,-,-,-,-,-,-,-,-,-,75.01M,-,0.01%,-,-,-,-,-,158.23K,-0.27%,-,-,-,-,-0.28%,1.76%,-,-,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,-0.31%,-0.31%,-0.31%,-3.13%,2.64%,-,-0.57%,0.10%
COO,2020-12-30,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,USA,17.39B,74.15,356.45,-0.23%,112687,25.32,7.42,7.16,4.58,150.08,99.57,-47.90%,12.09%,3.00%,10.00%,6.20%,49.10M,44.63M,0.20%,-7.71%,99.60%,0.81%,1.63%,3.16,230.58K,1.07%,6.33%,5.73%,23.98%,10.94%,10.94%,1.38%,2.20%,2.30,0.49,0.02%,3.60%,6.40%,5.10%,1.30,0.70,0.36,0.47,63.10%,12.80%,9.80%,Dec 03/a,0.81,7.57,2.83%,4.55%,14.10%,-4.07%,50.61%,60.76,-0.21%,-0.02%
COOP,2020-12-30,Mr. Cooper Group Inc.,Financial,Mortgage Finance,USA,2.81B,5.14,30.55,2.09%,620141,6.01,0.25,1.11,1.20,2.97,1.10,-73.70%,-40.76%,57.70%,20.76%,116.40%,91.68M,74.43M,1.82%,0.00%,90.90%,5.48%,8.72%,6.76,961.05K,0.38%,14.57%,36.85%,155.61%,144.16%,144.16%,3.27%,3.69%,1.70,0.65,-,3.10%,26.00%,2.80%,-,-,5.00,7.30,-,29.20%,22.70%,Oct 29/b,1.55,1.05,6.89%,18.28%,80.46%,-1.85%,608.70%,71.12,1.75%,0.33%
COP,2020-12-30,ConocoPhillips,Energy,Oil & Gas E&P,USA,43.37B,-,40.01,2.41%,6169074,44.21,-,2.08,1.40,6.65,-,20.40%,193.80%,6.80%,-11.89%,-9.10%,1.08B,1.07B,0.04%,0.00%,76.00%,1.01%,3.90%,3.38,12.31M,2.51%,1.14%,21.83%,-1.79%,-38.47%,-38.47%,3.18%,3.74%,1.90,0.5,4.30%,-1.80%,-3.80%,13.00%,2.40,2.20,0.48,0.50,38.60%,2.10%,-5.80%,Oct 29/b,1.87,1.6,-3.36%,7.17%,5.83%,-40.40%,91.99%,49.65,2.62%,-0.20%
COR,2020-12-30,CoreSite Realty Corporation,Real Estate,REIT - Office,USA,5.30B,61.60,123.38,-1.13%,159494,62.66,123.20,8.87,57.65,1828.58,308.31,-7.40%,2.71%,25.30%,0.50%,16.00%,42.77M,42.29M,0.90%,-65.15%,95.40%,0.09%,1.97%,2.92,286.30K,-1.99%,-1.60%,3.79%,-1.59%,10.04%,10.04%,1.64%,2.00%,2.80,0.56,3.99%,3.70%,65.30%,8.60%,-,-,18.68,18.68,68.30%,23.60%,13.20%,Oct 29/b,0.25,2.4,0.89%,-0.18%,1.86%,-6.07%,36.98%,50.26,-0.27%,-0.87%
CORE,2020-12-30,"Core-Mark Holding Company, Inc.",Consumer Defensive,Food Distribution,USA,1.32B,22.11,29.38,-1.18%,117279,15.54,6.14,0.08,2.14,112.87,9.06,27.10%,14.34%,6.50%,3.60%,10.20%,45.10M,43.99M,0.50%,-0.72%,94.00%,-0.40%,1.36%,3.11,191.88K,-0.71%,-5.80%,1.56%,17.52%,8.05%,8.05%,2.25%,2.68%,2.20,0.61,1.77%,3.10%,10.10%,7.20%,2.00,0.80,0.72,0.79,5.30%,0.60%,0.40%,Nov 05/b,0.40,0.89,-4.01%,-4.97%,2.52%,-18.45%,40.34%,38.22,-1.74%,0.57%
CORR,2020-12-30,"CorEnergy Infrastructure Trust, Inc.",Real Estate,REIT - Diversified,USA,98.82M,-,6.92,-0.72%,357034,-,-,3.63,3.17,0.95,49.41,-117.90%,94.60%,-18.90%,2.00%,16.30%,13.65M,13.59M,0.30%,11.74%,50.90%,-14.77%,8.41%,2.61,438.53K,-4.68%,16.30%,18.49%,-20.28%,-84.52%,-84.52%,6.42%,8.38%,3.50,0.81,2.89%,-70.70%,-203.60%,2.60%,-,-,3.85,3.85,-,-,-,Nov 03/b,1.27,0.59,-6.90%,14.38%,-27.22%,-85.45%,94.66%,49.39,-0.86%,0.14%
CORT,2020-12-30,Corcept Therapeutics Incorporated,Healthcare,Biotechnology,USA,3.05B,29.44,26.17,0.46%,494086,27.84,-,8.57,6.19,7.12,18.56,29.10%,11.24%,34.90%,-,63.10%,115.73M,104.83M,1.10%,6.96%,78.50%,0.66%,12.29%,13.64,943.86K,-3.25%,15.59%,50.36%,53.13%,116.28%,116.28%,3.43%,3.29%,2.50,0.52,-,23.20%,25.40%,24.00%,10.80,10.70,0.00,0.00,98.40%,37.30%,30.70%,Nov 03/a,1.02,0.89,3.10%,21.08%,57.60%,-5.80%,169.79%,64.53,0.77%,-0.31%
COST,2020-12-30,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,164.64B,38.46,374.45,0.46%,1747227,34.17,4.47,0.95,11.16,11.42,31.65,12.90%,8.81%,10.90%,8.60%,7.50%,442.95M,441.97M,0.20%,-4.25%,70.30%,-0.70%,0.73%,1.42,2.27M,3.43%,-1.92%,8.24%,26.09%,30.74%,30.74%,1.08%,1.34%,2.20,0.77,0.75%,8.00%,26.00%,15.50%,1.00,0.50,0.51,0.51,13.20%,3.40%,2.50%,Dec 10/a,0.67,4.89,0.63%,1.47%,14.29%,-3.51%,41.65%,56.09,0.07%,0.40%
COTY,2020-12-30,Coty Inc.,Consumer Defensive,Household & Personal Products,USA,5.53B,-,6.99,1.90%,6009681,21.51,-,1.25,1.67,10.31,-,72.10%,231.63%,-33.60%,-5.90%,1.40%,763.90M,287.27M,0.20%,-,24.20%,-17.20%,5.51%,1.11,14.22M,-3.59%,-2.78%,158.89%,61.81%,-37.87%,-37.87%,5.16%,6.02%,2.70,0.42,-,-,-,-7.30%,1.90,1.70,2.85,2.91,57.60%,-,-,Nov 06/b,2.27,0.48,-1.69%,26.30%,51.99%,-46.27%,163.77%,55.8,1.60%,0.29%
COUP,2020-12-30,Coupa Software Incorporated,Technology,Software - Application,USA,24.32B,-,341.31,0.24%,412548,859.72,-,49.67,56.98,17.96,355.53,-51.10%,-16.42%,-20.70%,24.90%,50.30%,68.94M,67.38M,0.40%,-63.03%,-,1.26%,9.78%,5.51,1.20M,-5.49%,3.77%,24.46%,18.60%,133.37%,133.37%,3.45%,4.59%,2.40,0.34,-,-7.50%,-32.60%,-5.20%,1.60,1.60,2.13,3.59,62.80%,-17.80%,-29.20%,Dec 07/a,1.54,14.37,2.35%,9.79%,31.26%,-7.53%,244.72%,55.25,-0.01%,0.25%
COWN,2020-12-30,Cowen Inc.,Financial,Capital Markets,USA,845.03M,6.30,26.17,1.04%,176439,5.33,0.63,0.60,0.79,1.56,3.32,-51.40%,-44.80%,-36.70%,10.00%,19.70%,27.66M,25.21M,7.20%,-0.43%,-,2.82%,23.15%,13.32,438.10K,-2.28%,9.22%,60.85%,59.28%,66.16%,66.16%,3.37%,3.62%,1.70,0.4,1.22%,2.30%,14.40%,-2.50%,-,-,0.54,2.50,77.30%,5.80%,8.70%,Oct 27/b,1.50,0.92,1.04%,11.20%,56.95%,-6.95%,355.13%,58.82,1.04%,0.00%
