,Name,Allocation
0,Meituan Dianping Class B,6.93%
1,"JD.com, Inc. Sponsored ADR Class A",5.57%
2,Alibaba Group Holding Ltd. Sponsored ADR,5.36%
3,Tencent Holdings Ltd.,5.24%
4,Hindustan Unilever Limited,4.73%
5,China Mobile Limited,4.51%
6,"NetEase, Inc. Sponsored ADR",4.18%
7,"Baidu, Inc. Sponsored ADR Class A",3.63%
8,Yandex NV Class A,3.36%
9,TAL Education Group Sponsored ADR Class A,3.09%
10,"Chunghwa Telecom Co., Ltd",3.01%
11,Saudi Telecom Co.,2.97%
12,Maruti Suzuki India Limited,2.65%
13,Uni-President Enterprises Corp.,2.49%
14,"Yum China Holdings, Inc.",2.23%
15,Vodacom Group Limited,1.86%
16,"New Oriental Education & Technology Group, Inc. Sponsored ADR",1.78%
17,Mahindra & Mahindra Ltd.,1.69%
18,ITC Limited,1.65%
19,"Hotai Motor Co., Ltd.",1.63%
20,"China Mengniu Dairy Co., Ltd.",1.30%
21,Trip.com Group Ltd. Sponsored ADR,1.30%
22,Lojas Renner S.A.,1.28%
23,"Taiwan Mobile Co., Ltd.",1.25%
24,ANTA Sports Products Ltd.,1.21%
25,Magnit PJSC Sponsored GDR RegS,1.19%
26,Hero Motocorp Limited,1.15%
27,CP All Public Co. Ltd.,1.14%
28,President Chain Store Corporation,1.12%
29,Geely Automobile Holdings Limited,1.12%
30,Shoprite Holdings Limited,1.08%
31,Raia Drogasil S.A.,1.08%
32,China Resources Beer (Holdings) Co. Ltd.,1.00%
33,X5 Retail Group N.V. Sponsored GDR RegS,0.92%
34,Wal-Mart de Mexico SAB de CV,0.92%
35,China Tower Corp. Ltd. Class H,0.90%
36,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,0.89%
37,"Advanced Info Service Public Co., Ltd.",0.82%
38,Emirates Telecommunications Group Company PJSC,0.80%
39,Telefonica Brasil SA Pfd,0.80%
40,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,0.76%
41,PT Astra International Tbk,0.67%
42,Petrobras Distribuidora SA,0.64%
43,"Hengan International Group Co., Ltd.",0.63%
44,Cencosud S.A.,0.62%
45,BYD Company Limited Class H,0.60%
46,58.com Inc. Sponsored ADR Class A,0.56%
47,"Thai Beverage Public Co., Ltd.",0.55%
48,"Autohome, Inc. Sponsored ADR Class A",0.54%
49,China Telecom Corp. Ltd. Class H,0.53%
50,China Unicom (Hong Kong) Limited,0.52%
51,Goldman Sachs Trust Financial Square Treasury Instruments Fund Institutional,0.50%
52,"Haier Electronics Group Co., Ltd.",0.48%
53,Want Want China Holdings Limited,0.48%
54,TIM Participacoes S.A.,0.47%
55,Companhia Brasileira de Distribuicao,0.41%
56,PT Unilever Indonesia Tbk,0.29%
57,"Guangzhou Automobile Group Co., Ltd. Class H",0.28%
58,"Grupo Televisa, S.A.B.",0.22%
59,"Dongfeng Motor Group Co., Ltd. Class H",0.19%
60,Coca-Cola Femsa SAB de CV Units Cons of 5 Shs -L- + 3 Shs Series -B-,0.16%
61,U.S. Dollar,0.01%
