,Name,Allocation
0,CSL Limited,10.23%
1,Commonwealth Bank of Australia,9.34%
2,BHP Group Ltd,8.57%
3,Westpac Banking Corporation,4.68%
4,National Australia Bank Limited,4.25%
5,Wesfarmers Limited,4.16%
6,Australia and New Zealand Banking Group Limited,3.93%
7,Woolworths Group Ltd,3.80%
8,Macquarie Group Limited,3.28%
9,Rio Tinto Limited,2.82%
10,Transurban Group Ltd.,2.74%
11,Fortescue Metals Group Ltd,2.27%
12,Goodman Group,2.25%
13,Newcrest Mining Limited,2.02%
14,Coles Group Ltd.,1.89%
15,Woodside Petroleum Ltd,1.41%
16,ASX Limited,1.31%
17,Afterpay Limited,1.29%
18,Brambles Limited,1.28%
19,Aristocrat Leisure Limited,1.22%
20,Sonic Healthcare Limited,1.19%
21,QBE Insurance Group Limited,1.19%
22,James Hardie Industries PLC Chess Units of Foreign Securities,1.05%
23,APA Group,1.01%
24,Cochlear Limited,1.01%
25,Telstra Corporation Limited,0.94%
26,Ramsay Health Care Limited,0.90%
27,Insurance Australia Group Limited,0.88%
28,Suncorp Group Limited,0.82%
29,South32 Ltd.,0.79%
30,Northern Star Resources Ltd,0.79%
31,Scentre Group,0.78%
32,AGL Energy Limited,0.74%
33,Santos Limited,0.74%
34,Origin Energy Limited,0.73%
35,Dexus,0.72%
36,Evolution Mining Limited,0.71%
37,Aurizon Holdings Ltd.,0.68%
38,Stockland,0.63%
39,Mirvac Group,0.62%
40,Magellan Financial Group Ltd,0.60%
41,Medibank Private Ltd.,0.59%
42,Tabcorp Holdings Limited,0.56%
43,Lendlease Group,0.56%
44,GPT Group,0.55%
45,Orica Limited,0.55%
46,Treasury Wine Estates Limited,0.53%
47,EQUITY OTHER,0.52%
48,Seek Limited,0.50%
49,Computershare Limited,0.50%
50,Bluescope Steel Limited,0.47%
51,REA Group Ltd,0.46%
52,Oil Search Limited,0.44%
53,Sydney Airport,0.44%
54,AMP Limited,0.37%
55,Vicinity Centres,0.37%
56,Coca-Cola Amatil Limited,0.35%
57,Wisetech Global Ltd.,0.29%
58,Crown Resorts Limited,0.26%
59,Qantas Airways Limited,0.26%
60,AusNet Services Limited,0.26%
61,U.S. Dollar,0.23%
62,TPG Telecom Limited,0.20%
63,CIMIC Group Limited,0.16%
64,Washington H. Soul Pattinson and Co. Ltd.,0.16%
65,Sydney Airport TEMP,0.08%
66,BlackRock Cash Funds Treasury SL Agency Shares,0.03%
