,Name,Allocation
0,Roche Holding AG,3.50%
1,EQUITY OTHER,2.36%
2,ASML Holding NV,2.18%
3,Novo Nordisk A/S Class B,1.64%
4,Siemens AG,1.47%
5,Sony Corporation,1.42%
6,GlaxoSmithKline plc,1.41%
7,Total SE,1.33%
8,Allianz SE,1.25%
9,Commonwealth Bank of Australia,1.24%
10,Unilever NV,1.19%
11,L'Oreal SA,1.17%
12,Keyence Corporation,1.09%
13,Air Liquide SA,1.08%
14,Iberdrola SA,1.06%
15,Enel SpA,1.04%
16,Reckitt Benckiser Group plc,0.99%
17,Unilever PLC,0.98%
18,Schneider Electric SE,0.94%
19,Takeda Pharmaceutical Co. Ltd.,0.84%
20,adidas AG,0.82%
21,Hong Kong Exchanges & Clearing Ltd.,0.82%
22,"Nintendo Co., Ltd.",0.78%
23,Zurich Insurance Group Ltd,0.78%
24,BASF SE,0.76%
25,KDDI Corporation,0.73%
26,"Daiichi Sankyo Company, Limited",0.71%
27,ABB Ltd.,0.67%
28,Koninklijke Philips N.V.,0.66%
29,Lonza Group AG,0.64%
30,"DAIKIN INDUSTRIES, LTD.",0.64%
31,"Recruit Holdings Co., Ltd.",0.63%
32,Prosus N.V. Class N,0.62%
33,Kering SA,0.61%
34,RELX PLC,0.61%
35,Shin-Etsu Chemical Co Ltd,0.60%
36,Prudential plc,0.58%
37,Tokyo Electron Ltd.,0.58%
38,National Australia Bank Limited,0.57%
39,Munich Reinsurance Company,0.57%
40,Danone SA,0.57%
41,National Grid plc,0.57%
42,"Honda Motor Co., Ltd.",0.57%
43,AXA SA,0.56%
44,Givaudan SA,0.54%
45,Australia and New Zealand Banking Group Limited,0.53%
46,Kao Corp.,0.53%
47,London Stock Exchange Group plc,0.52%
48,EssilorLuxottica SA,0.52%
49,Intesa Sanpaolo S.p.A.,0.50%
50,"Murata Manufacturing Co., Ltd.",0.49%
51,Deutsche Boerse AG,0.48%
52,Royal Ahold Delhaize N.V.,0.48%
53,Compagnie Financiere Richemont SA,0.48%
54,"NTT DoCoMo, Inc.",0.47%
55,"FAST RETAILING CO., LTD.",0.46%
56,Sika AG,0.46%
57,"Mizuho Financial Group, Inc.",0.45%
58,Macquarie Group Limited,0.45%
59,"Chugai Pharmaceutical Co., Ltd.",0.44%
60,ING Groep NV,0.43%
61,CRH Plc,0.43%
62,"Industria de Diseno Textil, S.A.",0.42%
63,Astellas Pharma Inc.,0.42%
64,Atlas Copco AB Class A,0.42%
65,"Alcon, Inc.",0.40%
66,Tesco PLC,0.40%
67,Vestas Wind Systems A/S,0.40%
68,Koninklijke DSM N.V.,0.39%
69,DBS Group Holdings Ltd,0.38%
70,Orsted,0.38%
71,Compass Group PLC,0.37%
72,Transurban Group Ltd.,0.36%
73,"Oriental Land Co., Ltd.",0.35%
74,Fujitsu Limited,0.35%
75,Genmab A/S,0.34%
76,"Seven & I Holdings Co., Ltd.",0.34%
77,Swiss Re AG,0.33%
