,Name,Allocation
0,Nestle S.A.,1.69%
1,Toyota Motor Corp.,1.42%
2,Vonovia SE,1.24%
3,Roche Holding AG,1.13%
4,Novartis AG,0.97%
5,BP p.l.c.,0.79%
6,Orange SA,0.77%
7,AstraZeneca PLC,0.69%
8,Bayer AG,0.67%
9,Lonza Group AG,0.67%
10,SoftBank Group Corp.,0.66%
11,LVMH Moet Hennessy Louis Vuitton SE,0.65%
12,Compagnie Generale des Etablissements Michelin SCA,0.63%
13,Total SE,0.60%
14,Royal Ahold Delhaize N.V.,0.59%
15,Novo Nordisk A/S Class B,0.57%
16,Royal Dutch Shell Plc Class B,0.57%
17,ASML Holding NV,0.56%
18,Iberdrola SA,0.54%
19,CSL Limited,0.53%
20,Allianz SE,0.50%
21,Infineon Technologies AG,0.50%
22,Sanofi,0.49%
23,GlaxoSmithKline plc,0.49%
24,Swisscom AG,0.47%
25,Vestas Wind Systems A/S,0.47%
26,Nippon Telegraph and Telephone Corporation,0.47%
27,BHP Group Ltd,0.46%
28,Sika AG,0.46%
29,Air Liquide SA,0.46%
30,HSBC Holdings Plc,0.46%
31,AIA Group Limited,0.46%
32,Credit Suisse Group AG,0.44%
33,Sony Corporation,0.44%
34,Commonwealth Bank of Australia,0.44%
35,Diageo plc,0.43%
36,SAP SE,0.43%
37,Koninklijke DSM N.V.,0.43%
38,Swiss Re AG,0.42%
39,Deutsche Wohnen SE,0.42%
40,Schneider Electric SE,0.41%
41,Rio Tinto plc,0.40%
42,Vivendi SA,0.39%
43,Akzo Nobel N.V.,0.39%
44,STMicroelectronics NV,0.39%
45,Hong Kong Exchanges & Clearing Ltd.,0.39%
46,Fortescue Metals Group Ltd,0.39%
47,Wolters Kluwer NV,0.39%
48,Fresenius Medical Care AG & Co. KGaA,0.38%
49,Compagnie Financiere Richemont SA,0.38%
50,Legrand SA,0.38%
51,LafargeHolcim Ltd.,0.37%
52,Unilever PLC,0.37%
53,"Alcon, Inc.",0.37%
54,Deutsche Telekom AG,0.37%
55,Unilever NV,0.36%
56,Anglo American plc,0.36%
57,Bouygues SA,0.36%
58,ENGIE SA,0.35%
59,Peugeot SA,0.35%
60,Siemens AG,0.35%
61,BASF SE,0.34%
62,KDDI Corporation,0.34%
63,British American Tobacco p.l.c.,0.34%
64,Fresenius SE & Co. KGaA,0.34%
65,Capgemini SE,0.34%
66,Givaudan SA,0.34%
67,Ferguson Plc,0.34%
68,ABB Ltd.,0.33%
69,Zurich Insurance Group Ltd,0.33%
70,VINCI SA,0.33%
71,Volkswagen AG Pref,0.32%
72,Compagnie de Saint-Gobain SA,0.32%
73,Koninklijke Philips N.V.,0.31%
74,UPM-Kymmene Oyj,0.31%
75,BHP Group Plc,0.31%
76,Genmab A/S,0.31%
77,Enel SpA,0.31%
78,Bayerische Motoren Werke AG,0.30%
79,Daimler AG,0.30%
80,Volvo AB Class B,0.30%
81,"Techtronic Industries Co., Ltd.",0.30%
82,"Mitsubishi UFJ Financial Group, Inc.",0.29%
83,Ashtead Group plc,0.29%
84,RELX PLC,0.28%
85,Deutsche Bank AG,0.28%
86,"Honda Motor Co., Ltd.",0.27%
87,SKF AB Class B,0.27%
88,"DAIKIN INDUSTRIES, LTD.",0.27%
89,Rio Tinto Limited,0.27%
90,Munich Reinsurance Company,0.27%
91,RWE AG,0.27%
92,Safran S.A.,0.27%
93,3i Group plc,0.26%
94,East Japan Railway Company,0.26%
95,"Seven & I Holdings Co., Ltd.",0.26%
96,Partners Group Holding AG,0.26%
97,National Grid plc,0.26%
98,Eni S.p.A.,0.26%
99,NEC Corp.,0.26%
100,Legal & General Group Plc,0.25%
101,Vodafone Group Plc,0.25%
102,Boliden AB,0.25%
103,Takeda Pharmaceutical Co. Ltd.,0.25%
104,HOYA CORPORATION,0.25%
105,AXA SA,0.25%
106,adidas AG,0.25%
107,CRH Plc,0.25%
108,BNP Paribas SA Class A,0.24%
109,Itochu Corporation,0.24%
110,Bridgestone Corporation,0.24%
111,Kao Corp.,0.24%
112,Westpac Banking Corporation,0.24%
113,"Sumitomo Mitsui Financial Group, Inc.",0.24%
114,Aviva plc,0.23%
