,Name,Allocation
0,Naspers Limited Class N,19.78%
1,AngloGold Ashanti Limited,5.59%
2,FirstRand Limited,5.42%
3,Gold Fields Limited,5.33%
4,Standard Bank Group Limited,4.03%
5,Impala Platinum Holdings Limited,3.61%
6,Sibanye Stillwater Limited,3.38%
7,MTN Group Limited,3.17%
8,Sanlam Limited,3.07%
9,Bid Corporation Limited,2.75%
10,Sasol Limited,2.64%
11,Vodacom Group Limited,2.57%
12,Anglo American Platinum Limited,2.10%
13,Clicks Group Limited,1.94%
14,Shoprite Holdings Limited,1.92%
15,Northam Platinum Limited,1.90%
16,Old Mutual Ltd.,1.86%
17,Absa Group Limited,1.78%
18,Discovery Limited,1.64%
19,Aspen Pharmacare Holdings Limited,1.60%
20,Multichoice Group Ltd,1.60%
21,Reinet Investments S.C.A.,1.53%
22,Remgro Limited,1.49%
23,Bidvest Group Limited,1.42%
24,Growthpoint Properties Limited,1.38%
25,Nedbank Group Limited,1.37%
26,Exxaro Resources Limited,1.36%
27,Capitec Bank Holdings Limited,1.33%
28,Kumba Iron Ore Limited,1.31%
29,Woolworths Holdings Limited,1.24%
30,Spar Group Limited,1.21%
31,NEPI Rockcastle Plc,1.20%
32,Mr Price Group Limited,1.17%
33,Rand Merchant Investment Holdings Limited,1.09%
34,Tiger Brands Limited,1.08%
35,PSG Group Limited,1.05%
36,Life Healthcare Group Holdings Limited,0.96%
37,Momentum Metropolitan Holdings Limited,0.73%
38,Pick N Pay Stores Limited,0.72%
39,Pepkor Holdings Ltd.,0.62%
40,U.S. Dollar,0.06%
41,MUTUAL FUND (OTHER),0.03%
