,Name,Allocation
0,"IGG, Inc.",3.28%
1,Webzen Inc.,3.02%
2,DouYu International Holdings Ltd. Sponsored ADR,2.99%
3,Netmarble Corp.,2.89%
4,Embracer Group AB Class B,2.71%
5,"Micro-Star International Co., Ltd.",2.66%
6,Keywords Studios plc,2.52%
7,"Capcom Co., Ltd.",2.43%
8,Team17 Group PLC,2.43%
9,Stillfront Group AB,2.38%
10,"Square Enix Holdings Co., Ltd.",2.37%
11,"Take-Two Interactive Software, Inc.",2.37%
12,"Bilibili, Inc. Sponsored ADR Class Z",2.30%
13,Paradox Interactive AB,2.20%
14,ETFMG Sit Ultra Short ETF,2.15%
15,"Nintendo Co., Ltd.",2.15%
16,"Activision Blizzard, Inc.",2.13%
17,Electronic Arts Inc.,2.12%
18,CD Projekt S.A.,2.09%
19,NetDragon Websoft Holdings Limited,2.09%
20,"NEXON Co., Ltd.",2.03%
21,Ubisoft Entertainment SA,2.01%
22,KONAMI HOLDINGS CORP,1.97%
23,Com2us Corporation,1.89%
24,SciPlay Corp. Class A,1.88%
25,Zynga Inc. Class A,1.88%
26,NCsoft Corporation,1.86%
27,Glu Mobile Inc.,1.76%
28,PearlAbyss Corp.,1.63%
29,NHN Corporation,1.58%
30,"Advanced Micro Devices, Inc.",1.56%
31,Apple Inc.,1.46%
32,NVIDIA Corporation,1.41%
33,"GREE, Inc.",1.20%
34,Tencent Holdings Ltd.,1.16%
35,Codemasters Group Holdings Plc,1.15%
36,Sony Corporation Sponsored ADR,1.13%
37,Microsoft Corporation,1.13%
38,Alphabet Inc. Class C,1.11%
39,HTC Corporation,0.99%
40,Frontier Developments Plc,0.91%
41,Leyou Technologies Holdings Limited,0.91%
42,Sohu.com Limited Sponsored ADR,0.86%
43,Intel Corporation,0.82%
44,"Razer, Inc.",0.79%
45,iDreamSky Technology Holdings Limited,0.78%
46,G5 Entertainment AB,0.69%
47,"Nexon GT Co., Ltd.",0.66%
48,Turtle Beach Corporation,0.61%
49,"Gravity Co., Ltd. Sponsored ADR",0.58%
50,Tobii AB,0.56%
51,Immersion Corporation,0.47%
52,KLab Inc.,0.47%
53,Kingsoft Corp. Ltd.,0.46%
54,Sea Ltd. (Singapore) Sponsored ADR Class A,0.45%
55,Nordic Semiconductor ASA,0.43%
56,NEOWIZ,0.42%
57,"HUYA, Inc. Sponsored ADR Class A",0.42%
58,ME2ON CO. LTD,0.42%
59,Marvelous Inc.,0.40%
60,Digital Bros S.p.A.,0.40%
61,Acer Incorporated,0.39%
62,"Koei Tecmo Holdings Co., Ltd.",0.38%
63,QUALCOMM Incorporated,0.37%
64,GameStop Corp. Class A,0.37%
65,Gamania Digital Entertainment Co. Ltd.,0.37%
66,"gumi, Inc.",0.37%
67,Aeria Inc.,0.36%
68,Logitech International S.A.,0.36%
69,"Wemade Co., Ltd.",0.36%
70,LeoVegas AB,0.36%
71,Modern Times Group MTG AB Class B,0.36%
72,Short Term Investments Trust Treasury Portfolio Institutional,0.35%
73,"Gungho Online Entertainment, Inc.",0.35%
74,"Aiming, Inc.",0.34%
75,"DeNA Co., Ltd.",0.34%
76,Softstar Entertainment Inc.,0.33%
77,"NetEase, Inc. Sponsored ADR",0.33%
78,SINA Corp.,0.33%
79,"JOYY, Inc. Sponsored ADR Class A",0.32%
80,Asustek Computer Inc.,0.31%
81,BANDAI NAMCO Holdings Inc.,0.30%
82,Momo Inc Sponsored ADR Class A,0.29%
83,"CyberStep, Inc.",0.29%
84,"Wysiwyg Studios Co., Ltd.",0.28%
85,"COLOPL, Inc.",0.28%
86,"AfreecaTV Co., Ltd.",0.28%
87,Sega Sammy Holdings Inc.,0.26%
88,"Cheetah Mobile, Inc. ADR Class A",0.26%
89,U.S. Dollar,-1.88%
