,Name,Allocation
0,DBS Group Holdings Ltd,8.46%
1,PT Bank Central Asia Tbk,6.87%
2,Oversea-Chinese Banking Corporation Limited,6.85%
3,United Overseas Bank Ltd. (Singapore),5.80%
4,"PTT Public Co., Ltd. NVDR",5.39%
5,PT Bank Rakyat Indonesia (Persero) Tbk Class B,4.21%
6,Singapore Telecommunications Limited,3.92%
7,Public Bank Bhd,3.89%
8,Malayan Banking Bhd.,3.39%
9,CP All Public Co. Ltd. NVDR,3.35%
10,Tenaga Nasional Bhd,3.27%
11,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,2.97%
12,Siam Cement Public Co. Ltd. NVDR,2.96%
13,PT Bank Mandiri (Persero) Tbk,2.51%
14,Airports of Thailand Public Co. Ltd. NVDR,2.45%
15,PT Astra International Tbk,2.29%
16,Wilmar International Limited,2.17%
17,"Advanced Info Service Public Co., Ltd. NVDR",2.07%
18,Bangkok Dusit Medical Services Public Co. Ltd. NVDR,1.81%
19,CIMB Group Holdings Bhd,1.80%
20,Siam Commercial Bank Public Company Limited NVDR,1.76%
21,"SM Prime Holdings, Inc.",1.74%
22,Kasikornbank Public Co. Ltd. NVDR,1.73%
23,CapitaLand Limited,1.58%
24,Ayala Corp.,1.54%
25,Ayala Land Inc.,1.51%
26,Gulf Energy Development Public Company Limited NVDR,1.43%
27,Sime Darby Plantation Bhd.,1.41%
28,PTT Exploration & Production Plc NVDR,1.29%
29,PETRONAS Chemicals Group Bhd.,1.26%
30,IHH Healthcare Bhd.,1.23%
31,DiGi.Com Bhd,1.16%
32,"BDO Unibank, Inc.",1.12%
33,Axiata Group Bhd.,1.08%
34,PT Unilever Indonesia Tbk,1.03%
35,PT Bank Negara Indonesia (Persero) Tbk Class B,0.85%
36,PT Gudang Garam Tbk,0.52%
37,Jardine Cycle & Carriage Limited,0.45%
38,PT Hanjaya Mandala Sampoerna Tbk,0.32%
39,Bangkok Bank Public Company Limited NVDR,0.29%
40,Bangkok Bank Public Company Limited,0.24%
41,U.S. Dollar,0.05%
