,Name,Allocation
0,Enel Americas S.A.,12.21%
1,Banco de Chile,9.82%
2,Sociedad Quimica y Minera de Chile SA Pfd Series B,8.70%
3,Empresas Copec S.A.,7.14%
4,Falabella S.A.,5.47%
5,Cencosud S.A.,5.41%
6,Enel Chile SA,5.28%
7,Banco Santander-Chile,4.30%
8,Empresas CMPC S.A.,4.18%
9,Banco de Credito e Inversiones,4.01%
10,Colbun S.A.,3.57%
11,Compania Cervecerias Unidas S.A.,2.66%
12,Empresa Nacional de Telecomunicaciones S.A.,2.65%
13,Parque Arauco S.A.,2.52%
14,Aguas Andinas S.A. Class A,2.33%
15,Embotelladora Andina SA Pfd B,2.19%
16,Cencosud Shopping SA,2.08%
17,Engie Energia Chile S.A.,1.94%
18,CAP S.A.,1.87%
19,Vina Concha Y Toro S.A.,1.81%
20,AES Gener S.A.,1.48%
21,Itau Corpbanca,1.31%
22,Sonda S.A.,1.14%
23,SMU SA,1.14%
24,Inversiones Aguas Metropolitanas S.A.,1.04%
25,Compania Sud Americana de Vapores S.A.,1.00%
26,Ripley Corp S.A.,0.77%
27,Grupo Security S.A.,0.69%
28,Inversiones La Construccion SA,0.68%
29,Forus S.A.,0.48%
30,MUTUAL FUND (OTHER),0.10%
31,U.S. Dollar,-0.00%
