,Name,Allocation
0,"United Parcel Service, Inc. Class B",1.40%
1,"salesforce.com, inc.",1.37%
2,Apple Inc.,1.30%
3,"Amazon.com, Inc.",1.18%
4,PayPal Holdings Inc,1.18%
5,"West Pharmaceutical Services, Inc.",1.18%
6,Target Corporation,1.16%
7,"Facebook, Inc. Class A",1.14%
8,Tractor Supply Company,1.12%
9,Thermo Fisher Scientific Inc.,1.11%
10,Abbott Laboratories,1.11%
11,Johnson Controls International plc,1.11%
12,"Air Products and Chemicals, Inc.",1.10%
13,"Cadence Design Systems, Inc.",1.10%
14,Danaher Corporation,1.10%
15,"ANSYS, Inc.",1.09%
16,"Maxim Integrated Products, Inc.",1.08%
17,Intuit Inc.,1.08%
18,Progressive Corporation,1.08%
19,Mastercard Incorporated Class A,1.08%
20,Procter & Gamble Company,1.07%
21,Microsoft Corporation,1.07%
22,"Synopsys, Inc.",1.07%
23,Walmart Inc.,1.07%
24,Accenture Plc Class A,1.07%
25,"Charter Communications, Inc. Class A",1.06%
26,"Zoetis, Inc. Class A",1.05%
27,"Expeditors International of Washington, Inc.",1.05%
28,"Broadridge Financial Solutions, Inc.",1.05%
29,Newmont Corporation,1.05%
30,Costco Wholesale Corporation,1.05%
31,Kimberly-Clark Corporation,1.04%
32,"Equinix, Inc.",1.04%
33,NortonLifeLock Inc.,1.04%
34,Alphabet Inc. Class C,1.03%
35,Amgen Inc.,1.03%
36,"Akamai Technologies, Inc.",1.03%
37,Union Pacific Corporation,1.03%
38,Walt Disney Company,1.02%
39,Ball Corporation,1.02%
40,eBay Inc.,1.02%
41,"Xilinx, Inc.",1.02%
42,"T-Mobile US, Inc.",1.01%
43,"Nasdaq, Inc.",1.01%
44,"Mondelez International, Inc. Class A",1.01%
45,McDonald's Corporation,1.01%
46,Amphenol Corporation Class A,1.01%
47,Honeywell International Inc.,1.01%
48,"NextEra Energy, Inc.",1.00%
49,"Intercontinental Exchange, Inc.",1.00%
50,Comcast Corporation Class A,0.99%
51,Visa Inc. Class A,0.99%
52,"American Water Works Company, Inc.",0.99%
53,Alliant Energy Corp,0.99%
54,Oracle Corporation,0.98%
55,Campbell Soup Company,0.98%
56,"Cooper Companies, Inc.",0.97%
57,Hormel Foods Corporation,0.97%
58,Pfizer Inc.,0.97%
59,Dollar General Corporation,0.97%
60,Clorox Company,0.97%
61,DaVita Inc.,0.97%
62,"Merck & Co., Inc.",0.96%
63,"PepsiCo, Inc.",0.96%
64,Johnson & Johnson,0.96%
65,Aon Plc Class A,0.96%
66,Bristol-Myers Squibb Company,0.95%
67,"Motorola Solutions, Inc.",0.95%
68,"Yum! Brands, Inc.",0.95%
69,Willis Towers Watson Public Limited Company,0.95%
70,"Becton, Dickinson and Company",0.94%
71,Verizon Communications Inc.,0.94%
72,"Citrix Systems, Inc.",0.94%
73,Incyte Corporation,0.93%
74,Northrop Grumman Corporation,0.93%
75,"General Mills, Inc.",0.93%
76,AmerisourceBergen Corporation,0.93%
77,SBA Communications Corp. Class A,0.92%
78,CMS Energy Corporation,0.92%
79,McKesson Corporation,0.92%
80,Baxter International Inc.,0.91%
81,Vertex Pharmaceuticals Incorporated,0.91%
82,Lockheed Martin Corporation,0.90%
83,"VeriSign, Inc.",0.90%
84,General Dynamics Corporation,0.89%
85,International Business Machines Corporation,0.89%
86,Equifax Inc.,0.89%
87,"Juniper Networks, Inc.",0.88%
88,Allegion PLC,0.88%
89,Omnicom Group Inc,0.87%
90,American Tower Corporation,0.87%
91,Crown Castle International Corp,0.87%
92,AT&T Inc.,0.86%
93,International Flavors & Fragrances Inc.,0.86%
94,"Jack Henry & Associates, Inc.",0.85%
95,"F5 Networks, Inc.",0.82%
96,"Cisco Systems, Inc.",0.82%
97,L3Harris Technologies Inc,0.80%
98,"Gilead Sciences, Inc.",0.78%
99,Seagate Technology PLC,0.78%
100,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,0.03%
101,U.S. Dollar,0.00%
