,Name,Allocation
0,"MercadoLibre, Inc.",27.48%
1,Globant SA,17.08%
2,Grupo Financiero Galicia SA Sponsored ADR Class B,6.07%
3,YPF SA Sponsored ADR Class D,4.61%
4,Cencosud S.A.,4.09%
5,"Arcos Dorados Holdings, Inc. Class A",3.72%
6,Banco Macro SA Sponsored ADR Class B,3.61%
7,Adecoagro S.A.,3.52%
8,Compania Cervecerias Unidas S.A.,3.31%
9,Telecom Argentina SA Sponsored ADR,3.31%
10,Pampa Energia SA Sponsored ADR,3.21%
11,Embotelladora Andina SA Pfd B,3.02%
12,"Despegar.com, Corp.",2.90%
13,SSR Mining Inc,2.89%
14,Transportadora de Gas del Sur SA Sponsored ADR Class B RegS,2.30%
15,Loma Negra Compania Industrial Argentina SA Sponsored ADR,1.86%
16,Central Puerto S.A. Sponsored ADR,1.65%
17,Banco BBVA Argentina SA Sponsored ADR,1.53%
18,Grupo Supervielle SA Sponsored ADR Class B,0.95%
19,Cresud SA Sponsored ADR,0.73%
20,IRSA Inversiones y Representaciones SA Sponsored ADR,0.53%
21,Corporacion America Airports S.A.,0.48%
22,Edenor SA Sponsored ADR Class B,0.46%
23,IRSA Propiedades Comerciales S.A. Sponsored ADR,0.33%
24,Phoenix Global Resources plc,0.24%
25,U.S. Dollar,0.10%
