,Name,Allocation
0,Tencent Holdings Ltd.,3.96%
1,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",3.82%
2,Alibaba Group Holding Ltd. Sponsored ADR,3.69%
3,"Samsung Electronics Co., Ltd. Sponsored GDR",2.67%
4,"JD.com, Inc. Sponsored ADR Class A",1.47%
5,China Construction Bank Corporation Class H,1.07%
6,LG Chem Ltd.,0.92%
7,Reliance Industries Limited Sponsored GDR 144A,0.88%
8,Infosys Limited Sponsored ADR,0.85%
9,China Mobile Limited Sponsored ADR,0.76%
10,"Yum China Holdings, Inc.",0.67%
11,Oil company LUKOIL PJSC Sponsored ADR,0.65%
12,Meituan Dianping Class B,0.60%
13,Industrial and Commercial Bank of China Limited Class H,0.55%
14,"Baidu, Inc. Sponsored ADR Class A",0.53%
15,"Ping An Insurance (Group) Company of China, Ltd. Class H",0.52%
16,CNOOC Limited Sponsored ADR,0.51%
17,SK hynix Inc,0.47%
18,"China Mengniu Dairy Co., Ltd.",0.46%
19,"Hon Hai Precision Industry Co., Ltd.",0.46%
20,Dr. Reddy's Laboratories Ltd. Sponsored ADR,0.45%
21,Gold Fields Limited Sponsored ADR,0.44%
22,China Resources Land Limited,0.44%
23,Li Ning Company Limited,0.43%
24,Naspers Limited Sponsored ADR Class N,0.43%
25,NAVER Corp.,0.42%
26,Bank of China Limited Class H,0.41%
27,Vipshop Holdings Ltd Sponsored ADR,0.41%
28,"China Merchants Bank Co., Ltd. Class H",0.40%
29,Xiaomi Corp. Class B,0.39%
30,Vale S.A. Sponsored ADR,0.39%
31,ANTA Sports Products Ltd.,0.37%
32,MMC Norilsk Nickel PJSC ADR,0.37%
33,CSPC Pharmaceutical Group Limited,0.36%
34,Hyundai Motor Company,0.34%
35,China National Building Material Co. Ltd. Class H,0.34%
36,POSCO Sponsored ADR,0.34%
37,"NetEase, Inc. Sponsored ADR",0.33%
38,Housing Development Finance Corporation Limited,0.33%
39,Country Garden Services Holdings Co. Ltd.,0.33%
40,Geely Automobile Holdings Limited,0.31%
41,Hindustan Unilever Limited,0.31%
42,Gazprom PJSC Sponsored ADR,0.30%
43,LG Electronics Inc.,0.29%
44,Shenzhou International Group Holdings Limited,0.28%
45,TATNEFT PJSC Sponsored ADR,0.28%
46,"Samsung SDI Co., Ltd",0.27%
47,TAL Education Group Sponsored ADR Class A,0.26%
48,Hana Financial Group Inc.,0.26%
49,United Microelectronics Corp.,0.26%
50,AngloGold Ashanti Limited Sponsored ADR,0.26%
51,Semiconductor Manufacturing International Corp.,0.25%
52,Sberbank Russia PJSC Sponsored ADR,0.25%
53,Axis Bank Limited Sponsored GDR RegS,0.25%
54,Country Garden Holdings Co. Ltd.,0.24%
55,Impala Platinum Holdings Limited,0.24%
56,"Sunny Optical Technology (Group) Co., Ltd.",0.23%
57,CTBC Financial Holding Company Ltd.,0.23%
