,Name,Allocation
0,iShares MSCI India ETF,14.26%
1,"Taiwan Semiconductor Manufacturing Co., Ltd.",9.43%
2,"Samsung Electronics Co., Ltd.",6.06%
3,Naspers Limited Class N,2.07%
4,Vale S.A.,1.10%
5,Samsung Electronics Co Ltd Pfd Non-Voting,0.93%
6,"Hon Hai Precision Industry Co., Ltd.",0.92%
7,SK hynix Inc,0.91%
8,NAVER Corp.,0.88%
9,Sberbank Russia PJSC,0.87%
10,MediaTek Inc,0.84%
11,Oil company LUKOIL PJSC,0.80%
12,Gazprom PJSC,0.78%
13,LG Chem Ltd.,0.73%
14,"Celltrion, Inc.",0.67%
15,Qatar National Bank QPSC,0.64%
16,"B3 SA - Brasil, Bolsa, Balcao",0.63%
17,Al Rajhi Bank,0.62%
18,PT Bank Central Asia Tbk,0.58%
19,America Movil SAB de CV Class L,0.58%
20,Itau Unibanco Holding SA Pfd,0.56%
21,"Samsung SDI Co., Ltd",0.56%
22,Hyundai Motor Company,0.55%
23,Saudi Basic Industries Corp.,0.54%
24,Petroleo Brasileiro SA Pfd,0.49%
25,MMC Norilsk Nickel PJSC,0.49%
26,Banco Bradesco SA Pfd,0.46%
27,Kakao Corp.,0.44%
28,"Chunghwa Telecom Co., Ltd",0.43%
29,Petroleo Brasileiro SA,0.42%
30,Saudi Telecom Co.,0.41%
31,"PTT Public Co., Ltd. NVDR",0.38%
32,Public Bank Bhd,0.38%
33,Wal-Mart de Mexico SAB de CV,0.37%
34,National Commercial Bank CJSC,0.37%
35,NOVATEK JSC Sponsored GDR RegS,0.37%
36,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.37%
37,LG Household & Health Care Ltd,0.36%
38,"Delta Electronics, Inc.",0.35%
39,AngloGold Ashanti Limited,0.34%
40,"LARGAN Precision Co., Ltd.",0.33%
41,POSCO,0.33%
42,"E.SUN Financial Holding Co., Ltd.",0.33%
43,CP All Public Co. Ltd. NVDR,0.32%
44,KB Financial Group Inc.,0.32%
45,TATNEFT PJSC,0.32%
46,"Hyundai Mobis Co., Ltd",0.32%
47,WEG S.A.,0.31%
48,CTBC Financial Holding Company Ltd.,0.31%
49,"SAMSUNG BIOLOGICS Co., Ltd.",0.31%
50,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,0.31%
51,Magazine Luiza S.A.,0.30%
52,NCsoft Corporation,0.30%
53,Gold Fields Limited,0.30%
54,Uni-President Enterprises Corp.,0.30%
55,"Shinhan Financial Group Co., Ltd.",0.30%
56,"Cathay Financial Holdings Co., Ltd.",0.30%
57,FirstRand Limited,0.29%
58,Formosa Plastics Corporation,0.29%
59,Ambev SA,0.29%
60,Top Glove Corporation Bhd.,0.28%
61,"Mega Financial Holding Co., Ltd.",0.28%
62,Saudi Arabian Oil Company (Saudi Aramco),0.28%
63,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,0.27%
64,Grupo Financiero Banorte SAB de CV Class O,0.27%
65,Nan Ya Plastics Corporation,0.27%
66,Grupo Mexico S.A.B. de C.V. Class B,0.27%
67,Formosa Chemicals & Fibre Corporation,0.26%
68,"Fubon Financial Holding Co., Ltd.",0.25%
69,Credicorp Ltd.,0.24%
70,KIA Motors Corporation,0.24%
71,OTP Bank Nyrt,0.24%
72,Quanta Computer Inc.,0.24%
73,MUTUAL FUND (OTHER),0.23%
74,First Abu Dhabi Bank P.J.S.C.,0.23%
75,United Microelectronics Corp.,0.23%
76,Standard Bank Group Limited,0.23%
77,LG Electronics Inc.,0.23%
78,Siam Cement Public Co. Ltd. NVDR,0.22%
79,KT & G Corporation,0.22%
80,Malayan Banking Bhd.,0.22%
81,First Financial Holding Co. Ltd.,0.21%
82,Emirates Telecommunications Group Company PJSC,0.21%
83,Itausa - Investimentos Itau SA Pfd,0.21%
84,PT Bank Mandiri (Persero) Tbk,0.21%
85,CD Projekt S.A.,0.21%
86,Airports of Thailand Public Co. Ltd. NVDR,0.21%
87,SAMSUNG C&T CORP,0.21%
88,PT Astra International Tbk,0.21%
89,Hartalega Holdings Bhd.,0.21%
90,"Advanced Info Service Public Co., Ltd. NVDR",0.21%
91,China Steel Corporation,0.21%
92,Chailease Holding Co. Ltd.,0.21%
93,Taiwan Cement Corp.,0.20%
94,Samba Financial Group,0.20%
95,Tenaga Nasional Bhd,0.20%
96,President Chain Store Corporation,0.20%
97,"SM Prime Holdings, Inc.",0.20%
98,LG Corp,0.20%
99,Impala Platinum Holdings Limited,0.20%
100,"SK Innovation Co., Ltd",0.19%
101,Novatek Microelectronics Corp.,0.19%
102,"Taiwan Cooperative Financial Holding Co., Ltd.",0.19%
103,Yuanta Financial Holding Co. Ltd.,0.19%
104,Asustek Computer Inc.,0.18%
105,"ASE Technology Holding Co., Ltd.",0.18%
106,Sibanye Stillwater Limited,0.18%
107,"SK Holdings Co., Ltd.",0.18%
108,MTN Group Limited,0.18%
109,Natura & Co Holding SA,0.18%
110,Sanlam Limited,0.18%
111,Lojas Renner S.A.,0.18%
112,Hana Financial Group Inc.,0.18%
113,"Samsung Electro-Mechanics Co., Ltd",0.17%
114,"Hua Nan Financial Holdings Co., Ltd.",0.17%
115,Riyad Bank,0.17%
116,Globant SA,0.17%
117,Polyus PJSC,0.17%
118,Bangkok Dusit Medical Services Public Co. Ltd. NVDR,0.17%
119,Rosneft Oil Co. Sponsored GDR RegS,0.17%
120,SM Investments Corporation,0.16%
121,Mobile TeleSystems PJSC Sponsored ADR,0.16%
122,Localiza Rent A Car S.A.,0.16%
123,"Taiwan Mobile Co., Ltd.",0.16%
124,"Hotai Motor Co., Ltd.",0.16%
125,"Shanghai Commercial & Savings Bank, Ltd.",0.16%
126,KGHM Polska Miedz S.A.,0.15%
127,Notre Dame Intermedica Participacoes SA,0.15%
128,Enel Americas S.A.,0.15%
129,X5 Retail Group N.V. Sponsored GDR RegS,0.15%
130,Powszechna Kasa Oszczednosci Bank Polski SA,0.15%
131,Amorepacific Corp.,0.15%
132,Bid Corporation Limited,0.15%
133,Pegatron Corporation,0.14%
134,Qatar Islamic Bank,0.14%
135,"Catcher Technology Co., Ltd.",0.14%
136,Suzano S.A.,0.14%
137,Ayala Land Inc.,0.14%
138,Lojas Americanas S.A. Pfd,0.14%
139,"Taishin Financial Holdings Co., Ltd.",0.14%
140,Cemex SAB de CV Cert Part Ord Repr 2 ShsA & 1 ShsB,0.14%
141,Banco do Brasil S.A.,0.14%
142,Masraf Al-Rayan QSC,0.14%
143,"Celltrion Healthcare Co., Ltd.",0.13%
144,"Samsung Fire & Marine Insurance Co., Ltd",0.13%
145,B2W Companhia Digital,0.13%
146,JBS S.A.,0.13%
147,Rumo SA,0.13%
148,China Development Financial Holding Corp.,0.13%
149,Banque Saudi Fransi,0.13%
150,Vodacom Group Limited,0.13%
151,Polymetal International Plc,0.13%
152,Polski Koncern Naftowy ORLEN S.A.,0.13%
153,Raia Drogasil S.A.,0.13%
154,"SAMSUNG SDS CO., LTD.",0.13%
155,CIMB Group Holdings Bhd,0.13%
156,BIM Birlesik Magazalar A.S.,0.13%
157,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,0.12%
158,Sasol Limited,0.12%
