,Name,Allocation
0,DISH DBS Corporation 6.75% 01-JUN-2021,3.86%
1,CCOH Safari LLC 5.75% 15-FEB-2026,3.70%
2,Altice France SA 7.375% 01-MAY-2026,3.32%
3,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,3.21%
4,Ford Motor Credit Company LLC 5.875% 02-AUG-2021,3.20%
5,"CenturyLink, Inc. 6.45% 15-JUN-2021",2.59%
6,Bausch Health Companies Inc. 9.0% 15-DEC-2025,2.40%
7,"NRG Energy, Inc. 6.625% 15-JAN-2027",2.19%
8,Bausch Health Companies Inc. 7.0% 15-MAR-2024,2.12%
9,"NRG Energy, Inc. 7.25% 15-MAY-2026",2.05%
10,"United Rentals (North America), Inc. 5.875% 15-SEP-2026",1.94%
11,"Hilton Domestic Operating Co., Inc. 5.125% 01-MAY-2026",1.87%
12,KFC Holding Co. 5.25% 01-JUN-2026,1.85%
13,Sirius XM Radio Inc. 5.375% 15-JUL-2026,1.81%
14,"CSC Holdings, LLC 6.75% 15-NOV-2021",1.81%
15,Altice Financing SA 7.5% 15-MAY-2026,1.80%
16,Hughes Satellite Systems Corp. 7.625% 15-JUN-2021,1.79%
17,Ford Motor Credit Company LLC 3.813% 12-OCT-2021,1.79%
18,ADT Security Corporation 6.25% 15-OCT-2021,1.79%
19,"Qorvo, Inc. 5.5% 15-JUL-2026",1.79%
20,Stars Group Holdings BV 7.0% 15-JUL-2026,1.78%
21,Xerox Corporation 4.5% 15-MAY-2021,1.75%
22,"Sprint Communications, Inc. 11.5% 15-NOV-2021",1.72%
23,Open Text Corporation 5.875% 01-JUN-2026,1.67%
24,Sprint Corp. 7.25% 15-SEP-2021,1.64%
25,Diamond 1 Finance Corp. 5.875% 15-JUN-2021,1.59%
26,Vistra Operations Co. LLC 5.5% 01-SEP-2026,1.59%
27,"Level 3 Financing, Inc. 5.375% 15-JAN-2024",1.50%
28,"T-Mobile USA, Inc. 6.5% 15-JAN-2026",1.46%
29,Enviva Partners LP 6.5% 15-JAN-2026,1.45%
30,Wand Merger Corp. 9.125% 15-JUL-2026,1.41%
31,Sensata Technologies UK Financing Co. Plc 6.25% 15-FEB-2026,1.37%
32,"Starwood Property Trust, Inc. 5.0% 15-DEC-2021",1.35%
33,Springleaf Finance Corporation 7.75% 01-OCT-2021,1.29%
34,"Genworth Financial, Inc. 7.625% 24-SEP-2021",1.26%
35,Antero Resources Finance Corp. 5.375% 01-NOV-2021,1.26%
36,Navient Corporation 6.625% 26-JUL-2021,1.21%
37,CCO Holdings LLC 5.875% 01-MAY-2027,1.19%
38,"Boyne USA, Inc. 7.25% 01-MAY-2025",1.15%
39,Navient Corporation 5.875% 25-MAR-2021,1.11%
40,Vericast Corp. 9.25% 01-MAR-2021,1.06%
41,Clearway Energy Operating LLC 5.75% 15-OCT-2025,1.06%
42,Lamar Media Corp. 5.75% 01-FEB-2026,1.03%
43,"CDK Global, Inc. 5.875% 15-JUN-2026",1.00%
44,"Elanco Animal Health, Inc. 4.662% 27-AUG-2021",0.99%
45,"Netflix, Inc. 5.375% 01-FEB-2021",0.99%
46,KB Home 7.0% 15-DEC-2021,0.94%
47,Icahn Enterprises Finance Corp. 6.75% 01-FEB-2024,0.94%
48,"L Brands, Inc. 6.625% 01-APR-2021",0.91%
49,DCP Midstream LLC (Old) 4.75% 30-SEP-2021,0.85%
50,"Marriott Ownership Resorts, Inc. 6.5% 15-SEP-2026",0.78%
51,"Genworth Financial, Inc. 7.2% 15-FEB-2021",0.77%
52,"WESCO Distribution, Inc. 5.375% 15-DEC-2021",0.76%
53,"Western Midstream Operating, LP 5.375% 01-JUN-2021",0.75%
54,Graphic Packaging International LLC 4.75% 15-APR-2021,0.74%
55,"Third Coast Midstream, LLC 8.5% 15-DEC-2021",0.73%
56,Dell Inc. 4.625% 01-APR-2021,0.72%
57,Eldorado Intl. Finance GmbH 8.625% 16-JUN-2021,0.71%
58,Air Canada 7.75% 15-APR-2021,0.71%
59,Nielsen Company (Luxembourg) SARL 5.5% 01-OCT-2021,0.69%
60,"DriveTime Automotive Group, Inc. 8.0% 01-JUN-2021",0.64%
61,"T-Mobile USA, Inc. 6.0% 15-APR-2024",0.61%
62,Great Lakes Dredge & Dock Corporation 8.0% 15-MAY-2022,0.59%
63,"Yum! Brands, Inc. 3.75% 01-NOV-2021",0.57%
64,"TEGNA, Inc. 4.875% 15-SEP-2021",0.52%
65,Ladder Capital Finance LLC 5.875% 01-AUG-2021,0.52%
66,NuStar Logistics LP 6.75% 01-FEB-2021,0.50%
67,Voyager Aviation Holdings LLC 8.5% 15-AUG-2021,0.47%
68,Teleflex Incorporated 4.875% 01-JUN-2026,0.43%
69,"Wyndham Destinations, Inc. 5.625% 01-MAR-2021",0.41%
70,"Old Holdco, Inc. 8.5% 15-APR-2021",0.41%
71,"Simmons Foods, Inc. 7.75% 15-JAN-2024",0.40%
72,"SunOpta Foods, Inc. 9.5% 09-OCT-2022",0.39%
73,AES Andres BV 7.95% 11-MAY-2026,0.34%
74,"Buckeye Partners, L.P. 4.875% 01-FEB-2021",0.23%
75,WEX Inc. 4.75% 01-FEB-2023,0.14%
76,Encompass Health Corporation 5.125% 15-MAR-2023,0.10%
77,Lennar Corporation 8.375% 15-JAN-2021,0.00%
78,U.S. Dollar,-0.00%
