,Name,Allocation
0,Telefonaktiebolaget LM Ericsson Class B,7.34%
1,Atlas Copco AB Class A,6.59%
2,Investor AB Class B,6.25%
3,Volvo AB Class B,6.01%
4,Nordea Bank Abp,5.53%
5,ASSA ABLOY AB Class B,5.00%
6,Sandvik AB,4.46%
7,Essity AB Class B,4.45%
8,Hexagon AB Class B,4.36%
9,Skandinaviska Enskilda Banken AB Class A,3.58%
10,Svenska Handelsbanken AB Class A,3.47%
11,Swedbank AB Class A,3.38%
12,Atlas Copco AB Class B,3.33%
13,Swedish Match AB,2.99%
14,H&M Hennes & Mauritz AB Class B,2.92%
15,Epiroc AB Class A,2.27%
16,Telia Company AB,2.27%
17,Kinnevik AB Class B,1.98%
18,Alfa Laval AB,1.88%
19,Boliden AB,1.87%
20,SKF AB Class B,1.76%
21,Skanska AB Class B,1.64%
22,Tele2 AB Class B,1.61%
23,Evolution Gaming Group AB,1.44%
24,NIBE Industrier AB Class B,1.37%
25,Epiroc AB Class B,1.26%
26,Svenska Cellulosa Aktiebolaget Class B,1.21%
27,Electrolux AB Class B,1.18%
28,ICA Gruppen AB,1.16%
29,Husqvarna AB Class B,1.14%
30,Lundin Energy AB,1.12%
31,Securitas AB Class B,1.10%
32,Industrivarden AB Class C,1.06%
33,L E Lundbergforetagen AB Class B,0.89%
34,U.S. Dollar,0.73%
35,Latour AB Investment Class B,0.72%
36,EQT AB,0.69%
37,MUTUAL FUND (OTHER),0.11%
38,DERIVATIVE SECURITIES (OTHER),-0.10%
