,Name,Allocation
0,CD Projekt S.A.,13.45%
1,Powszechna Kasa Oszczednosci Bank Polski SA,9.60%
2,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,8.46%
3,Polski Koncern Naftowy ORLEN S.A.,8.01%
4,KGHM Polska Miedz S.A.,6.61%
5,Dino Polska S.A.,5.61%
6,Polskie Gornictwo Naftowe i Gazownictwo SA,4.79%
7,LPP S.A.,4.40%
8,BANK POLSKA KASA OPIEKI SA,4.17%
9,Cyfrowy Polsat SA,3.86%
10,PGE Polska Grupa Energetyczna S.A.,2.90%
11,Santander Bank Polska SA,2.63%
12,Orange Polska S.A.,2.61%
13,Asseco Poland S.A.,2.28%
14,Grupa LOTOS S.A.,2.09%
15,Play Communications SA,2.00%
16,Budimex SA,1.54%
17,TAURON Polska Energia S.A.,1.54%
18,mBank SA,1.54%
19,KRUK S.A.,1.23%
20,CCC SA,1.20%
21,Bank Millennium SA,0.96%
22,ENEA S.A.,0.84%
23,Eurocash S.A.,0.83%
24,Warsaw Stock Exchange,0.78%
25,NEUCA S.A.,0.77%
26,Grupa Azoty Spolka Akcyjna,0.72%
27,AmRest Holdings SE,0.71%
28,Alior Bank SA,0.66%
29,Ten Square Games SA,0.52%
30,Ciech SA,0.50%
31,MUTUAL FUND (OTHER),0.49%
32,Jastrzebska Spolka Weglowa S.A.,0.45%
33,Energa SA,0.38%
34,Bank Handlowy w Warszawie S.A.,0.31%
35,FAMUR S.A.,0.29%
36,U.S. Dollar,0.27%
