,Name,Allocation
0,Tesla Inc,0.52%
1,Range Resources Corporation,0.44%
2,Tupperware Brands Corporation,0.42%
3,Vista Outdoor Inc,0.39%
4,"Penn National Gaming, Inc.",0.37%
5,"First Solar, Inc.",0.36%
6,EQT Corporation,0.35%
7,"Sonic Automotive, Inc. Class A",0.33%
8,"Covetrus, Inc.",0.31%
9,Herbalife Nutrition Ltd.,0.30%
10,"West Pharmaceutical Services, Inc.",0.30%
11,"Community Health Systems, Inc.",0.30%
12,"PerkinElmer, Inc.",0.30%
13,Generac Holdings Inc.,0.29%
14,"Atlas Air Worldwide Holdings, Inc.",0.29%
15,Deckers Outdoor Corporation,0.29%
16,Pool Corporation,0.29%
17,Scotts Miracle-Gro Company Class A,0.28%
18,"Cree, Inc.",0.28%
19,"CoreLogic, Inc.",0.28%
20,Boise Cascade Co.,0.28%
21,Delphi Technologies Plc,0.28%
22,FactSet Research Systems Inc.,0.28%
23,Louisiana-Pacific Corporation,0.28%
24,Michaels Companies Inc,0.28%
25,CNX Resources Corporation,0.27%
26,Meritage Homes Corporation,0.27%
27,Uniti Group Inc,0.27%
28,"Brown & Brown, Inc.",0.27%
29,Yandex NV Class A,0.26%
30,SVB Financial Group,0.26%
31,EnerSys,0.26%
32,"Brinker International, Inc.",0.25%
33,Terex Corporation,0.25%
34,FMC Corporation,0.25%
35,"Waddell & Reed Financial, Inc. Class A",0.25%
36,Green Plains Inc.,0.25%
37,Cleveland-Cliffs Inc,0.25%
38,"Stericycle, Inc.",0.25%
39,Arcosa Inc,0.24%
40,"Copart, Inc.",0.24%
41,"Take-Two Interactive Software, Inc.",0.24%
42,"B&G Foods, Inc.",0.24%
43,"Sally Beauty Holdings, Inc.",0.24%
44,Ingersoll Rand Inc.,0.24%
45,Ciena Corporation,0.24%
46,Colfax Corporation,0.24%
47,White Mountains Insurance Group Ltd,0.23%
48,TRI Pointe Group Inc,0.23%
49,Jack in the Box Inc.,0.23%
50,"Rush Enterprises, Inc. Class A",0.23%
51,Synaptics Incorporated,0.23%
52,SBA Communications Corp. Class A,0.23%
53,AGNC Investment Corp.,0.23%
54,"Greenbrier Companies, Inc.",0.23%
55,"Align Technology, Inc.",0.23%
56,Helen of Troy Limited,0.23%
57,Keysight Technologies Inc,0.23%
58,Teleflex Incorporated,0.22%
59,"Kelly Services, Inc. Class A",0.22%
60,"Hub Group, Inc. Class A",0.22%
61,Silgan Holdings Inc.,0.22%
62,Janus Henderson Group PLC,0.22%
63,"Renewable Energy Group, Inc.",0.22%
64,"Fossil Group, Inc.",0.22%
65,Cabot Corporation,0.22%
66,Tenneco Inc. Class A,0.22%
67,"East West Bancorp, Inc.",0.22%
68,"Beacon Roofing Supply, Inc.",0.22%
69,American Equity Investment Life Holding Company,0.22%
70,Teledyne Technologies Incorporated,0.21%
71,"Charles River Laboratories International, Inc.",0.21%
72,ArcBest Corporation,0.21%
73,"MKS Instruments, Inc.",0.21%
74,Cosan Limited Class A,0.21%
75,"Worthington Industries, Inc.",0.21%
76,LCI Industries,0.21%
77,"Smith & Wesson Brands, Inc.",0.21%
78,Axalta Coating Systems Ltd.,0.21%
79,"TEGNA, Inc.",0.21%
80,"Hanover Insurance Group, Inc.",0.21%
81,"Texas Roadhouse, Inc.",0.21%
82,Universal Corp,0.21%
83,National Fuel Gas Company,0.21%
84,"Black Knight, Inc.",0.21%
85,Chemed Corporation,0.21%
86,"Applied Industrial Technologies, Inc.",0.20%
87,Eaton Vance Corp.,0.20%
88,"Mueller Industries, Inc.",0.20%
89,"Gartner, Inc.",0.20%
90,Middleby Corporation,0.20%
91,"VMware, Inc. Class A",0.20%
92,nVent Electric plc,0.20%
93,Plexus Corp.,0.20%
94,Tutor Perini Corporation,0.20%
95,"Vail Resorts, Inc.",0.20%
96,TopBuild Corp.,0.20%
97,ASGN Inc,0.20%
98,Masonite International Corp.,0.20%
99,"Hain Celestial Group, Inc.",0.20%
100,Catalent Inc,0.20%
101,"Boston Beer Company, Inc. Class A",0.20%
102,Rayonier Inc.,0.20%
103,"MasTec, Inc.",0.20%
104,Trinseo SA,0.20%
105,"TreeHouse Foods, Inc.",0.19%
106,Avient Corporation,0.19%
107,"KBR, Inc.",0.19%
108,Zebra Technologies Corporation Class A,0.19%
109,"Bio-Rad Laboratories, Inc. Class A",0.19%
110,Deluxe Corporation,0.19%
111,"Tetra Tech, Inc.",0.19%
112,"Vishay Intertechnology, Inc.",0.19%
113,"Hawaiian Electric Industries, Inc.",0.19%
114,"Hillenbrand, Inc.",0.19%
115,"Werner Enterprises, Inc.",0.19%
116,"Consolidated Communications Holdings, Inc.",0.19%
117,First Horizon National Corporation,0.19%
118,"IAA, Inc.",0.19%
119,"Gaming and Leisure Properties, Inc.",0.19%
120,Nomad Foods Ltd.,0.19%
121,Clearwater Paper Corporation,0.19%
122,International Game Technology PLC,0.18%
123,Southern Copper Corporation,0.18%
124,Fresh Del Monte Produce Inc.,0.18%
125,"Dycom Industries, Inc.",0.18%
126,"Advanced Micro Devices, Inc.",0.18%
127,Edgewell Personal Care Co.,0.18%
128,"Sun Communities, Inc.",0.18%
129,"Omega Healthcare Investors, Inc.",0.18%
130,K12 Inc.,0.18%
131,RH,0.18%
132,Churchill Downs Incorporated,0.18%
133,"SS&C Technologies Holdings, Inc.",0.18%
134,"Post Holdings, Inc.",0.18%
135,"Essential Utilities, Inc.",0.18%
136,Eagle Materials Inc.,0.18%
137,TransUnion,0.18%
138,KB Home,0.18%
139,"OneMain Holdings, Inc.",0.18%
140,"IDEXX Laboratories, Inc.",0.18%
141,Apartment Investment & Management Co Class A,0.18%
142,Moog Inc. Class A,0.18%
143,Allegion PLC,0.18%
144,Cboe Global Markets Inc,0.18%
145,"American Campus Communities, Inc.",0.17%
146,AMERCO,0.17%
147,"BMC Stock Holdings, Inc.",0.17%
148,"PNM Resources, Inc.",0.17%
149,"Clean Harbors, Inc.",0.17%
150,"IDACORP, Inc.",0.17%
151,Westlake Chemical Corporation,0.17%
152,"PriceSmart, Inc.",0.17%
153,LaZBoy Incorporated,0.17%
