,Name,Allocation
0,"Amazon.com, Inc.",33.40%
1,"Home Depot, Inc.",7.42%
2,Tesla Inc,7.27%
3,McDonald's Corporation,3.79%
4,"NIKE, Inc. Class B",3.28%
5,"Lowe's Companies, Inc.",2.98%
6,Starbucks Corporation,2.17%
7,Target Corporation,1.87%
8,Booking Holdings Inc.,1.75%
9,TJX Companies Inc,1.49%
10,"MercadoLibre, Inc.",1.29%
11,Dollar General Corporation,1.22%
12,eBay Inc.,1.11%
13,Lululemon Athletica Inc,1.10%
14,General Motors Company,0.92%
15,"O'Reilly Automotive, Inc.",0.82%
16,"Chipotle Mexican Grill, Inc.",0.79%
17,"Ross Stores, Inc.",0.75%
18,"Yum! Brands, Inc.",0.69%
19,"AutoZone, Inc.",0.68%
20,"D.R. Horton, Inc.",0.64%
21,Ford Motor Company,0.64%
22,"Best Buy Co., Inc.",0.63%
23,"Marriott International, Inc. Class A",0.63%
24,Hilton Worldwide Holdings Inc,0.58%
25,"Dollar Tree, Inc.",0.57%
26,Aptiv PLC,0.54%
27,Lennar Corporation Class A,0.52%
28,"Wayfair, Inc. Class A",0.52%
29,V.F. Corporation,0.49%
30,Tractor Supply Company,0.43%
31,"CarMax, Inc.",0.42%
32,Las Vegas Sands Corp.,0.40%
33,"Domino's Pizza, Inc.",0.39%
34,"Etsy, Inc.",0.37%
35,Garmin Ltd.,0.35%
36,"NVR, Inc.",0.35%
37,Carvana Co. Class A,0.34%
38,Tiffany & Co.,0.33%
39,Genuine Parts Company,0.32%
40,Pool Corporation,0.32%
41,Royal Caribbean Group,0.31%
42,"PulteGroup, Inc.",0.31%
43,"Burlington Stores, Inc.",0.31%
44,"Expedia Group, Inc.",0.29%
45,MGM Resorts International,0.28%
46,Ulta Beauty Inc,0.28%
47,Whirlpool Corporation,0.27%
48,"Chegg, Inc.",0.27%
49,"Advance Auto Parts, Inc.",0.26%
50,"Darden Restaurants, Inc.",0.25%
51,"Hasbro, Inc.",0.24%
52,"Wynn Resorts, Limited",0.23%
53,LKQ Corporation,0.22%
54,"Vail Resorts, Inc.",0.21%
55,BorgWarner Inc.,0.20%
56,Service Corporation International,0.20%
57,State Str Instl Invt Tr Treaplu Inv Cl G,0.19%
58,"Williams-Sonoma, Inc.",0.18%
59,"Bright Horizons Family Solutions, Inc.",0.18%
60,"Grubhub, Inc.",0.17%
61,"Penn National Gaming, Inc.",0.17%
62,Gentex Corporation,0.16%
63,"Mohawk Industries, Inc.",0.16%
64,Caesars Entertainment Inc,0.16%
65,Newell Brands Inc,0.15%
66,Lear Corporation,0.15%
67,Ollie's Bargain Outlet Holdings Inc,0.15%
68,Churchill Downs Incorporated,0.15%
69,"Five Below, Inc.",0.15%
70,Aramark,0.14%
71,"Dunkin' Brands Group, Inc.",0.14%
72,"Thor Industries, Inc.",0.14%
73,"Lithia Motors, Inc. Class A",0.14%
74,Polaris Inc.,0.14%
75,Hanesbrands Inc.,0.14%
76,Deckers Outdoor Corporation,0.14%
77,Autoliv Inc.,0.14%
78,"Floor & Decor Holdings, Inc. Class A",0.14%
79,"Toll Brothers, Inc.",0.13%
80,"ServiceMaster Global Holdings, Inc.",0.13%
81,TopBuild Corp.,0.13%
82,"Leggett & Platt, Incorporated",0.12%
83,Helen of Troy Limited,0.12%
84,Tempur Sealy International Inc,0.12%
85,Brunswick Corporation,0.12%
86,"Wingstop, Inc.",0.12%
87,RH,0.12%
88,"Wyndham Hotels & Resorts, Inc.",0.11%
89,Stamps.com Inc.,0.11%
90,"Gap, Inc.",0.11%
91,"Aaron's, Inc.",0.11%
92,"Planet Fitness, Inc. Class A",0.11%
93,"Grand Canyon Education, Inc.",0.10%
94,"Overstock.com, Inc.",0.10%
95,"Harley-Davidson, Inc.",0.10%
96,Wendy's Company,0.10%
97,Fox Factory Holding Corp.,0.10%
98,"Texas Roadhouse, Inc.",0.10%
99,"Murphy USA, Inc.",0.10%
100,Marriott Vacations Worldwide Corporation,0.10%
101,Meritage Homes Corporation,0.10%
102,"Qurate Retail, Inc. Class A",0.10%
103,"Skechers U.S.A., Inc. Class A",0.09%
104,"Mattel, Inc.",0.09%
105,Ralph Lauren Corporation Class A,0.09%
106,"YETI Holdings, Inc.",0.09%
107,"Wyndham Destinations, Inc.",0.09%
108,Dana Incorporated,0.08%
109,"frontdoor, Inc.",0.08%
110,"Choice Hotels International, Inc.",0.08%
111,"AutoNation, Inc.",0.08%
112,"Foot Locker, Inc.",0.08%
113,"Carter's, Inc.",0.08%
114,Taylor Morrison Home Corporation,0.08%
115,K12 Inc.,0.08%
116,"Red Rock Resorts, Inc. Class A",0.08%
117,"Brinker International, Inc.",0.08%
118,"Hilton Grand Vacations, Inc.",0.08%
119,"Group 1 Automotive, Inc.",0.07%
120,KB Home,0.07%
121,LCI Industries,0.07%
122,"Dick's Sporting Goods, Inc.",0.07%
123,"National Vision Holdings, Inc.",0.07%
124,"Cracker Barrel Old Country Store, Inc.",0.07%
125,"Papa John's International, Inc.",0.07%
126,"H&R Block, Inc.",0.07%
127,"Crocs, Inc.",0.06%
128,"LGI Homes, Inc.",0.06%
129,"SeaWorld Entertainment, Inc.",0.06%
130,TRI Pointe Group Inc,0.06%
131,"M.D.C. Holdings, Inc.",0.06%
132,Columbia Sportswear Company,0.06%
133,"Oxford Industries, Inc.",0.06%
134,"Strategic Education, Inc.",0.06%
135,Callaway Golf Company,0.05%
136,"Everi Holdings, Inc.",0.05%
137,Graham Holdings Co.,0.05%
138,"American Eagle Outfitters, Inc.",0.05%
139,"Dorman Products, Inc.",0.05%
140,"Wolverine World Wide, Inc.",0.05%
141,"Extended Stay America, Inc.",0.05%
142,"Kontoor Brands, Inc.",0.05%
143,"Boot Barn Holdings, Inc.",0.05%
144,iRobot Corporation,0.05%
145,"Steven Madden, Ltd.",0.05%
146,"Installed Building Products, Inc.",0.05%
147,Scientific Games Corporation,0.05%
148,Visteon Corporation,0.05%
149,Boyd Gaming Corporation,0.05%
150,"Big Lots, Inc.",0.05%
151,"Dine Brands Global, Inc.",0.05%
152,"Asbury Automotive Group, Inc.",0.05%
153,"Guess?, Inc.",0.05%
154,"Penske Automotive Group, Inc.",0.05%
155,"Winnebago Industries, Inc.",0.04%
156,Delphi Technologies Plc,0.04%
157,"Shake Shack, Inc. Class A",0.04%
158,"Bloomin' Brands, Inc.",0.04%
159,Jack in the Box Inc.,0.04%
160,"Groupon, Inc.",0.04%
161,Adtalem Global Education Inc.,0.04%
162,Cooper Tire & Rubber Company,0.04%
163,"Laureate Education, Inc. Class A",0.04%
164,"Cavco Industries, Inc.",0.04%
165,Denny's Corporation,0.04%
166,Skyline Champion Corp.,0.04%
167,Monro Inc,0.04%
168,Rent-A-Center Inc,0.04%
169,LaZBoy Incorporated,0.04%
170,"Core-Mark Holding Company, Inc.",0.04%
171,Gentherm Incorporated,0.03%
172,"Garrett Motion, Inc.",0.03%
173,"Urban Outfitters, Inc.",0.03%
174,"Sally Beauty Holdings, Inc.",0.03%
175,"M/I Homes, Inc.",0.03%
176,Acushnet Holdings Corp.,0.03%
177,Sleep Number Corporation,0.03%
178,"Sturm, Ruger & Company, Inc.",0.03%
179,"Stitch Fix, Inc. Class A",0.03%
180,"Smith & Wesson Brands, Inc.",0.03%
181,Lindblad Expeditions Holdings Inc,0.03%
182,"Twin River Worldwide Holdings, Inc.",0.03%
183,Vista Outdoor Inc,0.03%
184,Levi Strauss & Co. Class A,0.03%
185,Malibu Boats Inc Class A,0.03%
186,Abercrombie & Fitch Co. Class A,0.03%
187,"Century Communities, Inc.",0.03%
188,Cheesecake Factory Incorporated,0.03%
189,"WW International, Inc.",0.03%
190,"American Axle & Manufacturing Holdings, Inc.",0.03%
191,"Sonos, Inc.",0.03%
192,ODP Corporation,0.03%
193,"Veoneer, Inc.",0.03%
194,"Camping World Holdings, Inc. Class A",0.03%
195,Ethan Allen Interiors Inc.,0.03%
196,Perdoceo Education Corporation,0.02%
197,"Sonic Automotive, Inc. Class A",0.02%
198,"Shutterstock, Inc.",0.02%
199,"Standard Motor Products, Inc.",0.02%
200,"L Brands, Inc.",0.02%
201,"Shoe Carnival, Inc.",0.02%
202,"Lands' End, Inc.",0.02%
