,Name,Allocation
0,NVIDIA Corporation,2.76%
1,EQUITY OTHER,2.68%
2,"Advanced Micro Devices, Inc.",2.53%
3,PayPal Holdings Inc,2.39%
4,"JD.com, Inc. Sponsored ADR Class A",2.30%
5,"Amazon.com, Inc.",2.30%
6,Telefonaktiebolaget LM Ericsson Class B,2.15%
7,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",1.89%
8,Infosys Limited Sponsored ADR,1.84%
9,Accenture Plc Class A,1.83%
10,Microsoft Corporation,1.80%
11,"Xilinx, Inc.",1.74%
12,Worldline SA,1.74%
13,London Stock Exchange Group plc,1.71%
14,Texas Instruments Incorporated,1.69%
15,Alibaba Group Holding Ltd. Sponsored ADR,1.69%
16,Fujitsu Limited,1.69%
17,Oracle Corporation,1.63%
18,Nordea Bank Abp,1.62%
19,Cognizant Technology Solutions Corporation Class A,1.58%
20,Tata Consultancy Services Limited,1.48%
21,"Baidu, Inc. Sponsored ADR Class A",1.45%
22,SGS SA,1.42%
23,International Business Machines Corporation,1.41%
24,Honeywell International Inc.,1.37%
25,Swisscom AG,1.36%
26,"Micron Technology, Inc.",1.29%
27,Intel Corporation,1.27%
28,SoftBank Corp.,1.22%
29,Hewlett Packard Enterprise Co.,1.20%
30,AT&T Inc.,1.11%
31,Nokia Oyj Sponsored ADR,1.05%
32,Daimler AG,0.97%
33,Infineon Technologies AG,0.95%
34,Capgemini SE,0.93%
35,BHP Group Ltd,0.92%
36,"Samsung SDI Co., Ltd",0.85%
37,Sony Corporation Sponsored ADR,0.83%
38,ASX Limited,0.83%
39,Partners Group Holding AG,0.82%
40,Endesa S.A.,0.82%
41,"salesforce.com, inc.",0.82%
42,"Nasdaq, Inc.",0.81%
43,Wipro Limited Sponsored ADR,0.81%
44,UBS Group AG,0.80%
45,Credit Suisse Group AG,0.79%
46,Iberdrola SA,0.78%
47,Mastercard Incorporated Class A,0.77%
48,Deutsche Boerse AG,0.77%
49,"Goldman Sachs Group, Inc.",0.74%
50,NATIXIS,0.74%
51,ING Groep NV Sponsored ADR,0.73%
52,"SK Holdings Co., Ltd.",0.73%
53,Royal Bank of Canada,0.72%
54,TD Ameritrade Holding Corporation,0.72%
55,Allianz SE,0.72%
56,Northern Trust Corporation,0.72%
57,Visa Inc. Class A,0.71%
58,"Cisco Systems, Inc.",0.70%
59,Walmart Inc.,0.70%
60,China Life Insurance Co. Ltd. Sponsored ADR Class H,0.69%
61,Severstal PAO,0.68%
62,UniCredit S.p.A.,0.68%
63,AXA SA,0.68%
64,"Recruit Holdings Co., Ltd.",0.67%
65,BNP Paribas SA Class A,0.67%
66,Bank of New York Mellon Corporation,0.67%
67,CGI Inc. Class A,0.66%
68,Barclays PLC,0.64%
69,VTB Bank PJSC,0.64%
70,Abu Dhabi Commercial Bank,0.64%
71,Willis Towers Watson Public Limited Company,0.63%
72,Carrefour SA,0.63%
73,Citigroup Inc.,0.63%
74,"Shinhan Financial Group Co., Ltd. Sponsored ADR",0.63%
75,"Samsung Electronics Co., Ltd.",0.62%
76,KBC Group N.V.,0.62%
77,Westpac Banking Corporation,0.61%
78,JPMorgan Chase & Co.,0.61%
79,"American International Group, Inc.",0.61%
80,AIA Group Limited,0.60%
81,NTT DATA Corporation,0.60%
82,HDFC Bank Limited Sponsored ADR,0.60%
83,Airbus SE,0.57%
84,CME Group Inc. Class A,0.56%
85,Erste Group Bank AG,0.55%
86,ICICI Bank Limited Sponsored ADR,0.54%
87,BOC Hong Kong (Holdings) Limited,0.52%
88,Societe Generale S.A. Class A,0.50%
89,Kotak Mahindra Bank Limited,0.50%
90,U.S. Dollar,0.49%
91,"Bank of Communications Co., Ltd. Class H",0.49%
92,Bank of China Limited Class H,0.48%
93,"Postal Savings Bank of China Co., Ltd. Class H",0.48%
94,"Banco Bilbao Vizcaya Argentaria, S.A.",0.47%
95,Banco Santander S.A.,0.47%
96,Axis Bank Limited,0.45%
97,HSBC Holdings Plc,0.43%
98,ZTE Corporation Class H,0.42%
