,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,13.83%
1,Tencent Holdings Ltd.,10.69%
2,"Taiwan Semiconductor Manufacturing Co., Ltd.",9.91%
3,Meituan Dianping Class B,3.09%
4,Reliance Industries Limited,2.27%
5,Naspers Limited Class N,2.16%
6,China Construction Bank Corporation Class H,2.03%
7,Housing Development Finance Corporation Limited,1.12%
8,NAVER Corp.,0.90%
9,Gazprom PJSC,0.85%
10,MediaTek Inc,0.82%
11,Oil company LUKOIL PJSC,0.80%
12,Infosys Limited Sponsored ADR,0.78%
13,Tata Consultancy Services Limited,0.77%
14,LG Chem Ltd.,0.73%
15,Hindustan Unilever Limited,0.68%
16,Qatar National Bank QPSC,0.67%
17,FUTURES,0.65%
18,"B3 SA - Brasil, Bolsa, Balcao",0.65%
19,Saudi Basic Industries Corp.,0.62%
20,U.S. Dollar,0.61%
21,PT Bank Central Asia Tbk,0.61%
22,Wuxi Biologics (Cayman) Inc.,0.61%
23,Itau Unibanco Holding SA Pfd,0.59%
24,"China Merchants Bank Co., Ltd. Class H",0.56%
25,"Samsung SDI Co., Ltd",0.55%
26,Bharti Airtel Limited,0.49%
27,Infosys Limited,0.48%
28,Banco Bradesco SA Pfd,0.47%
29,"Chunghwa Telecom Co., Ltd",0.42%
30,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.38%
31,"China Mengniu Dairy Co., Ltd.",0.37%
32,NIO Inc. Sponsored ADR Class A,0.36%
33,Public Bank Bhd,0.35%
34,LG Household & Health Care Ltd,0.35%
35,China Overseas Land & Investment Limited,0.34%
36,KB Financial Group Inc.,0.34%
37,Axis Bank Limited,0.34%
38,"Delta Electronics, Inc.",0.34%
39,Geely Automobile Holdings Limited,0.34%
40,Sino Biopharmaceutical Limited,0.33%
41,CP All Public Co. Ltd. NVDR,0.33%
42,"Shinhan Financial Group Co., Ltd.",0.33%
43,Uni-President Enterprises Corp.,0.33%
44,CTBC Financial Holding Company Ltd.,0.33%
45,Nan Ya Plastics Corporation,0.32%
46,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,0.32%
47,HCL Technologies Limited,0.31%
48,CSPC Pharmaceutical Group Limited,0.31%
49,"Cathay Financial Holdings Co., Ltd.",0.30%
50,Gold Fields Limited,0.30%
51,FirstRand Limited,0.30%
52,"E.SUN Financial Holding Co., Ltd.",0.29%
53,Top Glove Corporation Bhd.,0.28%
