,Name,Allocation
0,Tesla Inc,3.14%
1,PayPal Holdings Inc,1.59%
2,Cintas Corporation,1.43%
3,"Snap, Inc. Class A",1.39%
4,"Workday, Inc. Class A",1.39%
5,"Facebook, Inc. Class A",1.31%
6,Splunk Inc.,1.30%
7,"Synopsys, Inc.",1.27%
8,"ServiceNow, Inc.",1.26%
9,"Cadence Design Systems, Inc.",1.25%
10,"Twitter, Inc.",1.24%
11,Adobe Inc.,1.21%
12,Target Corporation,1.20%
13,Synchrony Financial,1.19%
14,TransDigm Group Incorporated,1.18%
15,"Palo Alto Networks, Inc.",1.15%
16,Cummins Inc.,1.15%
17,"Home Depot, Inc.",1.14%
18,Johnson Controls International plc,1.14%
19,Mastercard Incorporated Class A,1.13%
20,HCA Healthcare Inc,1.12%
21,Amphenol Corporation Class A,1.12%
22,Intuit Inc.,1.12%
23,"S&P Global, Inc.",1.11%
24,Thermo Fisher Scientific Inc.,1.11%
25,Accenture Plc Class A,1.11%
26,"Air Products and Chemicals, Inc.",1.10%
27,Emerson Electric Co.,1.10%
28,Cognizant Technology Solutions Corporation Class A,1.08%
29,Broadcom Inc.,1.08%
30,Microsoft Corporation,1.08%
31,T. Rowe Price Group,1.06%
32,Alphabet Inc. Class A,1.05%
33,"AutoZone, Inc.",1.04%
34,Walt Disney Company,1.04%
35,"Zimmer Biomet Holdings, Inc.",1.04%
36,"Activision Blizzard, Inc.",1.04%
37,"T-Mobile US, Inc.",1.03%
38,"FLEETCOR Technologies, Inc.",1.02%
39,"NIKE, Inc. Class B",1.01%
40,Visa Inc. Class A,0.99%
41,Dollar General Corporation,0.99%
42,"Intercontinental Exchange, Inc.",0.97%
43,Humana Inc.,0.96%
44,Comcast Corporation Class A,0.96%
45,Starbucks Corporation,0.96%
46,"MetLife, Inc.",0.96%
47,Truist Financial Corporation,0.95%
48,Archer-Daniels-Midland Company,0.95%
49,Realty Income Corporation,0.94%
50,Progressive Corporation,0.94%
51,UnitedHealth Group Incorporated,0.94%
52,Amgen Inc.,0.93%
53,DTE Energy Company,0.92%
54,"AbbVie, Inc.",0.92%
55,Global Payments Inc.,0.91%
56,Las Vegas Sands Corp.,0.91%
57,Costco Wholesale Corporation,0.91%
58,"Anthem, Inc.",0.91%
59,Valero Energy Corporation,0.90%
60,"General Mills, Inc.",0.89%
61,American Express Company,0.89%
62,Oracle Corporation,0.89%
63,Medtronic Plc,0.89%
64,"United Airlines Holdings, Inc.",0.88%
65,"Hartford Financial Services Group, Inc.",0.87%
66,Johnson & Johnson,0.87%
67,Public Service Enterprise Group Inc,0.86%
68,"VeriSign, Inc.",0.86%
69,"Motorola Solutions, Inc.",0.86%
70,Phillips 66,0.86%
71,American Tower Corporation,0.85%
72,JPMorgan Chase & Co.,0.85%
73,Northrop Grumman Corporation,0.85%
74,Crown Castle International Corp,0.84%
75,International Business Machines Corporation,0.84%
76,"Delta Air Lines, Inc.",0.83%
77,Bristol-Myers Squibb Company,0.83%
78,Bank of New York Mellon Corporation,0.83%
79,"Merck & Co., Inc.",0.83%
80,Northern Trust Corporation,0.83%
81,"Tyson Foods, Inc. Class A",0.82%
82,Verizon Communications Inc.,0.82%
83,Hormel Foods Corporation,0.81%
84,U.S. Bancorp,0.80%
85,"Ross Stores, Inc.",0.80%
86,Exxon Mobil Corporation,0.80%
87,CVS Health Corporation,0.79%
88,"Becton, Dickinson and Company",0.78%
89,"Fiserv, Inc.",0.78%
90,Entergy Corporation,0.78%
91,AT&T Inc.,0.77%
92,M&T Bank Corporation,0.76%
93,Allstate Corporation,0.76%
94,Cigna Corporation,0.76%
95,Hewlett Packard Enterprise Co.,0.75%
96,"American Electric Power Company, Inc.",0.73%
97,Intel Corporation,0.69%
98,"Gilead Sciences, Inc.",0.65%
99,Walgreens Boots Alliance Inc,0.63%
100,U.S. Dollar,0.21%
