,Name,Allocation
0,Pioneer Natural Resources Company,7.76%
1,ConocoPhillips,7.41%
2,"EOG Resources, Inc.",6.96%
3,Hess Corporation,5.93%
4,Cabot Oil & Gas Corporation,5.91%
5,Occidental Petroleum Corporation,4.59%
6,Concho Resources Inc.,4.41%
7,Cenovus Energy Inc.,4.28%
8,"Parsley Energy, Inc. Class A",3.64%
9,"Diamondback Energy, Inc.",3.51%
10,Tourmaline Oil Corp.,3.49%
11,Apache Corporation,3.46%
12,Devon Energy Corporation,3.42%
13,"Noble Energy, Inc.",3.34%
14,Marathon Oil Corporation,2.99%
15,National Fuel Gas Company,2.85%
16,EQT Corporation,2.84%
17,Ovintiv Inc,2.45%
18,"WPX Energy, Inc.",2.24%
19,Cimarex Energy Co.,2.23%
20,ARC Resources Ltd.,1.85%
21,"Continental Resources, Inc.",1.81%
22,"PDC Energy, Inc.",1.46%
23,Husky Energy Inc.,1.28%
24,Range Resources Corporation,1.18%
25,Murphy Oil Corporation,1.12%
26,Crescent Point Energy Corp.,1.08%
27,CNX Resources Corporation,1.06%
28,PrairieSky Royalty Ltd,0.91%
29,Matador Resources Company,0.89%
30,Seven Generations Energy Ltd. Class A,0.86%
31,Whitecap Resources Inc.,0.74%
32,Enerplus Corporation,0.72%
33,U.S. Dollar,0.67%
34,Antero Resources Corporation,0.64%
