,Name,Allocation
0,Novo Nordisk A/S Class B,6.95%
1,British American Tobacco p.l.c.,5.50%
2,Fortescue Metals Group Ltd,4.62%
3,Canadian National Railway Company,3.29%
4,ASML Holding NV,3.28%
5,China Overseas Land & Investment Limited,2.87%
6,Tokyo Electron Ltd.,2.64%
7,Telenor ASA,2.60%
8,RELX PLC,2.48%
9,CSL Limited,2.47%
10,Neste Corporation,2.36%
11,"Chugai Pharmaceutical Co., Ltd.",2.35%
12,Roche Holding AG,2.28%
13,Shin-Etsu Chemical Co Ltd,2.19%
14,Orsted,2.16%
15,Evraz PLC,1.90%
16,TATNEFT PJSC Sponsored ADR,1.85%
17,Partners Group Holding AG,1.77%
18,Tencent Holdings Ltd.,1.57%
19,Coloplast A/S Class B,1.56%
20,Infosys Limited,1.38%
21,Hermes International SCA,1.37%
22,Canadian Pacific Railway Limited,1.09%
23,Sika AG,1.04%
24,Atlas Copco AB Class B,0.91%
25,HOYA CORPORATION,0.88%
26,Chr. Hansen Holding A/S,0.83%
27,"Shionogi & Co., Ltd.",0.77%
28,Ashtead Group plc,0.74%
29,Haseko Corporation,0.69%
30,Magellan Financial Group Ltd,0.67%
31,Singapore Technologies Engineering Ltd,0.66%
32,Ferrari NV,0.65%
33,"Delta Electronics, Inc.",0.61%
34,Logitech International S.A.,0.59%
35,Fisher & Paykel Healthcare Corporation Limited,0.56%
36,Oracle Corporation Japan,0.56%
37,Tata Consultancy Services Limited,0.56%
38,Hargreaves Lansdown plc,0.54%
39,Evolution Gaming Group AB,0.53%
40,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,0.50%
41,Schindler Holding AG Pref,0.48%
42,NOVATEK JSC Sponsored GDR RegS,0.47%
43,Anhui Conch Cement Company Limited Class H,0.46%
44,Azimut Holding Spa,0.46%
45,Aristocrat Leisure Limited,0.46%
46,Euronext NV,0.44%
47,Alimentation Couche-Tard Inc. Class B,0.43%
48,Croda International Plc,0.42%
49,CSPC Pharmaceutical Group Limited,0.41%
50,Sunac China Holdings Ltd.,0.40%
51,Sartorius Stedim Biotech SA,0.39%
52,Advantest Corp.,0.35%
53,"Koito Manufacturing Co., Ltd.",0.34%
54,Ashmore Group plc,0.34%
55,Geely Automobile Holdings Limited,0.33%
56,Gaztransport & Technigaz SA,0.33%
57,CI Financial Corp.,0.32%
58,"Catcher Technology Co., Ltd.",0.32%
59,Naspers Limited Class N,0.32%
60,Disco Corporation,0.30%
61,Hindustan Unilever Limited,0.30%
62,CIFI Holdings (Group) Co. Ltd.,0.29%
63,Epiroc AB Class A,0.29%
64,DSV Panalpina A/S,0.29%
65,Novatek Microelectronics Corp.,0.29%
66,Straumann Holding AG,0.28%
67,Royal Unibrew A/S,0.27%
