,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,9.69%
1,Meituan Dianping Class B,9.64%
2,Tencent Holdings Ltd.,9.46%
3,"Shopify, Inc. Class A",9.41%
4,Naspers Limited Class N,6.63%
5,"JD.com, Inc. Sponsored ADR Class A",5.67%
6,Prosus N.V. Class N,3.45%
7,Adyen NV,3.37%
8,"NetEase, Inc. Sponsored ADR",3.31%
9,NAVER Corp.,3.26%
10,Sea Ltd. (Singapore) Sponsored ADR Class A,3.07%
11,"Baidu, Inc. Sponsored ADR Class A",2.87%
12,"Pinduoduo, Inc. Sponsored ADR Class A",2.60%
13,Spotify Technology SA,2.33%
14,"M3, Inc.",2.22%
15,Atlassian Corp. Plc Class A,1.80%
16,Ocado Group PLC,1.60%
17,Z Holdings Corporation,1.45%
18,Kakao Corp.,1.42%
19,Yandex NV Class A,1.35%
20,Delivery Hero SE,1.34%
21,Wix.com Ltd.,1.14%
22,Afterpay Limited,1.10%
23,Just Eat Takeaway.com N.V.,1.08%
24,Trip.com Group Ltd. Sponsored ADR,1.03%
25,"NEXON Co., Ltd.",0.97%
26,NCsoft Corporation,0.95%
27,Zalando SE,0.94%
28,Scout24 AG,0.77%
29,PagSeguro Digital Ltd. Class A,0.67%
30,Xero Limited,0.65%
31,Rightmove plc,0.62%
32,"Rakuten, Inc.",0.61%
33,Auto Trader Group PLC,0.61%
34,Vipshop Holdings Ltd Sponsored ADR,0.58%
35,GVC Holdings PLC,0.51%
36,United Internet AG,0.48%
37,"ZOZO, Inc.",0.45%
38,58.com Inc. Sponsored ADR Class A,0.44%
39,"Autohome, Inc. Sponsored ADR Class A",0.43%
40,U.S. Dollar,0.06%
