,Name,Allocation
0,LVMH Moet Hennessy Louis Vuitton SE,8.35%
1,Sanofi,7.70%
2,Total SE,6.30%
3,L'Oreal SA,5.49%
4,Air Liquide SA,5.15%
5,Schneider Electric SE,4.47%
6,VINCI SA,3.25%
7,Airbus SE,3.19%
8,BNP Paribas SA Class A,3.17%
9,Kering SA,2.94%
10,Danone SA,2.71%
11,AXA SA,2.64%
12,Safran S.A.,2.45%
13,EssilorLuxottica SA,2.43%
14,Pernod Ricard SA,2.42%
15,Hermes International SCA,1.71%
16,ENGIE SA,1.61%
17,Dassault Systemes SA,1.56%
18,Vivendi SA,1.55%
19,Orange SA,1.54%
20,Legrand SA,1.45%
21,Capgemini SE,1.42%
22,Compagnie de Saint-Gobain SA,1.37%
23,Compagnie Generale des Etablissements Michelin SCA,1.25%
24,STMicroelectronics NV,1.21%
25,Teleperformance SE,1.18%
26,Societe Generale S.A. Class A,0.86%
27,Edenred SA,0.80%
28,Veolia Environnement SA,0.79%
29,Worldline SA,0.78%
30,Credit Agricole SA,0.76%
31,Eurofins Scientific Societe Europeenne,0.72%
32,Alstom SA,0.71%
33,Peugeot SA,0.68%
34,Sartorius Stedim Biotech SA,0.65%
35,Ingenico Group SA,0.65%
36,Carrefour SA,0.62%
37,Bouygues SA,0.58%
38,Thales SA,0.57%
39,ArcelorMittal SA,0.55%
40,Atos SE,0.54%
41,Eiffage SA,0.51%
42,Arkema SA,0.50%
43,Ubisoft Entertainment SA,0.49%
44,Publicis Groupe SA,0.49%
45,Getlink SE,0.45%
46,bioMerieux SA,0.45%
47,Valeo SA,0.45%
48,Bureau Veritas SA,0.43%
49,Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,0.43%
50,Orpea SA,0.42%
51,Sodexo SA,0.42%
52,Electricite de France SA,0.42%
53,Gecina SA,0.40%
54,Accor SA,0.35%
55,Renault SA,0.35%
56,SUEZ SA,0.31%
57,Amundi SA,0.30%
58,Scor SE,0.27%
59,SEB SA,0.26%
60,Ipsen SA,0.26%
61,Remy Cointreau SA,0.24%
62,Covivio SA,0.24%
63,Bollore SA,0.22%
64,Klepierre SA,0.21%
65,Faurecia SA,0.21%
66,La Francaise des Jeux SA,0.21%
67,U.S. Dollar,0.20%
68,Iliad SA,0.20%
69,Aeroports de Paris SA,0.20%
70,SES SA FDR (Class A),0.18%
71,NATIXIS,0.18%
72,Wendel SE,0.18%
73,CNP Assurances SA,0.15%
74,Dassault Aviation SA,0.15%
75,Eurazeo SA,0.13%
76,Icade SA,0.13%
77,JC Decaux SA,0.10%
78,"Casino, Guichard-Perrachon SA",0.08%
79,MUTUAL FUND (OTHER),0.06%
