,Name,Allocation
0,arGEN-X SE,0.80%
1,HelloFresh SE,0.58%
2,Rightmove plc,0.56%
3,ASM International N.V.,0.55%
4,Euronext NV,0.53%
5,B&M European Value Retail SA,0.45%
6,Kesko Oyj Class B,0.45%
7,Bechtle AG,0.44%
8,Pennon Group Plc,0.44%
9,IMCD N.V.,0.44%
10,Tecan Group AG,0.43%
11,VAT Group AG,0.43%
12,Royal Unibrew A/S,0.42%
13,HomeServe plc,0.42%
14,Getinge AB Class B,0.42%
15,PSP Swiss Property AG,0.42%
16,Intermediate Capital Group plc,0.40%
17,Phoenix Group Holdings plc,0.39%
18,SimCorp A/S,0.39%
19,TOMRA Systems ASA,0.39%
20,ASOS plc,0.39%
21,ASR Nederland NV,0.39%
22,Castellum AB,0.38%
23,DS Smith Plc,0.38%
24,SIG Combibloc Group Ltd,0.38%
25,Indutrade AB,0.38%
26,Metso Outotec Oyj,0.37%
27,Avast Plc,0.36%
28,Warehouses De Pauw SCA,0.36%
29,Huhtamaki Oyj,0.36%
30,U.S. Dollar,0.36%
31,ams AG,0.36%
32,TAG Immobilien AG,0.35%
33,Weir Group PLC,0.35%
34,Swedish Orphan Biovitrum AB,0.34%
35,Adevinta ASA,0.34%
36,Howden Joinery Group PLC,0.34%
37,Signify NV,0.33%
38,Rubis SCA,0.33%
39,Dechra Pharmaceuticals PLC,0.33%
40,Fastighets AB Balder Class B,0.33%
41,Elekta AB Class B,0.33%
42,Tate & Lyle PLC,0.33%
43,Amplifon S.p.A.,0.33%
44,Electrocomponents plc,0.32%
45,Trelleborg AB Class B,0.32%
46,MorphoSys AG,0.32%
47,Sunrise Communications Group Ltd.,0.32%
48,Derwent London plc,0.32%
49,Travis Perkins plc,0.32%
50,Georg Fischer AG,0.32%
51,BELIMO Holding AG,0.32%
52,Rheinmetall AG,0.31%
53,Bellway p.l.c.,0.31%
54,Sweco AB Class B,0.31%
55,Spectris plc,0.30%
56,ConvaTec Group Plc,0.30%
57,Aalberts N.V.,0.30%
58,IG Group Holdings plc,0.30%
59,boohoo group Plc,0.30%
60,IMI plc,0.30%
61,Valmet Corp,0.29%
62,UNITE Group plc,0.29%
63,Gerresheimer AG,0.29%
64,Nokian Renkaat Oyj,0.29%
65,Hiscox Ltd,0.28%
66,Quilter Plc,0.28%
67,Games Workshop Group PLC,0.28%
68,Tritax Big Box REIT Plc,0.28%
69,Cofinimmo SA,0.28%
70,Centrica plc,0.28%
71,Rotork plc,0.28%
72,AAK AB,0.27%
73,Evotec SE,0.27%
74,Cembra Money Bank AG,0.27%
75,Beazley Plc,0.27%
76,Dometic Group AB,0.27%
77,Holmen AB Class B,0.27%
78,ABCAM PLC,0.27%
79,Fabege AB,0.26%
80,Dialog Semiconductor plc,0.26%
