,Name,Allocation
0,PayPal Holdings Inc,6.60%
1,Tesla Inc,5.43%
2,Thermo Fisher Scientific Inc.,5.18%
3,"Fidelity National Information Services, Inc.",3.58%
4,"Uber Technologies, Inc.",3.27%
5,Spotify Technology SA,3.08%
6,Eli Lilly and Company,2.91%
7,"DocuSign, Inc.",2.91%
8,"Zoetis, Inc. Class A",2.76%
9,"Snap, Inc. Class A",2.55%
10,"Zoom Video Communications, Inc. Class A",2.17%
11,"Alcon, Inc.",1.87%
12,Takeda Pharmaceutical Co. Ltd. Sponsored ADR,1.82%
13,Marvell Technology Group Ltd.,1.82%
14,Carvana Co. Class A,1.76%
15,"General Mills, Inc.",1.74%
16,Kroger Co.,1.73%
17,Sempra Energy,1.50%
18,"Chewy, Inc. Class A",1.49%
19,"CrowdStrike Holdings, Inc. Class A",1.48%
20,"Okta, Inc. Class A",1.38%
21,Keurig Dr Pepper Inc.,1.33%
22,"Dow, Inc.",1.32%
23,Biogen Inc.,1.29%
24,Corteva Inc,1.26%
25,"Gilead Sciences, Inc.",1.19%
26,"Tradeweb Markets, Inc. Class A",1.18%
27,"RingCentral, Inc. Class A",1.15%
28,"Trade Desk, Inc. Class A",1.13%
29,Otis Worldwide Corporation,1.12%
30,"Livongo Health, Inc.",1.12%
31,"Black Knight, Inc.",1.11%
32,Carrier Global Corp.,1.11%
33,Keysight Technologies Inc,1.10%
34,"Twilio, Inc. Class A",1.08%
35,"Coupa Software, Inc.",1.03%
36,"Dynatrace, Inc.",0.91%
37,NortonLifeLock Inc.,0.81%
38,Datadog Inc Class A,0.79%
39,Cloudflare Inc Class A,0.72%
40,"Etsy, Inc.",0.69%
41,"PPD, Inc.",0.68%
42,"Slack Technologies, Inc. Class A",0.67%
43,"Ceridian HCM Holding, Inc.",0.66%
44,"Avantor, Inc.",0.66%
45,TransUnion,0.64%
46,"Floor & Decor Holdings, Inc. Class A",0.60%
47,Avalara Inc,0.59%
48,"Cable One, Inc.",0.58%
49,"Altice USA, Inc. Class A",0.57%
50,"Bill.com Holdings, Inc.",0.55%
51,"BJ's Wholesale Club Holdings, Inc.",0.55%
52,"Zscaler, Inc.",0.54%
53,TopBuild Corp.,0.54%
54,"BlackLine, Inc.",0.52%
55,"Schneider National, Inc. Class B",0.49%
56,Redfin Corporation,0.48%
57,"Kinsale Capital Group, Inc.",0.48%
58,DraftKings Inc Class A,0.47%
59,Warner Music Group Corp. Class A,0.47%
60,AppFolio Inc Class A,0.47%
61,Rocket Companies Inc Class A,0.47%
62,"iRhythm Technologies, Inc.",0.46%
63,"Equitable Holdings, Inc.",0.46%
64,"Medpace Holdings, Inc.",0.42%
65,Reynolds Consumer Products Inc,0.36%
66,"Fastly, Inc. Class A",0.36%
67,"ADT, Inc.",0.36%
68,"1Life Healthcare, Inc.",0.34%
69,"SVMK, Inc.",0.33%
70,SolarWinds Corp.,0.32%
71,Americold Realty Trust,0.32%
72,"ZoomInfo Technologies, Inc. Class A",0.29%
73,"Cloudera, Inc.",0.29%
74,"Goosehead Insurance, Inc. Class A",0.28%
75,"Inari Medical, Inc.",0.28%
76,"YETI Holdings, Inc.",0.28%
77,"MyoKardia, Inc.",0.27%
78,"Principia Biopharma, Inc.",0.27%
79,Safehold Inc.,0.27%
80,"Switch, Inc. Class A",0.25%
81,"Inspire Medical Systems, Inc.",0.24%
82,"Beyond Meat, Inc.",0.24%
83,Appian Corporation Class A,0.23%
84,Bandwidth Inc. Class A,0.23%
85,Biohaven Pharmaceutical Holding Company Ltd.,0.23%
86,Ping Identity Holding Corp.,0.22%
87,"AssetMark Financial Holdings, Inc.",0.21%
88,"Palomar Holdings, Inc.",0.21%
89,Parsons Corporation,0.20%
90,"Camping World Holdings, Inc. Class A",0.19%
91,"Cardlytics, Inc.",0.18%
92,Arcosa Inc,0.18%
93,"Schrodinger, Inc.",0.18%
94,"Karuna Therapeutics, Inc.",0.18%
95,Adaptive Biotechnologies Corp.,0.17%
96,Acushnet Holdings Corp.,0.16%
97,"Viela Bio, Inc.",0.16%
98,SelectQuote Inc,0.13%
99,AZEK Company Inc Class A,0.08%
100,U.S. Dollar,0.05%
101,"Evergy, Inc.",0.02%
102,"Alector, Inc.",0.00%
