,Name,Allocation
0,Union Pacific Corporation,5.62%
1,Iberdrola SA,5.53%
2,Enel SpA,4.97%
3,Crown Castle International Corp,4.75%
4,Enbridge Inc.,4.40%
5,National Grid plc,4.01%
6,CSX Corporation,3.80%
7,Norfolk Southern Corporation,3.60%
8,Dominion Energy Inc,3.09%
9,TC Energy Corporation,3.06%
10,Duke Energy Corporation,2.79%
11,East Japan Railway Company,2.65%
12,Central Japan Railway Company,2.49%
13,Xcel Energy Inc.,2.29%
14,CLP Holdings Limited,1.78%
15,EQUITY OTHER,1.73%
16,E.ON SE,1.58%
17,ENGIE SA,1.42%
18,EDP-Energias de Portugal SA,1.30%
19,Public Service Enterprise Group Inc,1.27%
20,"Consolidated Edison, Inc.",1.16%
21,Fortis Inc.,1.16%
22,Kansas City Southern,1.15%
23,Exelon Corporation,1.14%
24,Aena SME SA,1.12%
25,West Japan Railway Company,1.12%
26,Terna S.p.A.,1.05%
27,Aurizon Holdings Ltd.,0.95%
28,Ameren Corporation,0.93%
29,Entergy Corporation,0.92%
30,"Williams Companies, Inc.",0.87%
31,SSE plc,0.87%
32,Red Electrica Corp. SA,0.84%
33,Kinder Morgan Inc Class P,0.82%
34,Tenaga Nasional Bhd,0.81%
35,Endesa S.A.,0.79%
36,Royal Vopak NV,0.78%
37,Snam S.p.A.,0.78%
38,FirstEnergy Corp.,0.71%
39,"Tobu Railway Co., Ltd.",0.71%
40,Severn Trent Plc,0.71%
41,Power Assets Holdings Limited,0.70%
42,APA Group,0.69%
43,PPL Corporation,0.68%
44,DTE Energy Company,0.63%
45,Emera Incorporated,0.62%
46,"Chubu Electric Power Company,Incorporated",0.60%
47,Veolia Environnement SA,0.57%
48,United Utilities Group PLC,0.56%
49,"Naturgy Energy Group, S.A.",0.55%
50,Pembina Pipeline Corporation,0.48%
51,Enagas SA,0.45%
52,Flughafen Zurich AG,0.41%
53,NiSource Inc,0.41%
54,Atlantia S.p.A,0.40%
55,Pinnacle West Capital Corporation,0.39%
56,Korea Electric Power Corporation,0.39%
57,Hydro One Limited,0.37%
58,"Evergy, Inc.",0.36%
59,Algonquin Power & Utilities Corp.,0.35%
60,Pennon Group Plc,0.33%
61,"Tohoku Electric Power Company, Incorporated",0.33%
62,"Kansai Electric Power Company, Incorporated",0.33%
63,CK Infrastructure Holdings Limited,0.32%
64,Canadian Utilities Limited Class A,0.32%
65,Promotora y Operadora de Infraestructura SA,0.31%
66,Edison International,0.31%
67,OGE Energy Corp.,0.30%
68,Vistra Corp.,0.28%
69,"ONEOK, Inc.",0.28%
70,Meridian Energy Limited,0.27%
71,"Tokyo Electric Power Company Holdings, Incorporated",0.27%
72,"Chugoku Electric Power Co., Inc.",0.27%
73,Spark Infrastructure Group,0.27%
74,CEZ as,0.27%
75,Contact Energy Limited,0.26%
76,"Kyushu Electric Power Company,Incorporated",0.25%
77,Guangdong Investment Limited,0.24%
78,AusNet Services Limited,0.23%
79,Northland Power Inc.,0.23%
80,ENAV S.p.A.,0.23%
81,HK Electric Investments & HK Electric Investments Ltd.,0.23%
82,Italgas SpA,0.22%
83,Grupo Aeroportuario del Sureste SA de CV Class B,0.21%
84,Enel Americas S.A.,0.20%
85,"CGN Power Co., Ltd. Class H",0.20%
86,China Resources Gas Group Limited,0.20%
87,Jiangsu Expressway Co. Ltd. Class H,0.19%
88,AES Corporation,0.19%
89,Shenzhen International Holdings Limited,0.18%
90,"International Container Terminal Services, Inc.",0.17%
91,Transmissora Alianca De Energia Eletrica S.A. Unit,0.17%
92,Fraport AG,0.17%
93,"CenterPoint Energy, Inc.",0.17%
94,Aeroports de Paris SA,0.16%
95,"Electricity Generating Public Co., Ltd.(Alien Mkt)",0.14%
96,"Electric Power Development Co., Ltd.",0.13%
97,U.S. Dollar,0.01%
