,Name,Allocation
0,"Amazon.com, Inc.",19.61%
1,"Home Depot, Inc.",8.20%
2,Apple Inc.,6.28%
3,Walmart Inc.,5.79%
4,Costco Wholesale Corporation,4.77%
5,"NIKE, Inc. Class B",3.63%
6,"Lowe's Companies, Inc.",3.15%
7,McDonald's Corporation,3.11%
8,Procter & Gamble Company,2.83%
9,Target Corporation,2.65%
10,TJX Companies Inc,2.19%
11,Dollar General Corporation,1.70%
12,Lululemon Athletica Inc,1.58%
13,Starbucks Corporation,1.57%
14,"Ross Stores, Inc.",1.17%
15,"O'Reilly Automotive, Inc.",1.05%
16,Booking Holdings Inc.,0.99%
17,Estee Lauder Companies Inc. Class A,0.98%
18,Kroger Co.,0.88%
19,"Dollar Tree, Inc.",0.87%
20,"MercadoLibre, Inc.",0.82%
21,"Yum! Brands, Inc.",0.78%
22,"AutoZone, Inc.",0.73%
23,"Chipotle Mexican Grill, Inc.",0.69%
24,PayPal Holdings Inc,0.66%
25,V.F. Corporation,0.66%
26,"Best Buy Co., Inc.",0.65%
27,Visa Inc. Class A,0.59%
28,Tractor Supply Company,0.58%
29,Walgreens Boots Alliance Inc,0.57%
30,"Wayfair, Inc. Class A",0.57%
31,Hilton Worldwide Holdings Inc,0.52%
32,FedEx Corporation,0.48%
33,"Burlington Stores, Inc.",0.48%
34,"Domino's Pizza, Inc.",0.48%
35,"Yum China Holdings, Inc.",0.47%
36,Ulta Beauty Inc,0.44%
37,MUTUAL FUND (OTHER),0.43%
38,Tiffany & Co.,0.42%
39,"Marriott International, Inc. Class A",0.40%
40,"CarMax, Inc.",0.40%
41,eBay Inc.,0.39%
42,"Uber Technologies, Inc.",0.36%
43,Cintas Corporation,0.32%
44,"Advance Auto Parts, Inc.",0.31%
45,"Darden Restaurants, Inc.",0.30%
46,Las Vegas Sands Corp.,0.30%
47,"L Brands, Inc.",0.29%
48,"Williams-Sonoma, Inc.",0.27%
49,Fastenal Company,0.25%
50,"Square, Inc. Class A",0.25%
51,Ollie's Bargain Outlet Holdings Inc,0.24%
52,"W.W. Grainger, Inc.",0.23%
53,"Five Below, Inc.",0.23%
54,Kimberly-Clark Corporation,0.23%
55,Sysco Corporation,0.22%
56,Deckers Outdoor Corporation,0.21%
57,"Etsy, Inc.",0.21%
58,"Casey's General Stores, Inc.",0.21%
59,RH,0.20%
60,Pool Corporation,0.20%
61,Carvana Co. Class A,0.20%
62,"Pinterest, Inc. Class A",0.18%
63,"BJ's Wholesale Club Holdings, Inc.",0.17%
64,"Gap, Inc.",0.17%
65,MGM Resorts International,0.16%
66,Hanesbrands Inc.,0.16%
67,Genuine Parts Company,0.16%
68,"Planet Fitness, Inc. Class A",0.16%
69,"Vail Resorts, Inc.",0.15%
70,"Carter's, Inc.",0.15%
71,"Tapestry, Inc.",0.15%
72,PVH Corp.,0.14%
73,"Floor & Decor Holdings, Inc. Class A",0.14%
74,"Skechers U.S.A., Inc. Class A",0.14%
75,Royal Caribbean Group,0.13%
76,"Wyndham Hotels & Resorts, Inc.",0.13%
77,Masco Corporation,0.13%
78,"Live Nation Entertainment, Inc.",0.13%
79,"Texas Roadhouse, Inc.",0.12%
80,Kohl's Corporation,0.12%
81,"Expedia Group, Inc.",0.12%
82,"Aaron's, Inc.",0.11%
83,Ralph Lauren Corporation Class A,0.11%
84,"Wynn Resorts, Limited",0.11%
85,"Wingstop, Inc.",0.11%
86,"Dick's Sporting Goods, Inc.",0.11%
87,Carnival Corporation,0.10%
88,Aramark,0.10%
89,"Hasbro, Inc.",0.10%
90,Wendy's Company,0.10%
91,"Lithia Motors, Inc. Class A",0.10%
92,"Dunkin' Brands Group, Inc.",0.10%
93,"Foot Locker, Inc.",0.10%
94,Churchill Downs Incorporated,0.09%
95,"Grubhub, Inc.",0.09%
96,"Murphy USA, Inc.",0.09%
97,"Rollins, Inc.",0.09%
