,Name,Allocation
0,Afterpay Limited,2.91%
1,"Bilibili, Inc. Sponsored ADR Class Z",2.82%
2,Sinch AB,2.80%
3,"SHIFT, Inc.",2.53%
4,"GMO Payment Gateway, Inc.",2.46%
5,Kogan.com Ltd.,2.37%
6,"Kingdee International Software Group Co., Ltd.",2.35%
7,Evolution Gaming Group AB,2.32%
8,HomeServe plc,2.31%
9,Wix.com Ltd.,2.30%
10,"SolarEdge Technologies, Inc.",2.27%
11,Seek Limited,2.25%
12,NagaCorp Ltd.,2.25%
13,Enstar Group Limited,2.19%
14,CRISPR Therapeutics AG,2.15%
15,Harvey Norman Holdings Ltd,2.14%
16,Carsales.Com Limited,2.14%
17,Dunelm Group plc,2.08%
18,Pro Medicus Limited,2.07%
19,Spin Master Corp,2.05%
20,CyberArk Software Ltd.,2.00%
21,Fevertree Drinks PLC,1.98%
22,"3SBio, Inc.",1.98%
23,Bosideng International Holdings Limited,1.98%
24,AudioCodes Ltd.,1.93%
25,Globant SA,1.92%
26,Futu Holdings Ltd. Sponsored ADR Class A,1.91%
27,Tianneng Power International Limited,1.86%
28,boohoo group Plc,1.84%
29,China Medical System Holdings Ltd.,1.83%
30,"Real Matters, Inc.",1.81%
31,Sectra AB Class B,1.79%
32,Fiverr International Ltd.,1.78%
33,Flight Centre Travel Group Limited,1.74%
34,Computacenter Plc,1.72%
35,"JTOWER, Inc.",1.70%
36,Instalco AB,1.67%
37,Riverstone Holdings Limited,1.64%
38,Frasers Group PLC,1.58%
39,U.S. Dollar,1.58%
40,Frontier Developments Plc,1.52%
41,RAKSUL INC.,1.46%
42,Plan B Media Public Company Ltd,1.37%
43,Ausnutria Dairy Corp. Ltd.,1.32%
44,Fancl Corporation,1.31%
45,"Akatsuki, Inc.",1.22%
46,Devoteam SA,1.22%
47,Tricon Residential Inc,1.18%
48,Radware Ltd.,1.15%
49,CellaVision AB,1.13%
50,First National Financial Corporation,1.08%
51,"S-Pool, Inc.",0.95%
52,Solutions 30 SE,0.74%
53,HI-P International Limited,0.69%
54,Best World International Limited,0.39%
55,Burford Capital Limited,0.20%
56,GeoPark Ltd,0.06%
