,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,6.80%
1,Tencent Holdings Ltd.,5.57%
2,"Taiwan Semiconductor Manufacturing Co., Ltd.",5.29%
3,"Samsung Electronics Co., Ltd.",3.51%
4,China Construction Bank Corporation Class H,1.02%
5,Meituan Dianping Class B,1.02%
6,"Ping An Insurance (Group) Company of China, Ltd. Class H",0.95%
7,Reliance Industries Limited,0.93%
8,Infosys Limited,0.89%
9,Samsung Electronics Co Ltd Pfd Non-Voting,0.75%
10,Naspers Limited Class N,0.73%
11,"JD.com, Inc. Sponsored ADR Class A",0.73%
12,China Mobile Limited,0.69%
13,Oil company LUKOIL PJSC,0.61%
14,"Yum China Holdings, Inc.",0.60%
15,"NetEase, Inc. Sponsored ADR",0.58%
16,SK hynix Inc,0.55%
17,Vale S.A.,0.55%
18,Housing Development Finance Corporation Limited,0.54%
19,iShares MSCI Malaysia ETF,0.53%
20,Industrial and Commercial Bank of China Limited Class H,0.53%
21,Hindustan Unilever Limited,0.51%
22,Tata Consultancy Services Limited,0.49%
23,Sberbank Russia PJSC,0.49%
24,FUTURES,0.48%
25,LG Household & Health Care Ltd,0.47%
26,MediaTek Inc,0.44%
27,HCL Technologies Limited,0.43%
28,"China Mengniu Dairy Co., Ltd.",0.41%
29,"Hon Hai Precision Industry Co., Ltd.",0.41%
30,Itau Unibanco Holding SA Pfd,0.41%
31,Gazprom PJSC,0.40%
32,Qatar National Bank QPSC,0.40%
33,"Baidu, Inc. Sponsored ADR Class A",0.39%
34,ANTA Sports Products Ltd.,0.39%
35,Uni-President Enterprises Corp.,0.39%
36,"New Oriental Education & Technology Group, Inc. Sponsored ADR",0.38%
37,WEG S.A.,0.37%
38,Li Ning Company Limited,0.37%
39,America Movil SAB de CV Class L,0.36%
40,TAL Education Group Sponsored ADR Class A,0.36%
41,NCsoft Corporation,0.35%
42,Yihai International Holding Ltd.,0.35%
43,Kakao Corp.,0.35%
44,Bank of China Limited Class H,0.34%
45,"China Merchants Bank Co., Ltd. Class H",0.34%
46,"Kweichow Moutai Co., Ltd. Class A",0.32%
47,Wipro Limited,0.31%
48,Vipshop Holdings Ltd Sponsored ADR,0.31%
49,President Chain Store Corporation,0.31%
50,Polyus PJSC,0.30%
51,Dr. Reddy's Laboratories Ltd.,0.30%
52,Magazine Luiza S.A.,0.29%
53,LG Household & Health Care Ltd Pfd Registered Shs Non-Voting,0.29%
54,NAVER Corp.,0.29%
55,Longfor Group Holdings Ltd.,0.29%
56,Polymetal International Plc,0.29%
57,Wal-Mart de Mexico SAB de CV,0.29%
58,Banco Bradesco SA Pfd,0.29%
59,LG Electronics Inc.,0.29%
60,"Haier Electronics Group Co., Ltd.",0.29%
61,Chailease Holding Co. Ltd.,0.28%
62,United Microelectronics Corp.,0.28%
63,Nestle India Ltd.,0.28%
64,"Advantech Co., Ltd.",0.28%
65,CSPC Pharmaceutical Group Limited,0.28%
66,Sino Biopharmaceutical Limited,0.27%
67,Hellenic Telecommunications Organization SA,0.27%
68,"SK Telecom Co., Ltd.",0.27%
69,"Jiangsu Hengrui Medicine Co., Ltd. Class A",0.27%
70,Al Rajhi Bank,0.27%
71,Dino Polska S.A.,0.27%
72,Commercial International Bank (Egypt) SAE Sponsored GDR RegS,0.27%
73,"Pinduoduo, Inc. Sponsored ADR Class A",0.27%
74,PT Bank Central Asia Tbk,0.26%
75,BIM Birlesik Magazalar A.S.,0.26%
76,"Delta Electronics, Inc.",0.26%
77,China Telecom Corp. Ltd. Class H,0.25%
78,China Tourism Group Duty Free Corporation Limited Class A,0.25%
79,"Chunghwa Telecom Co., Ltd",0.24%
80,Saudi Arabian Oil Company (Saudi Aramco),0.24%
81,Lojas Renner S.A.,0.24%
82,Wistron Corporation,0.24%
83,"Feng Tay Enterprise Co., Ltd.",0.24%
84,MMC Norilsk Nickel PJSC,0.23%
85,Sun Art Retail Group Limited,0.23%
86,"E.SUN Financial Holding Co., Ltd.",0.23%
87,Divi's Laboratories Limited,0.23%
88,CNOOC Limited,0.22%
89,Raia Drogasil S.A.,0.22%
90,CP All Public Co. Ltd. NVDR,0.22%
91,Gruma SAB de CV Class B,0.22%
92,X5 Retail Group N.V. Sponsored GDR RegS,0.22%
93,"B3 SA - Brasil, Bolsa, Balcao",0.22%
94,"Samsung SDI Co., Ltd",0.22%
95,Grupo Bimbo SAB de CV Class A,0.22%
96,PT Unilever Indonesia Tbk,0.22%
97,Petroleo Brasileiro SA Pfd,0.22%
98,CTBC Financial Holding Company Ltd.,0.21%
99,Inter RAO UES PJSC,0.21%
100,LG Chem Ltd.,0.21%
101,China Resources Beer (Holdings) Co. Ltd.,0.21%
102,KIA Motors Corporation,0.21%
103,KB Financial Group Inc.,0.20%
104,Luxshare Precision Industry Co. Ltd. Class A,0.20%
105,AngloGold Ashanti Limited,0.20%
106,Ambev SA,0.20%
107,Avenue Supermarts Ltd.,0.20%
108,Petroleo Brasileiro SA,0.20%
109,JBS S.A.,0.20%
110,"COWAY Co., Ltd.",0.20%
111,Agricultural Bank of China Limited Class H,0.20%
112,"Nien Made Enterprise Co., Ltd.",0.20%
113,S-1 Corp.,0.19%
114,Synnex Technology International Corp.,0.19%
115,Realtek Semiconductor Corp,0.19%
116,"Advanced Info Service Public Co., Ltd. NVDR",0.19%
117,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,0.19%
118,Country Garden Services Holdings Co. Ltd.,0.19%
119,Globant SA,0.19%
120,Moscow Exchange MICEX-RTS PJSC,0.19%
121,Marico Limited,0.18%
122,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,0.18%
123,Standard Foods Corporation,0.18%
124,"China Minsheng Banking Corp., Ltd. Class H",0.18%
125,Taiwan Cement Corp.,0.18%
126,"Cathay Financial Holdings Co., Ltd.",0.18%
127,Tingyi (Cayman Islands) Holding Corp.,0.18%
128,"SAMSUNG BIOLOGICS Co., Ltd.",0.18%
129,Asian Paints Ltd.,0.17%
130,POSCO,0.17%
131,Tech Mahindra Limited,0.17%
132,"Shinhan Financial Group Co., Ltd.",0.17%
133,China Lesso Group Holdings Limited,0.17%
134,LPP S.A.,0.17%
135,ICICI Bank Limited,0.17%
136,"Wuliangye Yibin Co., Ltd. Class A",0.17%
137,Lite-On Technology Corp.,0.17%
138,"Bank of Communications Co., Ltd. Class H",0.17%
139,LG Uplus Corp,0.17%
140,Inventec Corporation,0.17%
141,Zhen Ding Technology Holding Limited,0.17%
142,Qatar Islamic Bank,0.17%
143,LG Corp,0.17%
144,Britannia Industries Ltd,0.17%
145,Semiconductor Manufacturing International Corp.,0.17%
146,Savola Group,0.17%
147,National Commercial Bank CJSC,0.17%
148,"Hyundai Mobis Co., Ltd",0.16%
149,"ASE Technology Holding Co., Ltd.",0.16%
150,Powertech Technology Inc.,0.16%
151,Globe Telecom Inc.,0.16%
152,"Mega Financial Holding Co., Ltd.",0.16%
153,Sul America SA Ctf de Deposito de Acoes Cons of 1 Sh + 2 Pfd Shs,0.16%
154,"China Yangtze Power Co., Ltd. Class A",0.16%
155,BB Seguridade Participacoes SA,0.16%
156,China Unicom (Hong Kong) Limited,0.16%
157,"PLDT, Inc.",0.16%
158,ORION CORP.,0.16%
159,"Taiwan Cooperative Financial Holding Co., Ltd.",0.16%
160,ENN Energy Holdings Limited,0.16%
161,HDFC Life Insurance Co. Ltd.,0.16%
162,"Taiwan Mobile Co., Ltd.",0.16%
163,WPG Holding Co Ltd,0.16%
164,Country Garden Holdings Co. Ltd.,0.16%
165,CD Projekt S.A.,0.16%
166,Hyundai Motor Company,0.16%
167,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.16%
