,Name,Allocation
0,United States Treasury Bills 0.0% 17-SEP-2020,61.77%
1,United States Treasury Bills 0.0% 22-OCT-2020,18.64%
2,Blue Cube Spinco LLC 9.75% 15-OCT-2023,2.08%
3,CITGO Petroleum Corp. 6.25% 15-AUG-2022,1.92%
4,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,1.92%
5,NortonLifeLock Inc. 4.2% 15-SEP-2020,1.91%
6,Murphy Oil Corporation 6.875% 15-AUG-2024,1.83%
7,"T-Mobile USA, Inc. 6.0% 01-MAR-2023",1.70%
8,NuStar Logistics LP 4.8% 01-SEP-2020,1.58%
9,Blue Cube Spinco LLC 10.0% 15-OCT-2025,1.54%
10,Navient Corporation 5.0% 26-OCT-2020,1.39%
11,"Nabors Industries, Inc. 5.0% 15-SEP-2020",0.97%
12,"Yum! Brands, Inc. 3.875% 01-NOV-2020",0.85%
13,"United Airlines Holdings, Inc. 6.0% 01-DEC-2020",0.83%
14,"Transocean, Inc. 6.5% 15-NOV-2020",0.54%
15,"Caleres, Inc. 6.25% 15-AUG-2023",0.47%
16,CORPORATE BOND,0.05%
17,Stearns Holdings LLC 5.0% 05-NOV-2024,0.01%
