,Name,Allocation
0,Check Point Software Technologies Ltd.,11.48%
1,Wix.com Ltd.,10.78%
2,NICE Ltd,10.38%
3,Teva Pharmaceutical Industries Limited Sponsored ADR,8.24%
4,Bank Leumi Le-Israel Ltd.,5.61%
5,Bank Hapoalim BM,3.88%
6,CyberArk Software Ltd.,3.11%
7,Israel Discount Bank Limited Class A,2.97%
8,Elbit Systems Ltd,2.76%
9,Mizrahi Tefahot Bank Ltd,2.51%
10,Kornit Digital Ltd.,2.34%
11,ICL Group Ltd.,2.04%
12,Bezeq The Israel Telecommunication Corp. Ltd.,2.03%
13,Azrieli Group Ltd.,1.94%
14,Tower Semiconductor Ltd,1.62%
15,Strauss Group Ltd,1.27%
16,Alony Hetz Properties & Investments Ltd.,1.14%
17,Matrix IT Ltd.,1.08%
18,Radware Ltd.,1.06%
19,Sapiens International Corporation NV,1.04%
20,First International Bank of Israel Ltd,0.99%
21,Shikun & Binui Ltd,0.99%
22,Electra Ltd,0.96%
23,Shufersal Ltd Class B,0.89%
24,Nova Measuring Instruments Ltd,0.84%
25,Airport City Ltd,0.83%
26,Harel Insurance Investments & Financial Services Ltd.,0.74%
27,Shapir Engineering and Industry Ltd,0.74%
28,AFI Properties Ltd,0.69%
29,REIT 1 Ltd,0.67%
30,Enlight Renewable Energy Ltd,0.67%
31,Melisron Limited,0.66%
32,Mivne Real Estate (K.D) Ltd.,0.66%
33,Paz Oil Co. Ltd.,0.65%
34,Compugen Ltd.,0.65%
35,Amot Investments Ltd.,0.63%
36,Partner Communications Co. Ltd.,0.58%
37,Bayside Land Corp. Ltd.,0.50%
38,Rami Levi Chain Stores Hashikma Marketing 2006 Ltd,0.46%
39,Formula Systems (1985) Ltd.,0.43%
40,Kenon Holdings Ltd.,0.42%
41,Phoenix Holdings Ltd.,0.41%
42,Menora Mivtachim Holdings Ltd.,0.37%
43,Cellcom Israel Ltd.,0.34%
44,Hilan Ltd.,0.34%
45,Migdal Insurance & Financial Holdings Ltd.,0.33%
46,Maytronics Ltd.,0.33%
47,Gazit-Globe Ltd.,0.32%
48,Fiverr International Ltd.,0.32%
49,Clal Insurance Enterprises Holdings Limited,0.32%
50,AudioCodes Ltd.,0.28%
51,Israel Corporation Ltd.,0.28%
52,Elco Ltd.,0.27%
53,Energix-Renewable Energies Ltd.,0.26%
54,Caesarstone Ltd.,0.25%
55,Ituran Location and Control Ltd.,0.25%
56,Delek Automotive Systems Ltd.,0.21%
57,UroGen Pharma Ltd.,0.21%
58,Oil Refineries Ltd.,0.20%
59,I.D.I. Insurance Company Ltd.,0.19%
60,BIG Shopping Centers Ltd.,0.19%
61,Equital Ltd.,0.18%
62,Isracard Ltd.,0.18%
63,Naphtha Israel Petroleum Corp Ltd,0.18%
64,Ashtrom Group Ltd.,0.17%
65,Blue Square Real Estate Ltd,0.17%
66,Delta Galil Industries Ltd.,0.14%
67,Delek Group Ltd.,0.14%
68,U.S. Dollar,0.14%
69,Summit Real Estate Holdings Ltd,0.14%
70,Mega Or Holdings Ltd,0.14%
71,Fattal Holdings (1998) Ltd.,0.13%
72,InMode Ltd.,0.10%
73,Brack Capital Properties N.V.,0.10%
74,Gilat Satellite Networks Ltd.,0.08%
75,"Norstar Holdings, Inc.",0.08%
76,Property & Building Corp. Ltd.,0.08%
77,FIBI Holdings Ltd.,0.08%
78,OPC Energy Ltd.,0.07%
79,Y. H. Dimri Building & Development Ltd.,0.07%
80,BlackRock Cash Funds Treasury SL Agency Shares,0.03%
81,Mehadrin Ltd.,0.00%
