,Name,Allocation
0,GEA Group Aktiengesellschaft,2.53%
1,"ServiceNow, Inc.",2.34%
2,"NIKE, Inc. Class B",2.24%
3,Tencent Holdings Ltd.,2.24%
4,Alibaba Group Holding Ltd.,2.22%
5,Julius Baer Gruppe AG,2.18%
6,Emerson Electric Co.,2.15%
7,"salesforce.com, inc.",2.15%
8,Microsoft Corporation,2.15%
9,"Zimmer Biomet Holdings, Inc.",2.14%
10,Alphabet Inc. Class A,2.12%
11,"Constellation Brands, Inc. Class A",2.08%
12,"Yum China Holdings, Inc.",2.05%
13,Nabtesco Corporation,2.05%
14,"Compass Minerals International, Inc.",2.04%
15,"Guidewire Software, Inc.",1.98%
16,Berkshire Hathaway Inc. Class B,1.97%
17,Philip Morris International Inc.,1.95%
18,Amgen Inc.,1.93%
19,Medtronic Plc,1.93%
20,Western Union Company,1.93%
21,Kellogg Company,1.91%
22,Cerner Corporation,1.90%
23,Sanofi,1.90%
24,"Merck & Co., Inc.",1.89%
25,Roche Holding AG,1.84%
26,GlaxoSmithKline plc,1.77%
27,Kao Corp.,1.68%
28,British American Tobacco p.l.c.,1.60%
29,Intel Corporation,1.53%
30,Raytheon Technologies Corporation,1.41%
31,Veeva Systems Inc Class A,1.37%
32,Microchip Technology Incorporated,1.34%
33,"Facebook, Inc. Class A",1.31%
34,"BlackRock, Inc.",1.20%
35,"Amazon.com, Inc.",1.20%
36,Schneider Electric SE,1.20%
37,Safran S.A.,1.19%
38,Yaskawa Electric Corporation,1.13%
39,Walt Disney Company,1.10%
40,T. Rowe Price Group,1.10%
41,McDonald's Corporation,1.06%
42,Pfizer Inc.,1.06%
43,"Baidu, Inc. Sponsored ADR Class A",1.02%
44,Caterpillar Inc.,1.02%
45,Comcast Corporation Class A,1.02%
46,Tiffany & Co.,1.01%
47,"Applied Materials, Inc.",1.01%
48,Starbucks Corporation,1.01%
49,Bristol-Myers Squibb Company,1.01%
50,Royal Bank of Canada,1.00%
51,BAE Systems plc,1.00%
52,Reckitt Benckiser Group plc,1.00%
53,Enbridge Inc.,1.00%
54,American Express Company,0.98%
55,Novo Nordisk A/S Class B,0.97%
56,Corteva Inc,0.95%
57,Brambles Limited,0.95%
58,"PepsiCo, Inc.",0.95%
59,Coca-Cola Company,0.95%
60,General Dynamics Corporation,0.92%
61,Biogen Inc.,0.91%
62,"Tyler Technologies, Inc.",0.91%
63,Dominion Energy Inc,0.88%
64,Unilever PLC,0.87%
65,Bayer AG,0.85%
66,"Gilead Sciences, Inc.",0.84%
67,EssilorLuxottica SA,0.82%
68,U.S. Dollar,0.11%
