,Name,Allocation
0,Apple Inc.,7.29%
1,Microsoft Corporation,5.69%
2,Alphabet Inc. Class A,3.31%
3,"Facebook, Inc. Class A",2.44%
4,NVIDIA Corporation,2.03%
5,Johnson & Johnson,1.91%
6,"Home Depot, Inc.",1.72%
7,UnitedHealth Group Incorporated,1.63%
8,Visa Inc. Class A,1.62%
9,Procter & Gamble Company,1.48%
10,Mastercard Incorporated Class A,1.47%
11,Adobe Inc.,1.39%
12,Pfizer Inc.,1.34%
13,"S&P Global, Inc.",1.28%
14,"AbbVie, Inc.",1.16%
15,eBay Inc.,1.14%
16,McDonald's Corporation,1.13%
17,"NIKE, Inc. Class B",1.13%
18,Amgen Inc.,1.11%
19,Verizon Communications Inc.,1.10%
20,"Intercontinental Exchange, Inc.",1.10%
21,Bristol-Myers Squibb Company,1.08%
22,Accenture Plc Class A,1.06%
23,Intel Corporation,1.05%
24,FactSet Research Systems Inc.,1.04%
25,Moody's Corporation,1.02%
26,"Domino's Pizza, Inc.",1.02%
27,"Cisco Systems, Inc.",1.02%
28,"Zoetis, Inc. Class A",0.99%
29,Texas Instruments Incorporated,0.97%
30,Union Pacific Corporation,0.96%
31,Medtronic Plc,0.95%
32,AT&T Inc.,0.95%
33,Comcast Corporation Class A,0.94%
34,"Gilead Sciences, Inc.",0.93%
35,Oracle Corporation,0.90%
36,Mettler-Toledo International Inc.,0.88%
37,Coca-Cola Company,0.87%
38,CME Group Inc. Class A,0.86%
39,Starbucks Corporation,0.85%
40,Edwards Lifesciences Corporation,0.83%
41,Honeywell International Inc.,0.82%
42,Booking Holdings Inc.,0.82%
43,3M Company,0.82%
44,"O'Reilly Automotive, Inc.",0.81%
45,"AutoZone, Inc.",0.81%
46,SVB Financial Group,0.78%
47,"Ameriprise Financial, Inc.",0.78%
48,Lockheed Martin Corporation,0.78%
49,Fastenal Company,0.77%
50,Cummins Inc.,0.77%
51,Illinois Tool Works Inc.,0.74%
52,Philip Morris International Inc.,0.73%
53,"NextEra Energy, Inc.",0.72%
54,Exxon Mobil Corporation,0.72%
55,Chevron Corporation,0.71%
56,Biogen Inc.,0.70%
57,"Activision Blizzard, Inc.",0.69%
58,CSX Corporation,0.68%
59,Verisk Analytics Inc,0.68%
60,"Rockwell Automation, Inc.",0.67%
61,"Yum! Brands, Inc.",0.67%
62,"Fortinet, Inc.",0.64%
63,Check Point Software Technologies Ltd.,0.63%
64,SEI Investments Company,0.63%
65,Synchrony Financial,0.63%
66,Altria Group Inc,0.61%
67,Clorox Company,0.61%
68,Colgate-Palmolive Company,0.60%
69,"Automatic Data Processing, Inc.",0.59%
70,Capital One Financial Corporation,0.59%
71,"Copart, Inc.",0.59%
72,"Choice Hotels International, Inc.",0.59%
73,Electronic Arts Inc.,0.58%
74,Kimberly-Clark Corporation,0.58%
75,Graco Inc.,0.58%
76,"VeriSign, Inc.",0.58%
77,Essent Group Ltd.,0.56%
78,Monster Beverage Corporation,0.55%
79,"Aspen Technology, Inc.",0.54%
80,"Paychex, Inc.",0.52%
81,Western Alliance Bancorp,0.51%
82,Comerica Incorporated,0.50%
83,Bank of Hawaii Corporation,0.50%
84,American Tower Corporation,0.49%
85,"Air Products and Chemicals, Inc.",0.45%
86,Hershey Company,0.43%
87,"Allison Transmission Holdings, Inc.",0.42%
88,"Prologis, Inc.",0.39%
89,Cabot Oil & Gas Corporation,0.38%
90,Fidelity Revere Street Trust Taxable Cent Cash Fund,0.36%
91,Ecolab Inc.,0.36%
92,WEC Energy Group Inc,0.34%
93,"Sirius XM Holdings, Inc.",0.30%
94,"Royal Gold, Inc.",0.30%
95,"NRG Energy, Inc.",0.28%
96,AES Corporation,0.28%
97,Vistra Corp.,0.27%
98,Kinder Morgan Inc Class P,0.27%
99,Celanese Corporation,0.24%
100,"IDACORP, Inc.",0.23%
101,"Steel Dynamics, Inc.",0.23%
102,"Evergy, Inc.",0.23%
103,Public Storage,0.23%
104,Schlumberger NV,0.22%
105,LyondellBasell Industries NV,0.22%
106,Valvoline Inc.,0.22%
107,International Paper Company,0.22%
108,OGE Energy Corp.,0.21%
109,Eagle Materials Inc.,0.20%
110,FirstEnergy Corp.,0.20%
111,Extra Space Storage Inc.,0.18%
112,Realty Income Corporation,0.17%
113,HollyFrontier Corporation,0.17%
114,"AvalonBay Communities, Inc.",0.16%
115,W. P. Carey Inc.,0.16%
116,Equity Residential,0.15%
117,VICI Properties Inc,0.15%
118,"Medical Properties Trust, Inc.",0.14%
119,"Essex Property Trust, Inc.",0.14%
120,"Gaming and Leisure Properties, Inc.",0.13%
121,"Simon Property Group, Inc.",0.13%
122,"Omega Healthcare Investors, Inc.",0.12%
123,STORE Capital Corporation,0.11%
124,"National Retail Properties, Inc.",0.11%
125,U.S. Dollar,0.01%
