,Name,Allocation
0,Tencent Holdings Ltd.,5.14%
1,"Taiwan Semiconductor Manufacturing Co., Ltd.",4.71%
2,Alibaba Group Holding Ltd. Sponsored ADR,4.33%
3,"Samsung Electronics Co., Ltd.",3.97%
4,Reliance Industries Limited,1.64%
5,China Construction Bank Corporation Class H,1.42%
6,"Ping An Insurance (Group) Company of China, Ltd. Class H",1.38%
7,China Mobile Limited,1.28%
8,"NetEase, Inc. Sponsored ADR",1.27%
9,"JD.com, Inc. Sponsored ADR Class A",1.02%
10,Vale S.A.,0.96%
11,Infosys Limited,0.92%
12,Industrial and Commercial Bank of China Limited Class H,0.86%
13,Naspers Limited Class N,0.78%
14,Oil company LUKOIL PJSC Sponsored ADR,0.71%
15,Housing Development Finance Corporation Limited,0.68%
16,CNOOC Limited,0.65%
17,"Hon Hai Precision Industry Co., Ltd.",0.62%
18,SK hynix Inc,0.61%
19,Gazprom PJSC Sponsored ADR,0.58%
20,Tata Consultancy Services Limited,0.56%
21,MediaTek Inc,0.55%
22,China Resources Land Limited,0.55%
23,NAVER Corp.,0.53%
24,"Yum China Holdings, Inc.",0.52%
25,Sberbank Russia PJSC Sponsored ADR,0.52%
26,Bank of China Limited Class H,0.51%
27,"China Merchants Bank Co., Ltd. Class H",0.50%
28,U.S. Dollar,0.47%
29,China Overseas Land & Investment Limited,0.47%
30,Hindustan Unilever Limited,0.46%
31,Petroleo Brasileiro SA Pfd,0.46%
32,HDFC Bank Limited,0.45%
33,MMC Norilsk Nickel PJSC ADR,0.44%
34,Hyundai Motor Company,0.44%
35,Country Garden Holdings Co. Ltd.,0.42%
36,Geely Automobile Holdings Limited,0.41%
37,"Baidu, Inc. Sponsored ADR Class A",0.41%
38,TAL Education Group Sponsored ADR Class A,0.40%
39,AngloGold Ashanti Limited,0.40%
40,Sunac China Holdings Ltd.,0.40%
41,"China Mengniu Dairy Co., Ltd.",0.40%
42,Anhui Conch Cement Company Limited Class H,0.38%
43,LG Electronics Inc.,0.38%
44,PT Bank Central Asia Tbk,0.37%
45,HCL Technologies Limited,0.37%
46,LG Chem Ltd.,0.37%
47,Sino Biopharmaceutical Limited,0.37%
48,Gold Fields Limited,0.36%
49,"Celltrion, Inc.",0.35%
50,ICICI Bank Limited,0.33%
51,Bharti Airtel Limited,0.33%
52,China Evergrande Group,0.33%
53,"New Oriental Education & Technology Group, Inc. Sponsored ADR",0.33%
54,Longfor Group Holdings Ltd.,0.32%
55,ANTA Sports Products Ltd.,0.31%
56,Petroleo Brasileiro SA,0.31%
57,"E.SUN Financial Holding Co., Ltd.",0.31%
58,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.31%
59,America Movil SAB de CV Class L,0.31%
60,China Life Insurance Co. Ltd. Class H,0.31%
61,China Resources Beer (Holdings) Co. Ltd.,0.30%
62,POSCO,0.30%
63,CTBC Financial Holding Company Ltd.,0.30%
64,"B3 SA - Brasil, Bolsa, Balcao",0.30%
65,Standard Bank Group Limited,0.30%
66,Uni-President Enterprises Corp.,0.29%
67,ENN Energy Holdings Limited,0.29%
68,Itau Unibanco Holding SA Pfd,0.29%
69,"Bank of Communications Co., Ltd. Class H",0.29%
70,Nan Ya Plastics Corporation,0.29%
71,ZTO Express (Cayman) Inc. Sponsored ADR Class A,0.29%
72,KB Financial Group Inc.,0.29%
73,United Microelectronics Corp.,0.28%
74,"Shinhan Financial Group Co., Ltd.",0.28%
75,Banco Bradesco SA Pfd,0.28%
76,TATNEFT PJSC Sponsored ADR,0.28%
77,LG Household & Health Care Ltd,0.28%
78,CSPC Pharmaceutical Group Limited,0.28%
79,China Petroleum & Chemical Corporation Class H,0.28%
80,Wal-Mart de Mexico SAB de CV,0.27%
81,"Mega Financial Holding Co., Ltd.",0.27%
82,"China Pacific Insurance (Group) Co., Ltd. Class H",0.27%
83,"Fubon Financial Holding Co., Ltd.",0.27%
84,Tenaga Nasional Bhd,0.27%
85,"LARGAN Precision Co., Ltd.",0.27%
86,FirstRand Limited,0.26%
87,"Samsung SDI Co., Ltd",0.26%
88,LG Corp,0.26%
89,"Sunny Optical Technology (Group) Co., Ltd.",0.25%
90,KIA Motors Corporation,0.25%
91,"ASE Technology Holding Co., Ltd.",0.25%
92,Shenzhou International Group Holdings Limited,0.24%
93,Maruti Suzuki India Limited,0.24%
94,EQUITY OTHER,0.24%
95,MTN Group Limited,0.24%
96,"Cathay Financial Holdings Co., Ltd.",0.24%
97,China Gas Holdings Limited,0.24%
98,Grupo Mexico S.A.B. de C.V. Class B,0.24%
99,"Hengan International Group Co., Ltd.",0.23%
100,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,0.23%
101,Yuanta Financial Holding Co. Ltd.,0.23%
102,Trip.com Group Ltd. Sponsored ADR,0.23%
103,Ambev SA,0.23%
104,Axis Bank Limited,0.23%
105,Sanlam Limited,0.23%
106,"Hyundai Mobis Co., Ltd",0.22%
107,NCsoft Corporation,0.22%
108,BYD Company Limited Class H,0.22%
109,"China Vanke Co., Ltd Class H",0.22%
110,First Financial Holding Co. Ltd.,0.22%
111,"Chunghwa Telecom Co., Ltd",0.22%
112,China Steel Corporation,0.22%
113,China Unicom (Hong Kong) Limited,0.22%
114,Chailease Holding Co. Ltd.,0.21%
115,Kakao Corp.,0.21%
116,China Telecom Corp. Ltd. Class H,0.21%
117,Kotak Mahindra Bank Limited,0.21%
118,PetroChina Company Limited Class H,0.21%
119,Asian Paints Ltd.,0.21%
120,CP All Public Co. Ltd. NVDR,0.21%
121,"Hotai Motor Co., Ltd.",0.21%
122,"Pinduoduo, Inc. Sponsored ADR Class A",0.21%
123,Bharat Petroleum Corporation Limited,0.21%
124,Formosa Plastics Corporation,0.21%
125,Agricultural Bank of China Limited Class H,0.20%
126,Taiwan Cement Corp.,0.20%
127,ITC Limited,0.20%
128,China Shenhua Energy Co. Ltd. Class H,0.20%
129,"Hua Nan Financial Holdings Co., Ltd.",0.20%
130,PT Bank Mandiri (Persero) Tbk,0.20%
131,Hana Financial Group Inc.,0.19%
132,Malayan Banking Bhd.,0.19%
133,"SK Innovation Co., Ltd",0.19%
134,NOVATEK JSC Sponsored GDR RegS,0.19%
135,Power Grid Corporation of India Limited,0.19%
136,"Taiwan Cooperative Financial Holding Co., Ltd.",0.19%
137,Tech Mahindra Limited,0.19%
138,KGHM Polska Miedz S.A.,0.19%
139,Formosa Chemicals & Fibre Corporation,0.19%
140,Top Glove Corporation Bhd.,0.19%
141,"Weichai Power Co., Ltd. Class H",0.19%
142,JSW Steel Limited,0.18%
143,PT Astra International Tbk,0.18%
144,China Resources Gas Group Limited,0.18%
145,"Taishin Financial Holdings Co., Ltd.",0.18%
