,Name,Allocation
0,Weyerhaeuser Company,4.36%
1,"Equinix, Inc.",3.81%
2,"Digital Realty Trust, Inc.",3.74%
3,"Prologis, Inc.",3.59%
4,Extra Space Storage Inc.,3.58%
5,"Iron Mountain, Inc.",3.57%
6,Duke Realty Corporation,3.55%
7,"Alexandria Real Estate Equities, Inc.",3.53%
8,"Ventas, Inc.",3.47%
9,Public Storage,3.45%
10,SBA Communications Corp. Class A,3.38%
11,"Welltower, Inc.",3.34%
12,Realty Income Corporation,3.33%
13,"Healthpeak Properties, Inc.",3.29%
14,Crown Castle International Corp,3.27%
15,"Mid-America Apartment Communities, Inc.",3.17%
16,American Tower Corporation,3.17%
17,"CBRE Group, Inc. Class A",3.11%
18,"AvalonBay Communities, Inc.",3.06%
19,SL Green Realty Corp.,2.98%
20,Apartment Investment & Management Co Class A,2.94%
21,Federal Realty Investment Trust,2.91%
22,Vornado Realty Trust,2.91%
23,"Boston Properties, Inc.",2.87%
24,"UDR, Inc.",2.87%
25,Equity Residential,2.82%
26,"Essex Property Trust, Inc.",2.80%
27,"Simon Property Group, Inc.",2.79%
28,Regency Centers Corporation,2.78%
29,"Host Hotels & Resorts, Inc.",2.76%
30,Kimco Realty Corporation,2.73%
31,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,0.09%
