,Name,Allocation
0,Apple Inc.,6.85%
1,Microsoft Corporation,2.19%
2,Exxon Mobil Corporation,1.67%
3,AT&T Inc.,1.38%
4,Verizon Communications Inc.,1.37%
5,Walmart Inc.,1.30%
6,Berkshire Hathaway Inc. Class B,1.23%
7,Johnson & Johnson,1.22%
8,JPMorgan Chase & Co.,1.16%
9,Chevron Corporation,1.14%
10,Pfizer Inc.,1.05%
11,Procter & Gamble Company,1.02%
12,UnitedHealth Group Incorporated,0.96%
13,Intel Corporation,0.90%
14,"Home Depot, Inc.",0.85%
15,International Business Machines Corporation,0.82%
16,Comcast Corporation Class A,0.77%
17,CVS Health Corporation,0.76%
18,Walt Disney Company,0.74%
19,Citigroup Inc.,0.73%
20,"Cisco Systems, Inc.",0.72%
21,Wells Fargo & Company,0.70%
22,"Merck & Co., Inc.",0.70%
23,Bank of America Corp,0.68%
24,QUALCOMM Incorporated,0.67%
25,"Amazon.com, Inc.",0.61%
26,General Electric Company,0.59%
27,Alphabet Inc. Class C,0.58%
28,Alphabet Inc. Class A,0.58%
29,"AbbVie, Inc.",0.56%
30,"PepsiCo, Inc.",0.55%
31,"Gilead Sciences, Inc.",0.54%
32,Costco Wholesale Corporation,0.53%
33,Target Corporation,0.52%
34,Oracle Corporation,0.52%
35,General Motors Company,0.52%
36,Union Pacific Corporation,0.52%
37,"Lowe's Companies, Inc.",0.51%
38,Philip Morris International Inc.,0.51%
39,"Facebook, Inc. Class A",0.49%
40,McDonald's Corporation,0.48%
41,Amgen Inc.,0.48%
42,Coca-Cola Company,0.46%
43,FedEx Corporation,0.45%
44,Ford Motor Company,0.44%
45,3M Company,0.43%
46,"Anthem, Inc.",0.43%
47,"Goldman Sachs Group, Inc.",0.41%
48,Altria Group Inc,0.41%
49,Kroger Co.,0.40%
50,Raytheon Technologies Corporation,0.39%
51,Walgreens Boots Alliance Inc,0.38%
52,Archer-Daniels-Midland Company,0.38%
53,Medtronic Plc,0.37%
54,Texas Instruments Incorporated,0.36%
55,Valero Energy Corporation,0.35%
56,"American International Group, Inc.",0.35%
57,Visa Inc. Class A,0.34%
58,Caterpillar Inc.,0.34%
59,"United Parcel Service, Inc. Class B",0.34%
60,Boeing Company,0.33%
61,Honeywell International Inc.,0.33%
62,Phillips 66,0.33%
63,"Mondelez International, Inc. Class A",0.33%
64,Bristol-Myers Squibb Company,0.33%
65,"NIKE, Inc. Class B",0.32%
66,McKesson Corporation,0.30%
67,Humana Inc.,0.30%
68,Accenture Plc Class A,0.30%
69,"Travelers Companies, Inc.",0.29%
70,ConocoPhillips,0.29%
71,American Express Company,0.29%
72,Abbott Laboratories,0.28%
73,"NextEra Energy, Inc.",0.28%
74,Duke Energy Corporation,0.28%
75,Linde plc,0.27%
76,Deere & Company,0.27%
77,Capital One Financial Corporation,0.27%
78,"DuPont de Nemours, Inc.",0.27%
79,Marathon Petroleum Corporation,0.26%
80,Morgan Stanley,0.25%
81,Mastercard Incorporated Class A,0.25%
82,Schlumberger NV,0.24%
83,Illinois Tool Works Inc.,0.24%
84,Corning Inc,0.24%
85,Lockheed Martin Corporation,0.24%
86,Eaton Corp. Plc,0.23%
87,U.S. Bancorp,0.23%
88,LyondellBasell Industries NV,0.23%
89,"Charter Communications, Inc. Class A",0.23%
90,TJX Companies Inc,0.23%
91,"Best Buy Co., Inc.",0.22%
92,Exelon Corporation,0.22%
93,Eli Lilly and Company,0.22%
94,Emerson Electric Co.,0.22%
95,NVIDIA Corporation,0.22%
96,Thermo Fisher Scientific Inc.,0.21%
97,Starbucks Corporation,0.21%
98,eBay Inc.,0.21%
99,General Dynamics Corporation,0.20%
100,Southern Company,0.20%
101,CSX Corporation,0.20%
102,"PNC Financial Services Group, Inc.",0.20%
103,Norfolk Southern Corporation,0.20%
104,Dollar General Corporation,0.20%
105,"Prudential Financial, Inc.",0.20%
106,Cummins Inc.,0.20%
107,"CenturyLink, Inc.",0.19%
108,"Cardinal Health, Inc.",0.19%
109,"MetLife, Inc.",0.19%
110,"Digital Realty Trust, Inc.",0.19%
111,HCA Healthcare Inc,0.19%
112,"Micron Technology, Inc.",0.18%
113,Northrop Grumman Corporation,0.18%
114,Allstate Corporation,0.18%
115,Broadcom Inc.,0.18%
116,"BlackRock, Inc.",0.18%
117,Booking Holdings Inc.,0.18%
118,Colgate-Palmolive Company,0.18%
119,"Applied Materials, Inc.",0.18%
120,Hewlett Packard Enterprise Co.,0.17%
121,ViacomCBS Inc. Class B,0.17%
122,Dominion Energy Inc,0.17%
123,"General Mills, Inc.",0.17%
124,"T-Mobile US, Inc.",0.17%
125,Danaher Corporation,0.16%
126,Chubb Limited,0.16%
127,Bank of New York Mellon Corporation,0.16%
128,PayPal Holdings Inc,0.16%
129,PACCAR Inc,0.16%
130,Kraft Heinz Company,0.16%
131,Cognizant Technology Solutions Corporation Class A,0.15%
132,Bunge Limited,0.15%
133,Truist Financial Corporation,0.15%
134,Discover Financial Services,0.15%
135,"American Electric Power Company, Inc.",0.15%
136,Johnson Controls International plc,0.15%
137,Synchrony Financial,0.15%
138,"Marsh & McLennan Companies, Inc.",0.14%
139,Aflac Incorporated,0.14%
140,Biogen Inc.,0.14%
141,HP Inc.,0.14%
142,Kinder Morgan Inc Class P,0.14%
143,"Waste Management, Inc.",0.14%
144,Kimberly-Clark Corporation,0.14%
145,"PPG Industries, Inc.",0.14%
146,Cigna Corporation,0.14%
147,Progressive Corporation,0.13%
148,Nucor Corporation,0.13%
149,"Ameriprise Financial, Inc.",0.13%
150,"Dow, Inc.",0.13%
151,"Activision Blizzard, Inc.",0.13%
152,Occidental Petroleum Corporation,0.13%
153,Aon Plc Class A,0.13%
154,"Tyson Foods, Inc. Class A",0.13%
155,Halliburton Company,0.12%
156,Xcel Energy Inc.,0.12%
157,State Street Corporation,0.12%
158,Centene Corporation,0.12%
159,"Air Products and Chemicals, Inc.",0.12%
160,TE Connectivity Ltd.,0.12%
161,Public Service Enterprise Group Inc,0.12%
162,Sysco Corporation,0.12%
163,T. Rowe Price Group,0.12%
164,Whirlpool Corporation,0.12%
165,Bed Bath & Beyond Inc.,0.12%
166,Baker Hughes Company Class A,0.11%
167,International Paper Company,0.11%
168,Adobe Inc.,0.11%
169,Lam Research Corporation,0.11%
170,PG&E Corporation,0.11%
171,PPL Corporation,0.11%
172,"Consolidated Edison, Inc.",0.11%
173,"Yum! Brands, Inc.",0.11%
174,"S&P Global, Inc.",0.11%
175,Trane Technologies plc,0.11%
176,"Freeport-McMoRan, Inc.",0.11%
177,Ally Financial Inc,0.11%
178,Parker-Hannifin Corporation,0.11%
179,"Williams Companies, Inc.",0.11%
180,Otis Worldwide Corporation,0.11%
181,Ecolab Inc.,0.11%
182,"L Brands, Inc.",0.10%
183,AES Corporation,0.10%
184,"Automatic Data Processing, Inc.",0.10%
185,"United Rentals, Inc.",0.10%
186,Weyerhaeuser Company,0.10%
187,NXP Semiconductors NV,0.10%
188,"D.R. Horton, Inc.",0.10%
189,Seagate Technology PLC,0.10%
190,"O'Reilly Automotive, Inc.",0.10%
191,Mosaic Company,0.10%
192,Carrier Global Corp.,0.10%
193,Intuit Inc.,0.10%
194,"Fidelity National Information Services, Inc.",0.10%
195,American Tower Corporation,0.10%
196,Sempra Energy,0.10%
197,Aptiv PLC,0.09%
198,"Qurate Retail, Inc. Class A",0.09%
199,Stryker Corporation,0.09%
200,Crown Castle International Corp,0.09%
201,AmerisourceBergen Corporation,0.09%
202,"Stanley Black & Decker, Inc.",0.09%
203,Liberty Global Plc Class C,0.09%
204,"EOG Resources, Inc.",0.09%
205,"Becton, Dickinson and Company",0.09%
206,Fifth Third Bancorp,0.09%
207,Sherwin-Williams Company,0.09%
208,Eversource Energy,0.09%
209,"Dollar Tree, Inc.",0.09%
210,"Motorola Solutions, Inc.",0.09%
211,Corteva Inc,0.09%
212,DTE Energy Company,0.09%
213,"Rockwell Automation, Inc.",0.09%
214,"Skyworks Solutions, Inc.",0.08%
215,"C.H. Robinson Worldwide, Inc.",0.08%
216,"Fiserv, Inc.",0.08%
217,"Arrow Electronics, Inc.",0.08%
218,Newmont Corporation,0.08%
219,Lear Corporation,0.08%
220,"W.W. Grainger, Inc.",0.08%
221,Edison International,0.08%
222,Eastman Chemical Company,0.08%
223,"CarMax, Inc.",0.08%
224,Western Digital Corporation,0.08%
225,L3Harris Technologies Inc,0.08%
226,Quest Diagnostics Incorporated,0.08%
227,KLA Corporation,0.08%
228,Tractor Supply Company,0.08%
229,DaVita Inc.,0.08%
230,Las Vegas Sands Corp.,0.08%
231,Electronic Arts Inc.,0.08%
232,Macy's Inc,0.08%
233,"National Oilwell Varco, Inc.",0.08%
234,Kohl's Corporation,0.08%
235,NortonLifeLock Inc.,0.08%
236,Goodyear Tire & Rubber Company,0.08%
237,"Avnet, Inc.",0.08%
238,"Conagra Brands, Inc.",0.08%
239,Entergy Corporation,0.08%
240,"Franklin Resources, Inc.",0.08%
241,Baxter International Inc.,0.08%
242,WestRock Company,0.08%
243,Genuine Parts Company,0.08%
244,"Ross Stores, Inc.",0.08%
245,"Gap, Inc.",0.08%
246,"Prologis, Inc.",0.07%
247,WEC Energy Group Inc,0.07%
248,"Juniper Networks, Inc.",0.07%
249,Fastenal Company,0.07%
250,V.F. Corporation,0.07%
251,"PulteGroup, Inc.",0.07%
252,Ameren Corporation,0.07%
253,"Expeditors International of Washington, Inc.",0.07%
254,"Hartford Financial Services Group, Inc.",0.07%
255,BorgWarner Inc.,0.07%
256,Lennar Corporation Class A,0.07%
257,"Welltower, Inc.",0.07%
