,Name,Allocation
0,"Prologis, Inc.",5.43%
1,"Digital Realty Trust, Inc.",2.96%
2,Vonovia SE,2.72%
3,Public Storage,2.23%
4,"Welltower, Inc.",1.68%
5,"AvalonBay Communities, Inc.",1.53%
6,"Alexandria Real Estate Equities, Inc.",1.53%
7,Realty Income Corporation,1.50%
8,Equity Residential,1.44%
9,"Simon Property Group, Inc.",1.40%
10,Deutsche Wohnen SE,1.35%
11,Sun Hung Kai Properties Limited,1.30%
12,"Mitsubishi Estate Company, Limited",1.28%
13,Link Real Estate Investment Trust,1.17%
14,"Mitsui Fudosan Co., Ltd.",1.16%
15,"Invitation Homes, Inc.",1.13%
16,"Ventas, Inc.",1.11%
17,SEGRO plc,1.08%
18,"Healthpeak Properties, Inc.",1.06%
19,CK Asset Holdings Limited,1.05%
20,"Sun Communities, Inc.",1.02%
21,Duke Realty Corporation,1.01%
22,"Essex Property Trust, Inc.",0.99%
23,Extra Space Storage Inc.,0.95%
24,"Boston Properties, Inc.",0.94%
25,"Mid-America Apartment Communities, Inc.",0.94%
26,W. P. Carey Inc.,0.86%
27,"Sumitomo Realty & Development Co., Ltd.",0.83%
28,"Equity LifeStyle Properties, Inc.",0.82%
29,VICI Properties Inc,0.76%
30,LEG Immobilien AG,0.71%
31,"UDR, Inc.",0.71%
32,"Medical Properties Trust, Inc.",0.68%
33,"CyrusOne, Inc.",0.68%
34,Camden Property Trust,0.59%
35,Americold Realty Trust,0.55%
36,Scentre Group,0.55%
37,"Gaming and Leisure Properties, Inc.",0.55%
38,"Nippon Building Fund, Inc.",0.54%
39,New World Development Co. Ltd.,0.53%
40,American Homes 4 Rent Class A,0.53%
41,"Host Hotels & Resorts, Inc.",0.53%
42,Aroundtown SA,0.52%
43,Ascendas Real Estate Investment Trust,0.52%
44,"VEREIT, Inc. Class A",0.52%
45,"Nippon Prologis REIT, Inc.",0.52%
46,Swiss Prime Site AG,0.51%
47,Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,0.51%
48,Japan Real Estate Investment Corp.,0.50%
49,Gecina SA,0.50%
50,Wharf Real Estate Investment Co. Ltd.,0.49%
51,Dexus,0.49%
52,"Omega Healthcare Investors, Inc.",0.49%
53,Regency Centers Corporation,0.49%
54,Kilroy Realty Corporation,0.47%
55,Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,0.46%
56,Vornado Realty Trust,0.44%
57,Stockland,0.44%
58,Canadian Apartment Properties Real Estate Investment Trust,0.44%
59,GLP-J REIT,0.43%
60,Federal Realty Investment Trust,0.43%
61,Mirvac Group,0.43%
62,"National Retail Properties, Inc.",0.43%
63,CubeSmart,0.43%
64,"Nomura Real Estate Master Fund, Inc.",0.43%
65,STORE Capital Corporation,0.42%
66,Castellum AB,0.40%
67,"Healthcare Trust of America, Inc. Class A",0.40%
68,Daiwa House REIT Investment Corporation,0.39%
69,"Rexford Industrial Realty, Inc.",0.39%
70,Hang Lung Properties Limited,0.39%
71,"First Industrial Realty Trust, Inc.",0.39%
72,Land Securities Group PLC,0.38%
73,GPT Group,0.38%
74,Apartment Investment & Management Co Class A,0.37%
75,PSP Swiss Property AG,0.37%
76,"EastGroup Properties, Inc.",0.37%
77,CapitaLand Limited,0.36%
78,"STAG Industrial, Inc.",0.35%
79,"Life Storage, Inc.",0.34%
80,Kimco Realty Corporation,0.34%
81,EQUITY OTHER,0.33%
82,"Douglas Emmett, Inc",0.33%
83,Cousins Properties Incorporated,0.32%
84,Hongkong Land Holdings Limited,0.32%
85,"American Campus Communities, Inc.",0.32%
86,Kojamo Oyj,0.32%
87,British Land Company PLC,0.31%
88,"QTS Realty Trust, Inc. Class A",0.29%
89,UNITE Group plc,0.29%
90,Advance Residence Investment Corporation,0.29%
91,Fastighets AB Balder Class B,0.28%
92,Sino Land Co. Ltd.,0.28%
93,Mapletree Logistics Trust,0.28%
94,Terreno Realty Corporation,0.28%
95,"Highwoods Properties, Inc.",0.27%
96,Derwent London plc,0.27%
97,Healthcare Realty Trust Incorporated,0.27%
98,TAG Immobilien AG,0.27%
99,ORIX JREIT Inc.,0.27%
100,Cofinimmo SA,0.27%
101,RioCan Real Estate Investment Trust,0.27%
102,Japan Retail Fund Investment Corporation,0.27%
103,SL Green Realty Corp.,0.26%
104,"Spirit Realty Capital, Inc.",0.26%
105,Physicians Realty Trust,0.26%
106,Vicinity Centres,0.26%
107,Allied Properties Real Estate Investment Trust,0.25%
108,Tritax Big Box REIT Plc,0.25%
109,Equity Commonwealth,0.25%
110,Agree Realty Corporation,0.25%
111,Mapletree Industrial Trust,0.25%
112,Covivio SA,0.25%
113,"Brixmor Property Group, Inc.",0.25%
114,"Hudson Pacific Properties, Inc.",0.25%
115,"Hulic Co., Ltd.",0.24%
116,JBG SMITH Properties,0.24%
117,Fabege AB,0.24%
118,United Urban Investment Corporation,0.23%
119,CapitaLand Mall Trust,0.23%
120,Granite Real Estate Investment Trust Stapled Units - 1 Granite RE Inc + 1 TU Granite REIT,0.23%
121,Aedifica SA,0.23%
122,CapitaLand Commercial Trust,0.23%
123,Klepierre SA,0.22%
124,Industrial & Infrastructure Fund Investment Corporation,0.22%
125,Mapletree Commercial Trust,0.22%
126,"Sabra Health Care REIT, Inc.",0.21%
127,"MERLIN Properties SOCIMI, S.A.",0.21%
128,Lexington Realty Trust,0.21%
129,Swire Properties Limited,0.21%
130,Allreal Holding AG,0.21%
131,Inmobiliaria Colonial SOCIMI SA,0.20%
132,Grand City Properties SA,0.20%
133,Assura PLC,0.20%
134,Corporate Office Properties Trust,0.20%
135,LondonMetric Property Plc,0.20%
136,Grainger plc,0.20%
137,Sekisui House Reit. Inc.,0.19%
138,City Developments Limited,0.19%
139,Nippon Accommodations Fund Inc.,0.19%
140,"National Health Investors, Inc.",0.19%
141,alstria office REIT-AG,0.19%
142,Keppel DC REIT,0.19%
143,"PS Business Parks, Inc.",0.18%
144,Samhallsbyggnadsbolaget I Norden AB Class B,0.18%
145,Japan Prime Realty Investment Corporation,0.18%
146,"Activia Properties, Inc.",0.18%
147,Frasers Logistics & Commercial Trust,0.18%
148,Choice Properties Real Estate Investment Trust,0.18%
149,Primary Health Properties PLC,0.17%
150,LaSalle LOGIPORT REIT,0.17%
151,"Japan Logistics Fund, Inc.",0.17%
152,"Tokyo Tatemono Co., Ltd.",0.17%
153,First Capital Real Estate Investment Trust,0.17%
154,UOL Group Limited,0.17%
155,Entra ASA,0.17%
156,EPR Properties,0.16%
157,Big Yellow Group PLC,0.16%
158,"Taubman Centers, Inc.",0.16%
159,Wihlborgs Fastigheter AB,0.15%
160,CA Immobilien Anlagen AG,0.15%
161,Kenedix Office Investment Corporation,0.15%
162,H&R Real Estate Investment Trust,0.15%
163,Wallenstam AB Class B,0.15%
164,Weingarten Realty Investors,0.15%
165,"Park Hotels & Resorts, Inc.",0.15%
166,Icade SA,0.15%
167,National Storage Affiliates Trust,0.15%
168,"Nomura Real Estate Holdings, Inc.",0.15%
169,Safestore Holdings plc,0.15%
170,Suntec Real Estate Investment Trust,0.15%
171,Great Portland Estates plc,0.14%
172,SmartCentres Real Estate Investment Trust,0.14%
173,Innovative Industrial Properties Inc,0.14%
174,"Mitsui Fudosan Logistics Park, Inc.",0.14%
175,Apple Hospitality REIT Inc,0.14%
176,Mori Hills Reit Investment Corporation,0.14%
177,"Piedmont Office Realty Trust, Inc. Class A",0.14%
178,Azrieli Group Ltd.,0.14%
179,Japan Hotel Reit Investment Corporation,0.14%
180,"Hysan Development Co., Ltd.",0.14%
181,Mobimo Holding AG,0.14%
182,ADO Properties S.A.,0.14%
183,"Comforia Residential REIT, Inc.",0.13%
184,"Easterly Government Properties, Inc.",0.13%
185,Daiwa Securities Living Investment Corporation,0.13%
186,Washington Real Estate Investment Trust,0.13%
187,Brandywine Realty Trust,0.13%
188,CareTrust REIT Inc,0.13%
189,Kenedix Residential Next Investment Corporation,0.13%
190,"Ryman Hospitality Properties, Inc.",0.13%
191,"Four Corners Property Trust, Inc.",0.12%
192,"Kennedy-Wilson Holdings, Inc.",0.12%
193,Chartwell Retirement Residences,0.12%
194,Daiwa Office Investment Corporation,0.12%
195,AEON REIT Investment Corp.,0.12%
196,"Sunstone Hotel Investors, Inc.",0.12%
197,Goodman Property Trust,0.12%
198,Shopping Centres Australasia Property Group RE Ltd.,0.12%
199,Kungsleden AB,0.11%
200,Global Net Lease Inc,0.11%
201,"AEON Mall Co., Ltd.",0.11%
202,Pebblebrook Hotel Trust,0.11%
203,Charter Hall Long WALE REIT,0.11%
204,Northview Apartment Real Estate Investment Trust,0.11%
205,Shaftesbury PLC,0.11%
206,"Essential Properties Realty Trust, Inc.",0.11%
207,Cromwell Property Group,0.11%
208,Frontier Real Estate Investment Corporation,0.11%
209,Keppel REIT,0.11%
210,Premier Investment Corporation,0.11%
211,"Hulic Reit, Inc.",0.10%
212,Montea SCA,0.10%
213,Hufvudstaden AB Class A,0.10%
214,RLJ Lodging Trust,0.10%
215,NIPPON REIT Investment Corp,0.10%
216,"Japan Excellent, Inc.",0.10%
217,"LTC Properties, Inc.",0.10%
218,BWP Trust,0.10%
219,"Paramount Group, Inc.",0.10%
220,"Colony Capital, Inc. Class A",0.10%
221,Industrial Logistics Properties Trust,0.10%
222,"Columbia Property Trust, Inc.",0.10%
223,Monmouth Real Estate Investment Corporation Class A,0.10%
224,Killam Apartment Real Estate Investment Trust,0.09%
225,"Retail Properties of America, Inc. Class A",0.09%
226,Nyfosa AB,0.09%
227,NorthWest Healthcare Properties Real Estate Investment Trust,0.09%
228,Dream Industrial Real Estate Investment Trust,0.09%
229,Mitsubishi Estate Logistics REIT Investment Corp.,0.09%
230,Retail Opportunity Investments Corp.,0.09%
231,Service Properties Trust,0.09%
232,National Storage REIT,0.09%
233,"American Assets Trust, Inc.",0.09%
234,"Mori Trust Sogo Reit, Inc.",0.09%
235,Frasers Centrepoint Trust,0.09%
236,Invincible Investment Corp.,0.09%
237,Capital & Counties Properties PLC,0.09%
238,Urban Edge Properties,0.09%
239,MCUBS MidCity Investment Corporation,0.08%
240,Precinct Properties New Zealand Ltd.,0.08%
241,Office Properties Income Trust,0.08%
242,"Invesco Office J-REIT, Inc.",0.08%
243,Fortune Real Estate Investment Trust,0.08%
244,Mack-Cali Realty Corporation,0.08%
245,Charter Hall Retail REIT,0.08%
246,Summit Industrial Income REIT,0.08%
247,Ascott Residence Trust,0.08%
248,"TOKYU REIT, Inc.",0.08%
249,InterRent Real Estate Investment Trust,0.08%
250,SITE Centers Corp.,0.08%
