,Name,Allocation
0,"Kweichow Moutai Co., Ltd. Class A",11.37%
1,"Ping An Insurance (Group) Company of China, Ltd. Class A",10.65%
2,"China Merchants Bank Co., Ltd. Class A",6.56%
3,"Wuliangye Yibin Co., Ltd. Class A",6.33%
4,CITIC Securities Co. Ltd. Class A,3.94%
5,"Jiangsu Hengrui Medicine Co., Ltd. Class A",3.46%
6,"Gree Electric Appliances, Inc. of Zhuhai Class A",3.40%
7,"Industrial Bank Co., Ltd. Class A",3.29%
8,"Inner Mongolia Yili Industrial Group Co., Ltd. Class A",2.77%
9,"China Vanke Co., Ltd Class A",2.63%
10,China Tourism Group Duty Free Corporation Limited Class A,2.41%
11,"China Minsheng Banking Corp., Ltd. Class A",2.31%
12,"Shanghai Pudong Development Bank Co., Ltd. Class A",2.25%
13,Luxshare Precision Industry Co. Ltd. Class A,2.17%
14,Midea Group Co. Ltd. Class A,2.16%
15,U.S. Dollar,2.09%
16,Agricultural Bank of China Limited Class A,1.86%
17,Ping An Bank Co. Ltd. Class A,1.78%
18,"Poly Developments & Holdings Group Co., Ltd. Class A",1.68%
19,Industrial and Commercial Bank of China Limited Class A,1.62%
20,Anhui Conch Cement Company Limited Class A,1.58%
21,"Hangzhou Hikvision Digital Technology Co., Ltd Class A",1.58%
22,"Bank of Communications Co., Ltd. Class A",1.44%
23,"Muyuan Foods Co., Ltd. Class A",1.34%
24,China State Construction Engineering Corp. Ltd. Class A,1.29%
25,ZTE Corporation Class A,1.27%
26,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd. Class A",1.24%
27,"China Pacific Insurance (Group) Co., Ltd. Class A",1.16%
28,"China Yangtze Power Co., Ltd. Class A",1.12%
29,Bank of China Limited Class A,1.04%
30,"Guotai Junan Securities Co., Ltd. Class A",0.95%
31,China Life Insurance Co. Ltd. Class A,0.93%
32,"Foshan Haitian Flavouring & Food Co., Ltd. Class A",0.90%
33,"Jiangsu Yanghe Brewery Joint-Stock Co., Ltd. Class A",0.87%
34,"S.F. Holding Co., Ltd. Class A",0.85%
35,China Construction Bank Corporation Class A,0.82%
36,"China Everbright Bank Co., Ltd. Class A",0.80%
37,SAIC Motor Corporation Limited Class A,0.78%
38,"Contemporary Amperex Technology Co., Ltd. Class A",0.71%
39,CRRC Corporation Limited Class A,0.64%
40,China United Network Communications Limited Class A,0.59%
41,China Petroleum & Chemical Corporation Class A,0.57%
42,China Shenhua Energy Co. Ltd. Class A,0.46%
43,Will Semiconductor Ltd. Class A,0.43%
44,PetroChina Company Limited Class A,0.39%
45,"WuXi AppTec Co., Ltd. Class A",0.34%
46,"CSC Financial Co., Ltd. Class A",0.31%
47,"Foxconn Industrial Internet Co., Ltd. Class A",0.25%
48,"Beijing-Shanghai High-Speed Railway Co., Ltd. Class A",0.24%
49,China CITIC Bank Corporation Ltd Class A,0.21%
50,"Wen's Foodstuff Group Co., Ltd. Class A",0.18%
