,Name,Allocation
0,"Amazon.com, Inc.",11.35%
1,Microsoft Corporation,9.96%
2,"Facebook, Inc. Class A",6.58%
3,Alphabet Inc. Class A,4.84%
4,Alphabet Inc. Class C,4.74%
5,NVIDIA Corporation,4.33%
6,PayPal Holdings Inc,3.20%
7,Adobe Inc.,3.16%
8,Intel Corporation,2.89%
9,"salesforce.com, inc.",2.59%
10,"Lowe's Companies, Inc.",2.38%
11,Walt Disney Company,2.36%
12,"Netflix, Inc.",2.22%
13,"Merck & Co., Inc.",2.20%
14,Target Corporation,1.50%
15,Bristol-Myers Squibb Company,1.44%
16,Amgen Inc.,1.43%
17,"NextEra Energy, Inc.",1.42%
18,"Advanced Micro Devices, Inc.",1.36%
19,Eli Lilly and Company,1.29%
20,"Fidelity National Information Services, Inc.",1.22%
21,"ServiceNow, Inc.",1.19%
22,Dollar General Corporation,0.97%
23,"BlackRock, Inc.",0.93%
24,"S&P Global, Inc.",0.89%
25,Altria Group Inc,0.83%
26,"Intuitive Surgical, Inc.",0.82%
27,"Applied Materials, Inc.",0.79%
28,"Prologis, Inc.",0.78%
29,"Autodesk, Inc.",0.75%
30,"Fiserv, Inc.",0.74%
31,"Anthem, Inc.",0.73%
32,Vertex Pharmaceuticals Incorporated,0.72%
33,Global Payments Inc.,0.70%
34,Dominion Energy Inc,0.68%
35,CME Group Inc. Class A,0.64%
36,"Regeneron Pharmaceuticals, Inc.",0.62%
37,"Marsh & McLennan Companies, Inc.",0.59%
38,"Intercontinental Exchange, Inc.",0.59%
39,Humana Inc.,0.57%
40,Newmont Corporation,0.54%
41,Truist Financial Corporation,0.51%
42,Edwards Lifesciences Corporation,0.50%
43,Moody's Corporation,0.48%
44,KLA Corporation,0.44%
45,Electronic Arts Inc.,0.42%
46,"DexCom, Inc.",0.41%
47,Centene Corporation,0.37%
48,MSCI Inc. Class A,0.32%
49,Monster Beverage Corporation,0.32%
50,"MetLife, Inc.",0.29%
51,Clorox Company,0.29%
52,Garmin Ltd.,0.29%
53,ResMed Inc.,0.27%
54,"EOG Resources, Inc.",0.26%
55,TransDigm Group Incorporated,0.25%
56,McKesson Corporation,0.25%
57,"American International Group, Inc.",0.25%
58,"Fortinet, Inc.",0.24%
59,"Church & Dwight Co., Inc.",0.24%
60,"PulteGroup, Inc.",0.23%
61,"Alexion Pharmaceuticals, Inc.",0.23%
62,"Citrix Systems, Inc.",0.23%
63,Realty Income Corporation,0.22%
64,CDW Corp.,0.21%
65,Corteva Inc,0.21%
66,"West Pharmaceutical Services, Inc.",0.21%
67,Equifax Inc.,0.20%
68,"Qorvo, Inc.",0.20%
69,"Take-Two Interactive Software, Inc.",0.20%
70,"Paycom Software, Inc.",0.20%
71,"Tyler Technologies, Inc.",0.19%
72,First Republic Bank,0.19%
73,"Hasbro, Inc.",0.19%
74,MarketAxess Holdings Inc.,0.19%
75,"Jack Henry & Associates, Inc.",0.18%
76,Incyte Corporation,0.18%
77,"Leidos Holdings, Inc.",0.17%
78,"CBRE Group, Inc. Class A",0.15%
79,"Nasdaq, Inc.",0.15%
80,"Healthpeak Properties, Inc.",0.15%
81,"Cardinal Health, Inc.",0.14%
82,Fifth Third Bancorp,0.14%
83,Seagate Technology PLC,0.14%
84,Western Digital Corporation,0.13%
85,Occidental Petroleum Corporation,0.12%
86,Westinghouse Air Brake Technologies Corporation,0.12%
87,Ingersoll Rand Inc.,0.12%
88,Jacobs Engineering Group Inc.,0.12%
89,"Principal Financial Group, Inc.",0.11%
90,Cboe Global Markets Inc,0.10%
91,"UDR, Inc.",0.10%
92,Campbell Soup Company,0.09%
93,First American Funds Inc X Government Obligations Fund,0.09%
94,Fox Corporation Class A,0.08%
95,"Rollins, Inc.",0.07%
96,Perrigo Co. Plc,0.07%
97,"People's United Financial, Inc.",0.04%
98,Marathon Oil Corporation,0.04%
99,Devon Energy Corporation,0.04%
100,Fox Corporation Class B,0.04%
101,Invesco Ltd.,0.04%
102,U.S. Dollar,0.03%
