,Name,Allocation
0,ASOS plc,3.19%
1,B&M European Value Retail SA,2.67%
2,Ocado Group PLC,2.63%
3,Flutter Entertainment Plc,2.54%
4,Games Workshop Group PLC,2.42%
5,Barratt Developments PLC,2.31%
6,Ashtead Group plc,2.17%
7,Polymetal International Plc,2.13%
8,Meggitt PLC,2.09%
9,Carnival plc,2.06%
10,Bellway p.l.c.,2.06%
11,Persimmon Plc,2.05%
12,Ferguson Plc,1.96%
13,BT Group plc,1.96%
14,Bunzl plc,1.95%
15,JD Sports Fashion Plc,1.93%
16,Royal Dutch Shell Plc Class A,1.90%
17,GVC Holdings PLC,1.86%
18,Taylor Wimpey plc,1.86%
19,Rentokil Initial plc,1.82%
20,Wm Morrison Supermarkets plc,1.81%
21,Quilter Plc,1.80%
22,Anglo American plc,1.74%
23,Mondi plc,1.70%
24,Dialog Semiconductor plc,1.66%
25,Kingfisher Plc,1.63%
26,boohoo group Plc,1.62%
27,NatWest Group Plc,1.61%
28,Investec plc,1.56%
29,Dunelm Group plc,1.52%
30,ITV PLC,1.41%
31,Spirax-Sarco Engineering PLC,1.38%
32,Derwent London plc,1.37%
33,BHP Group Plc,1.37%
34,Rio Tinto plc,1.36%
35,Electrocomponents plc,1.35%
36,Aviva plc,1.35%
37,Avast Plc,1.34%
38,Spectris plc,1.30%
39,Experian PLC,1.29%
40,Fresnillo PLC,1.29%
41,Halma plc,1.26%
42,J Sainsbury plc,1.19%
43,Lloyds Banking Group plc,1.19%
44,Standard Chartered PLC,1.17%
45,Antofagasta plc,1.01%
46,Direct Line Insurance Group Plc,0.98%
47,SEGRO plc,0.95%
48,London Stock Exchange Group plc,0.93%
49,Hikma Pharmaceuticals Plc,0.93%
50,Reckitt Benckiser Group plc,0.89%
51,Legal & General Group Plc,0.89%
52,M&G Plc,0.88%
53,Tate & Lyle PLC,0.88%
54,Prudential plc,0.87%
55,DCC Plc,0.87%
56,U.S. Dollar,0.86%
57,Glencore plc,0.86%
58,Vodafone Group Plc,0.78%
59,DS Smith Plc,0.71%
60,Weir Group PLC,0.53%
61,BAE Systems plc,0.48%
62,Johnson Matthey Plc,0.48%
63,Travis Perkins plc,0.47%
64,Associated British Foods plc,0.46%
65,HomeServe plc,0.45%
66,Fevertree Drinks PLC,0.44%
67,AstraZeneca PLC,0.44%
68,Severn Trent Plc,0.43%
69,Barclays PLC,0.41%
70,GlaxoSmithKline plc,0.41%
71,Standard Life Aberdeen PLC,0.40%
72,BP p.l.c.,0.39%
73,Melrose Industries PLC,0.38%
74,International Consolidated Airlines Group SA,0.37%
75,British American Tobacco p.l.c.,0.36%
