,Name,Allocation
0,Apple Inc.,6.63%
1,Microsoft Corporation,5.17%
2,Procter & Gamble Company,3.39%
3,"PepsiCo, Inc.",2.55%
4,Chevron Corporation,2.26%
5,Philip Morris International Inc.,2.26%
6,"Williams Companies, Inc.",2.22%
7,JPMorgan Chase & Co.,2.18%
8,Altria Group Inc,2.12%
9,Wm Morrison Supermarkets plc,2.12%
10,Exxon Mobil Corporation,2.06%
11,Linde plc,2.01%
12,Bank of America Corp,1.81%
13,Japan Tobacco Inc.,1.75%
14,Visa Inc. Class A,1.57%
15,"DuPont de Nemours, Inc.",1.52%
16,Johnson & Johnson,1.46%
17,"Goldman Sachs Group, Inc.",1.45%
18,British American Tobacco p.l.c.,1.43%
19,Blackstone Group Inc. Class A,1.34%
20,Citigroup Inc.,1.31%
21,UnitedHealth Group Incorporated,1.30%
22,"Dow, Inc.",1.30%
23,American Tower Corporation,1.28%
24,Nucor Corporation,1.26%
25,"Prologis, Inc.",1.20%
26,"PNC Financial Services Group, Inc.",1.18%
27,"New York Community Bancorp, Inc.",1.18%
28,Crown Castle International Corp,1.15%
29,"Prudential Financial, Inc.",1.13%
30,International Paper Company,1.12%
31,Pfizer Inc.,1.12%
32,QUALCOMM Incorporated,1.11%
33,LyondellBasell Industries NV,1.11%
34,Alumina Limited,1.10%
35,"Merck & Co., Inc.",1.10%
36,Wells Fargo & Company,1.05%
37,Targa Resources Corp.,1.04%
38,Intel Corporation,1.04%
39,"Cisco Systems, Inc.",1.03%
40,"AbbVie, Inc.",1.02%
41,Old Republic International Corporation,1.01%
42,Texas Instruments Incorporated,1.01%
43,Broadcom Inc.,1.00%
44,Amgen Inc.,0.98%
45,Oracle Corporation,0.95%
46,WestRock Company,0.94%
47,Public Storage,0.88%
48,"Starwood Property Trust, Inc.",0.87%
49,"Gilead Sciences, Inc.",0.85%
50,Invesco Ltd.,0.82%
51,"Iron Mountain, Inc.",0.81%
52,International Business Machines Corporation,0.78%
53,Corning Inc,0.77%
54,Occidental Petroleum Corporation,0.71%
55,"Gaming and Leisure Properties, Inc.",0.67%
56,"Ventas, Inc.",0.64%
57,"Welltower, Inc.",0.63%
58,"Home Depot, Inc.",0.63%
59,GlaxoSmithKline plc,0.60%
60,HP Inc.,0.59%
61,Hongkong Land Holdings Limited,0.58%
62,Seagate Technology PLC,0.53%
63,"MFA Financial, Inc.",0.50%
64,Kimco Realty Corporation,0.50%
65,Weingarten Realty Investors,0.48%
66,"Simon Property Group, Inc.",0.45%
67,Verizon Communications Inc.,0.44%
68,"Lowe's Companies, Inc.",0.42%
69,Canon Inc.,0.41%
70,Walt Disney Company,0.41%
71,McDonald's Corporation,0.40%
72,"NIKE, Inc. Class B",0.39%
73,Comcast Corporation Class A,0.38%
74,AT&T Inc.,0.38%
75,U.S. Dollar,0.35%
76,"Park Hotels & Resorts, Inc.",0.32%
77,Starbucks Corporation,0.29%
78,Service Properties Trust,0.29%
79,"Activision Blizzard, Inc.",0.29%
80,"United Parcel Service, Inc. Class B",0.27%
81,Union Pacific Corporation,0.25%
82,Honeywell International Inc.,0.21%
83,Fidelity Revere Street Trust Taxable Cent Cash Fund,0.20%
84,3M Company,0.20%
85,New York Times Company Class A,0.19%
86,Lockheed Martin Corporation,0.19%
87,Caterpillar Inc.,0.18%
88,"Cable One, Inc.",0.17%
89,Illinois Tool Works Inc.,0.17%
90,Micro Focus International plc,0.16%
91,News Corporation Class A,0.16%
92,Cummins Inc.,0.16%
93,Norfolk Southern Corporation,0.16%
94,PACCAR Inc,0.14%
95,Eaton Corp. Plc,0.14%
96,Johnson Controls International plc,0.14%
97,"Wynn Resorts, Limited",0.13%
98,Emerson Electric Co.,0.13%
99,ViacomCBS Inc. Class B,0.13%
100,"Sirius XM Holdings, Inc.",0.13%
101,"CenturyLink, Inc.",0.13%
102,General Dynamics Corporation,0.12%
103,"Interpublic Group of Companies, Inc.",0.12%
104,Omnicom Group Inc,0.11%
105,"Nexstar Media Group, Inc. Class A",0.11%
106,Alstom SA,0.11%
107,"TEGNA, Inc.",0.11%
108,Raytheon Technologies Corporation,0.09%
109,Jardine Matheson Holdings Limited,0.07%
110,Jardine Strategic Holdings Limited,0.06%
