,Name,Allocation
0,Nestle S.A.,3.82%
1,FUTURES,3.68%
2,Roche Holding AG,2.60%
3,U.S. Dollar,2.00%
4,Novartis AG,1.98%
5,SAP SE,1.85%
6,ASML Holding NV,1.71%
7,AstraZeneca PLC,1.56%
8,LVMH Moet Hennessy Louis Vuitton SE,1.39%
9,Novo Nordisk A/S Class B,1.25%
10,Sanofi,1.22%
11,Siemens AG,1.15%
12,GlaxoSmithKline plc,1.05%
13,Total SE,1.04%
14,Allianz SE,0.98%
15,HSBC Holdings Plc,0.95%
16,Unilever NV,0.91%
17,L'Oreal SA,0.88%
18,Air Liquide SA,0.84%
19,Diageo plc,0.83%
20,Iberdrola SA,0.83%
21,British American Tobacco p.l.c.,0.83%
22,Enel SpA,0.79%
23,BP p.l.c.,0.76%
24,Reckitt Benckiser Group plc,0.76%
25,Unilever PLC,0.74%
26,Rio Tinto plc,0.74%
27,Schneider Electric SE,0.74%
28,Bayer AG,0.68%
29,Royal Dutch Shell Plc Class A,0.67%
30,Deutsche Telekom AG,0.63%
31,adidas AG,0.61%
32,Zurich Insurance Group Ltd,0.60%
33,BASF SE,0.60%
34,BNP Paribas SA Class A,0.54%
35,Royal Dutch Shell Plc Class B,0.54%
36,Prosus N.V. Class N,0.53%
37,VINCI SA,0.53%
38,Airbus SE,0.53%
39,BHP Group Plc,0.51%
40,ABB Ltd.,0.51%
41,Kering SA,0.49%
42,Lonza Group AG,0.48%
43,UBS Group AG,0.48%
44,Deutsche Post AG,0.48%
45,Anheuser-Busch InBev SA/NV,0.48%
46,Koninklijke Philips N.V.,0.48%
47,RELX PLC,0.47%
48,Daimler AG,0.46%
49,Prudential plc,0.45%
50,Munich Reinsurance Company,0.45%
51,Danone SA,0.43%
52,AXA SA,0.43%
53,Vodafone Group Plc,0.42%
54,Givaudan SA,0.42%
55,National Grid plc,0.42%
56,Safran S.A.,0.42%
57,Banco Santander S.A.,0.41%
58,EssilorLuxottica SA,0.41%
59,London Stock Exchange Group plc,0.39%
60,Vonovia SE,0.39%
61,Pernod Ricard SA,0.39%
62,Intesa Sanpaolo S.p.A.,0.38%
63,Deutsche Boerse AG,0.38%
64,Infineon Technologies AG,0.37%
65,Compagnie Financiere Richemont SA,0.37%
66,Telefonaktiebolaget LM Ericsson Class B,0.37%
67,Experian PLC,0.36%
68,Sika AG,0.36%
69,Royal Ahold Delhaize N.V.,0.36%
70,ING Groep NV,0.35%
71,DSV Panalpina A/S,0.35%
72,"Industria de Diseno Textil, S.A.",0.33%
73,Atlas Copco AB Class A,0.33%
74,Volkswagen AG Pref,0.33%
75,Adyen NV,0.32%
76,Vestas Wind Systems A/S,0.32%
77,Anglo American plc,0.32%
78,CRH Plc,0.32%
79,Kone Oyj Class B,0.31%
80,Investor AB Class B,0.31%
81,Compass Group PLC,0.31%
82,Tesco PLC,0.30%
