,Name,Allocation
0,DBS Group Holdings Ltd,16.05%
1,Oversea-Chinese Banking Corporation Limited,12.27%
2,United Overseas Bank Ltd. (Singapore),9.35%
3,Singapore Telecommunications Limited,6.90%
4,Wilmar International Limited,5.09%
5,Ascendas Real Estate Investment Trust,5.01%
6,Venture Corporation Limited,4.18%
7,Mapletree Logistics Trust,3.93%
8,Singapore Exchange Ltd.,3.86%
9,Singapore Technologies Engineering Ltd,3.79%
10,Singapore Airlines Ltd.,3.47%
11,Keppel Corporation Limited,3.40%
12,Mapletree Commercial Trust,3.06%
13,Genting Singapore Limited,3.02%
14,City Developments Limited,2.89%
15,UOL Group Limited,2.52%
16,Suntec Real Estate Investment Trust,2.33%
17,CapitaLand Limited,2.25%
18,Yangzijiang Shipbuilding (Holdings) Ltd.,2.22%
19,Jardine Cycle & Carriage Limited,1.93%
20,CapitaLand Mall Trust,1.10%
21,CapitaLand Commercial Trust,0.98%
22,U.S. Dollar,0.38%
23,BlackRock Cash Funds Treasury SL Agency Shares,0.04%
