,Name,Allocation
0,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,1.62%
1,Oracle Corporation 1.9% 15-SEP-2021,1.20%
2,"Goldman Sachs Group, Inc. 5.25% 27-JUL-2021",1.12%
3,Deutsche Bank AG 4.25% 14-OCT-2021,0.99%
4,Morgan Stanley & Co. LLC 2.625% 17-NOV-2021,0.92%
5,JPMorgan Chase & Co. 4.35% 15-AUG-2021,0.87%
6,Apple Inc. 2.85% 06-MAY-2021,0.85%
7,Wells Fargo & Company 2.1% 26-JUL-2021,0.85%
8,Apple Inc. 2.25% 23-FEB-2021,0.84%
9,BNP Paribas S.A. 5.0% 15-JAN-2021,0.83%
10,Microsoft Corporation 1.55% 08-AUG-2021,0.78%
11,Wells Fargo & Company 2.5% 04-MAR-2021,0.75%
12,Citigroup Inc. 2.9% 08-DEC-2021,0.74%
13,Morgan Stanley 5.75% 25-JAN-2021,0.73%
14,JPMorgan Chase & Co. 2.55% 01-MAR-2021,0.73%
15,Morgan Stanley 5.5% 28-JUL-2021,0.73%
16,Wells Fargo & Company 4.6% 01-APR-2021,0.72%
17,"Cisco Systems, Inc. 2.2% 28-FEB-2021",0.70%
18,Morgan Stanley 2.5% 21-APR-2021,0.70%
19,Exxon Mobil Corporation 2.222% 01-MAR-2021,0.70%
20,Citigroup Inc. 2.7% 30-MAR-2021,0.69%
21,"Wells Fargo Bank, N.A. 2.6% 15-JAN-2021",0.68%
22,HSBC Holdings Plc 3.4% 08-MAR-2021,0.65%
23,HSBC Holdings Plc 5.1% 05-APR-2021,0.64%
24,Mylan N.V. 3.15% 15-JUN-2021,0.64%
25,HSBC Holdings Plc 2.95% 25-MAY-2021,0.64%
26,"Goldman Sachs Group, Inc. 2.35% 15-NOV-2021",0.62%
27,CVS Health Corporation 3.35% 09-MAR-2021,0.61%
28,Cooperatieve Rabobank UA (New York Branch) 2.5% 19-JAN-2021,0.61%
29,General Dynamics Corporation 3.0% 11-MAY-2021,0.59%
30,Intel Corporation 3.3% 01-OCT-2021,0.58%
31,Bank of Montreal 1.9% 27-AUG-2021,0.58%
32,Bank of America Corporation 2.625% 19-APR-2021,0.58%
33,Credit Suisse (New York Securities Branch) 3.0% 29-OCT-2021,0.57%
34,"General Motors Financial Co., Inc. 3.2% 06-JUL-2021",0.57%
35,Sanofi 4.0% 29-MAR-2021,0.57%
36,Credit Suisse (New York Securities Branch) 2.1% 12-NOV-2021,0.57%
37,"Cisco Systems, Inc. 1.85% 20-SEP-2021",0.57%
38,JPMorgan Chase & Co. 4.625% 10-MAY-2021,0.55%
39,Barclays Bank PLC 2.65% 11-JAN-2021,0.54%
40,Citigroup Inc. 2.35% 02-AUG-2021,0.53%
41,"Mitsubishi UFJ Financial Group, Inc. 2.95% 01-MAR-2021",0.52%
42,AbbVie Inc. 2.3% 14-MAY-2021,0.50%
43,Walmart Inc. 3.125% 23-JUN-2021,0.50%
44,CVS Health Corporation 2.125% 01-JUN-2021,0.50%
45,Toronto-Dominion Bank 2.125% 07-APR-2021,0.50%
46,"Sumitomo Mitsui Financial Group, Inc. 2.934% 09-MAR-2021",0.49%
47,"Citibank, National Association 3.4% 23-JUL-2021",0.48%
48,"Sumitomo Mitsui Financial Group, Inc. 2.058% 14-JUL-2021",0.47%
49,American Express Credit Corporation 2.25% 05-MAY-2021,0.47%
50,"Goldman Sachs Group, Inc. 2.625% 25-APR-2021",0.45%
51,"Altria Group, Inc. 4.75% 05-MAY-2021",0.44%
52,Oracle Corporation 2.8% 08-JUL-2021,0.43%
53,Bank of New York Mellon Corporation 3.55% 23-SEP-2021,0.43%
54,Telefonica Emisiones SA 5.462% 16-FEB-2021,0.43%
55,Southern Company 2.35% 01-JUL-2021,0.43%
56,"NextEra Energy Capital Holdings, Inc. 2.403% 01-SEP-2021",0.43%
57,"American International Group, Inc. 3.3% 01-MAR-2021",0.43%
58,Royal Bank of Canada 3.2% 30-APR-2021,0.43%
59,Toronto-Dominion Bank 1.8% 13-JUL-2021,0.42%
60,Cooperatieve Rabobank UA 4.5% 11-JAN-2021,0.42%
61,Amgen Inc. 3.875% 15-NOV-2021,0.42%
62,Shell International Finance BV 1.875% 10-MAY-2021,0.42%
63,"General Motors Financial Co., Inc. 4.2% 01-MAR-2021",0.42%
64,"Sumitomo Mitsui Financial Group, Inc. 2.442% 19-OCT-2021",0.42%
65,Barclays Plc 3.25% 12-JAN-2021,0.41%
66,Bank of Montreal 3.1% 13-APR-2021,0.41%
67,"United Parcel Service, Inc. 3.125% 15-JAN-2021",0.41%
68,Wells Fargo & Company 3.0% 22-JAN-2021,0.41%
69,Svenska Handelsbanken AB 2.45% 30-MAR-2021,0.41%
70,Santander UK Group Holdings Plc 2.875% 05-AUG-2021,0.41%
71,Honeywell International Inc. 1.85% 01-NOV-2021,0.40%
72,Chevron Corporation 2.1% 16-MAY-2021,0.40%
73,JPMorgan Chase & Co. 2.4% 07-JUN-2021,0.38%
74,Coca-Cola Company 3.3% 01-SEP-2021,0.38%
75,Bank of Nova Scotia 2.45% 22-MAR-2021,0.38%
76,"Home Depot, Inc. 2.0% 01-APR-2021",0.38%
77,KeyBank National Association 2.5% 22-NOV-2021,0.38%
78,General Electric Capital Corporation 4.65% 17-OCT-2021,0.37%
79,Barclays Plc 3.2% 10-AUG-2021,0.37%
80,Shire Acquisitions Investments Ireland DAC 2.4% 23-SEP-2021,0.37%
81,"General Motors Financial Co., Inc. 4.375% 25-SEP-2021",0.36%
82,"Walgreens Boots Alliance, Inc. 3.3% 18-NOV-2021",0.36%
83,Cigna Corporation 3.4% 17-SEP-2021,0.36%
84,"PNC Bank, National Association 2.15% 29-APR-2021",0.36%
85,GlaxoSmithKline Capital Plc 3.125% 14-MAY-2021,0.36%
86,Bank of Nova Scotia 3.125% 20-APR-2021,0.36%
87,Capital One Financial Corporation 3.45% 30-APR-2021,0.36%
88,"Gilead Sciences, Inc. 4.4% 01-DEC-2021",0.35%
89,Toyota Motor Credit Corporation 1.9% 08-APR-2021,0.35%
90,BB&T Corporation 2.05% 10-MAY-2021,0.35%
91,Takeda Pharmaceutical Company Limited 4.0% 26-NOV-2021,0.35%
92,Lloyds Banking Group plc 3.1% 06-JUL-2021,0.35%
93,Apple Inc. 1.55% 04-AUG-2021,0.35%
94,Centene Corporation 4.75% 15-JAN-2025,0.35%
95,Royal Bank of Canada 2.5% 19-JAN-2021,0.35%
96,Skandinaviska Enskilda Banken AB 2.625% 15-MAR-2021,0.34%
97,"Citibank, National Association 2.85% 12-FEB-2021",0.34%
98,Capital One Financial Corporation 4.75% 15-JUL-2021,0.34%
99,Caterpillar Inc. 3.9% 27-MAY-2021,0.34%
100,Svenska Handelsbanken AB 3.35% 24-MAY-2021,0.34%
101,"Mizuho Financial Group, Inc. 2.273% 13-SEP-2021",0.34%
102,Bank of New York Mellon Corporation 2.05% 03-MAY-2021,0.33%
103,"Mitsubishi UFJ Financial Group, Inc. 2.19% 13-SEP-2021",0.33%
104,"Merck & Co., Inc. 3.875% 15-JAN-2021",0.32%
105,American Express Company 3.375% 17-MAY-2021,0.32%
106,BPCE SA 2.75% 02-DEC-2021,0.32%
107,U.S. Bancorp 2.35% 29-JAN-2021,0.32%
108,Pfizer Inc. 1.95% 03-JUN-2021,0.31%
109,Bank of America Corporation 5.0% 13-MAY-2021,0.31%
110,Coca-Cola Company 1.55% 01-SEP-2021,0.31%
111,Toronto-Dominion Bank 3.25% 11-JUN-2021,0.31%
112,AerCap Ireland Capital DAC 5.0% 01-OCT-2021,0.31%
113,Bank of Nova Scotia 2.8% 21-JUL-2021,0.30%
114,AerCap Ireland Capital DAC 4.5% 15-MAY-2021,0.30%
115,Ecolab Inc. 4.35% 08-DEC-2021,0.30%
116,"Fifth Third Bank, National Association 2.25% 14-JUN-2021",0.29%
117,Qwest Corporation 6.75% 01-DEC-2021,0.29%
118,Orange SA 4.125% 14-SEP-2021,0.29%
119,"US Bank Trust, NA (St. Paul, Minnesota) 3.15% 26-APR-2021",0.29%
120,Johnson & Johnson 1.65% 01-MAR-2021,0.29%
121,Toyota Motor Credit Corporation 3.4% 15-SEP-2021,0.29%
122,American Honda Finance Corp. 1.7% 09-SEP-2021,0.29%
123,"SunTrust Banks, Inc. 2.9% 03-MAR-2021",0.29%
124,"Amazon.com, Inc. 3.3% 05-DEC-2021",0.29%
125,Time Warner Cable Inc. 4.0% 01-SEP-2021,0.29%
126,"PNC Bank, National Association 2.55% 09-DEC-2021",0.29%
127,"General Motors Financial Co., Inc. 3.55% 09-APR-2021",0.29%
128,Total Capital International SA 2.75% 19-JUN-2021,0.29%
129,Santander UK Group Holdings Plc 3.125% 08-JAN-2021,0.29%
130,Toyota Motor Credit Corporation 2.95% 13-APR-2021,0.28%
131,Shell International Finance BV 1.75% 12-SEP-2021,0.28%
132,"Goldman Sachs Group, Inc. 2.875% 25-FEB-2021",0.28%
133,LyondellBasell Industries NV 6.0% 15-NOV-2021,0.28%
134,"Home Depot, Inc. 4.4% 01-APR-2021",0.28%
135,BP Capital Markets Plc 3.561% 01-NOV-2021,0.28%
136,Centene Corporation 4.75% 15-MAY-2022,0.28%
137,"PepsiCo, Inc. 2.0% 15-APR-2021",0.28%
138,Pfizer Inc. 2.2% 15-DEC-2021,0.28%
139,Berkshire Hathaway Inc. 2.2% 15-MAR-2021,0.28%
140,Pfizer Inc. 3.0% 15-SEP-2021,0.28%
141,"Becton, Dickinson and Company 3.125% 08-NOV-2021",0.28%
142,Bank of Nova Scotia 2.5% 08-JAN-2021,0.28%
143,Lloyds Bank plc 6.375% 21-JAN-2021,0.27%
144,"General Mills, Inc. 3.15% 15-DEC-2021",0.27%
145,Unilever Capital Corp. 4.25% 10-FEB-2021,0.27%
146,Marathon Petroleum Corporation 5.125% 01-MAR-2021,0.27%
147,Skandinaviska Enskilda Banken AB 1.875% 13-SEP-2021,0.27%
148,"PNC Bank, National Association 2.5% 22-JAN-2021",0.27%
149,Svenska Handelsbanken AB 1.875% 07-SEP-2021,0.27%
150,NVIDIA Corporation 2.2% 16-SEP-2021,0.27%
