,Name,Allocation
0,NVIDIA Corporation,7.85%
1,Costco Wholesale Corporation,4.05%
2,Union Pacific Corporation,3.79%
3,"NextEra Energy, Inc.",3.66%
4,"Lowe's Companies, Inc.",3.36%
5,Honeywell International Inc.,3.35%
6,American Tower Corporation,3.06%
7,Caterpillar Inc.,2.20%
8,Vertex Pharmaceuticals Incorporated,2.11%
9,"Zoetis, Inc. Class A",1.95%
10,Crown Castle International Corp,1.94%
11,"Prologis, Inc.",1.88%
12,"Equinix, Inc.",1.75%
13,"Regeneron Pharmaceuticals, Inc.",1.73%
14,Illinois Tool Works Inc.,1.69%
15,CSX Corporation,1.65%
16,Global Payments Inc.,1.41%
17,"Illumina, Inc.",1.39%
18,Edwards Lifesciences Corporation,1.39%
19,"Waste Management, Inc.",1.34%
20,Newmont Corporation,1.26%
21,"Analog Devices, Inc.",1.24%
22,Emerson Electric Co.,1.14%
23,"American Electric Power Company, Inc.",1.10%
24,Centene Corporation,1.02%
25,NXP Semiconductors NV,1.01%
26,Southern Copper Corporation,0.96%
27,SBA Communications Corp. Class A,0.92%
28,Cognizant Technology Solutions Corporation Class A,0.91%
29,MSCI Inc. Class A,0.89%
30,Cintas Corporation,0.89%
31,"Synopsys, Inc.",0.89%
32,U.S. Dollar,0.87%
33,"Ross Stores, Inc.",0.87%
34,Sysco Corporation,0.85%
35,Johnson Controls International plc,0.83%
36,Amphenol Corporation Class A,0.83%
37,"Republic Services, Inc.",0.82%
38,"Agilent Technologies, Inc.",0.81%
39,IQVIA Holdings Inc,0.81%
40,Verisk Analytics Inc,0.81%
41,WEC Energy Group Inc,0.78%
42,PACCAR Inc,0.77%
43,"Paychex, Inc.",0.76%
44,Aflac Incorporated,0.74%
45,"McCormick & Company, Incorporated",0.74%
46,Parker-Hannifin Corporation,0.74%
47,"Align Technology, Inc.",0.73%
48,Schlumberger NV,0.69%
49,"D.R. Horton, Inc.",0.69%
50,"EOG Resources, Inc.",0.68%
51,Fortive Corp.,0.68%
52,"Alexion Pharmaceuticals, Inc.",0.68%
53,"Xilinx, Inc.",0.67%
54,"Consolidated Edison, Inc.",0.65%
55,Aptiv PLC,0.64%
56,"Palo Alto Networks, Inc.",0.63%
57,Equity Residential,0.62%
58,"AMETEK, Inc.",0.62%
59,"Skyworks Solutions, Inc.",0.60%
60,DTE Energy Company,0.60%
61,"Alexandria Real Estate Equities, Inc.",0.59%
62,Equifax Inc.,0.58%
63,"Simon Property Group, Inc.",0.57%
64,Realty Income Corporation,0.57%
65,AmerisourceBergen Corporation,0.55%
66,Garmin Ltd.,0.54%
67,Entergy Corporation,0.53%
68,Teleflex Incorporated,0.50%
69,Keysight Technologies Inc,0.49%
70,Pioneer Natural Resources Company,0.46%
71,Vulcan Materials Company,0.45%
72,Dover Corporation,0.44%
73,"J.B. Hunt Transport Services, Inc.",0.44%
74,"Discovery, Inc. Class C",0.44%
75,"Discovery, Inc. Class A",0.44%
76,"SS&C Technologies Holdings, Inc.",0.44%
77,International Paper Company,0.41%
78,Waters Corporation,0.40%
79,International Flavors & Fragrances Inc.,0.38%
80,"Martin Marietta Materials, Inc.",0.38%
81,Nucor Corporation,0.36%
82,Alliant Energy Corp,0.35%
83,SVB Financial Group,0.35%
84,"United Rentals, Inc.",0.34%
85,"Cheniere Energy, Inc.",0.34%
86,W. P. Carey Inc.,0.34%
87,Halliburton Company,0.33%
88,Hewlett Packard Enterprise Co.,0.33%
89,"Gartner, Inc.",0.31%
90,Regions Financial Corporation,0.30%
91,"NetApp, Inc.",0.28%
92,"CenterPoint Energy, Inc.",0.28%
93,Concho Resources Inc.,0.27%
94,"Henry Schein, Inc.",0.26%
95,NiSource Inc,0.23%
96,WestRock Company,0.22%
97,"Mohawk Industries, Inc.",0.19%
98,Sealed Air Corporation,0.18%
99,"National Oilwell Varco, Inc.",0.12%
100,TechnipFMC Plc,0.09%
