,Name,Allocation
0,PT Bank Central Asia Tbk,2.04%
1,National Bank of Kuwait K.S.C.,2.04%
2,Wal-Mart de Mexico SAB de CV,1.96%
3,Mobile Telecommunications Co. KSC,1.91%
4,Naspers Limited Class N,1.87%
5,Saudi Telecom Co.,1.77%
6,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,1.67%
7,Emirates Telecommunications Group Company PJSC,1.61%
8,Kuwait Finance House K.S.C.,1.45%
9,Vingroup Joint Stock Company,1.44%
10,Safaricom PLC,1.44%
11,Vietnam Dairy Products Corp.,1.39%
12,Al Rajhi Bank,1.35%
13,PT Bank Rakyat Indonesia (Persero) Tbk Class B,1.35%
14,"PTT Public Co., Ltd. NVDR",1.35%
15,PT Astra International Tbk,1.33%
16,Public Bank Bhd,1.33%
17,Vinhomes JSC,1.29%
18,"SM Prime Holdings, Inc.",1.29%
19,Saudi Arabian Oil Company (Saudi Aramco),1.27%
20,Tenaga Nasional Bhd,1.20%
21,CP All Public Co. Ltd. NVDR,1.18%
22,Maroc Telecom SA,1.17%
23,Grupo Financiero Banorte SAB de CV Class O,1.04%
24,Ayala Land Inc.,1.04%
25,Agility Public Warehousing Co. K.S.C.,1.02%
26,Credicorp Ltd.,0.94%
27,First Abu Dhabi Bank P.J.S.C.,0.93%
28,Industries of Qatar Co.,0.93%
29,SM Investments Corporation,0.92%
30,BIM Birlesik Magazalar A.S.,0.87%
31,SQUARE Pharmaceuticals Limited,0.86%
32,Hoa Phat Group JSC,0.80%
33,PT Bank Mandiri (Persero) Tbk,0.80%
34,PT Unilever Indonesia Tbk,0.80%
35,Hellenic Telecommunications Organization SA,0.79%
36,Airports of Thailand Public Co. Ltd. NVDR,0.77%
37,Ahli United Bank BSC,0.73%
38,"Advanced Info Service Public Co., Ltd. NVDR",0.73%
39,CEZ as,0.70%
40,Petronas Gas Bhd.,0.65%
41,Bangkok Dusit Medical Services Public Co. Ltd. NVDR,0.64%
42,DiGi.Com Bhd,0.64%
43,Dino Polska S.A.,0.63%
44,Commercial International Bank (Egypt) SAE,0.63%
45,"Grupo Televisa, S.A.B.",0.63%
46,PPB Group Bhd.,0.62%
47,CIMB Group Holdings Bhd,0.60%
48,Grupo Aeroportuario del Pacifico SAB de CV Class B,0.60%
49,Qatar Islamic Bank,0.59%
50,PT Charoen Pokphand Indonesia Tbk,0.59%
51,Powszechna Kasa Oszczednosci Bank Polski SA,0.59%
52,Maxis Bhd.,0.58%
53,Emaar Properties (P.J.S.C),0.57%
54,Saudi Arabian Fertilizer Co.,0.56%
55,Mabanee Company (SAKC),0.56%
56,FirstRand Limited,0.56%
57,Kimberly-Clark de Mexico SAB de CV Class A,0.54%
58,Mesaieed Petrochemical Holding Company Q.S.C.,0.53%
59,Qatar Electricity & Water Co.,0.52%
60,Falabella S.A.,0.52%
61,Fibra Uno Administracion SA de CV,0.52%
62,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,0.52%
63,Polskie Gornictwo Naftowe i Gazownictwo SA,0.52%
64,PT United Tractors Tbk,0.50%
65,Dangote Cement PLC,0.50%
66,Masan Group Corporation,0.50%
67,Qatar Fuel Q.S.C (WOQOD),0.50%
68,Abu Dhabi Commercial Bank,0.50%
69,"PLDT, Inc.",0.49%
70,Vincom Retail JSC,0.49%
71,Cencosud S.A.,0.49%
72,Nestle (Malaysia) Bhd.,0.48%
73,Masraf Al-Rayan QSC,0.48%
74,Samba Financial Group,0.48%
75,Grupo Aeroportuario del Sureste SA de CV Class B,0.47%
76,Aldar Properties - P J S C,0.47%
77,Turkcell Iletisim Hizmetleri A.S.,0.46%
78,Banco de Chile,0.46%
