,Name,Allocation
0,U.S. Dollar,0.61%
1,CORPORATE BOND,0.59%
2,Orange SA 8.125% 28-JAN-2033,0.58%
3,Volkswagen International Finance NV 1.875% 30-MAR-2027,0.51%
4,Wells Fargo & Company 1.5% 24-MAY-2027,0.51%
5,Anheuser-Busch InBev SA 2.75% 17-MAR-2036,0.49%
6,Total Capital Canada Ltd. 2.125% 18-SEP-2029,0.48%
7,Siemens Financieringsmaatschappij NV 1.375% 06-SEP-2030,0.46%
8,JPMorgan Chase & Co. 1.638% 18-MAY-2028,0.45%
9,NatWest Markets Plc 1.75% 02-MAR-2026,0.43%
10,Banque Federative du Credit Mutuel SA 0.75% 17-JUL-2025,0.43%
11,Lloyds Banking Group plc 0.625% 15-JAN-2024,0.42%
12,Cooperatieve Rabobank UA 4.75% 06-JUN-2022,0.38%
13,Anheuser-Busch InBev SA/NV 1.65% 28-MAR-2031,0.37%
14,BP Capital Markets Plc 1.573% 16-FEB-2027,0.37%
15,Cooperatieve Rabobank UA 1.25% 23-MAR-2026,0.37%
16,AT&T Inc. 4.875% 01-JUN-2044,0.37%
17,Bayer Capital Corp. BV 1.5% 26-JUN-2026,0.37%
18,Bank of America Corporation 1.379% 07-FEB-2025,0.36%
19,BPCE SA 1.0% 15-JUL-2024,0.36%
20,Sanofi SA 0.5% 13-JAN-2027,0.36%
21,LVMH Moet Hennessy Louis Vuitton SE 0.75% 26-MAY-2024,0.36%
22,"Banco Santander, S.A. 1.125% 17-JAN-2025",0.35%
23,Barclays Bank PLC 1.375% 24-JAN-2026,0.35%
24,"Goldman Sachs Group, Inc. 4.25% 29-JAN-2026",0.35%
25,BPCE SA 1.125% 18-JAN-2023,0.35%
26,Daimler AG 0.85% 28-FEB-2025,0.35%
27,Citigroup Inc. 1.75% 28-JAN-2025,0.33%
28,BMW Finance NV 0.375% 10-JUL-2023,0.32%
29,BNP Paribas S.A. 0.75% 11-NOV-2022,0.32%
30,Bayer Capital Corp. BV 2.125% 15-DEC-2029,0.31%
31,Airbus SE 2.375% 07-APR-2032,0.30%
32,Credit Agricole SA (London Branch) 1.375% 03-MAY-2027,0.30%
33,Lloyds Bank plc 1.5% 12-SEP-2027,0.30%
34,Wells Fargo & Company 2.0% 27-APR-2026,0.30%
35,Shell International Finance BV 1.25% 12-MAY-2028,0.30%
36,Societe Generale S.A. 1.75% 22-MAR-2029,0.30%
37,AT&T Inc. 2.4% 15-MAR-2024,0.30%
38,Daimler AG 1.5% 03-JUL-2029,0.29%
39,DNB Bank ASA 4.25% 18-JAN-2022,0.29%
40,Takeda Pharmaceutical Company Limited 3.0% 21-NOV-2030,0.29%
41,Cooperatieve Rabobank UA 4.125% 14-JUL-2025,0.29%
42,Anheuser-Busch InBev SA 2.0% 17-MAR-2028,0.29%
43,Citigroup Inc. 1.5% 24-JUL-2026,0.29%
44,JPMorgan Chase & Co. 1.09% 11-MAR-2027,0.29%
45,Deutsche Bank Aktiengesellschaft 1.125 % Medium Term Notes 2018-30.08.23,0.29%
46,Eni SpA 3.75% 12-SEP-2025,0.28%
47,Svenska Handelsbanken AB 1.125% 14-DEC-2022,0.28%
48,Credit Agricole 1.0% 22-APR-2026,0.28%
49,Nordea Bank AB 0.875% 26-JUN-2023,0.28%
50,CK Hutchison Group Telecom Finance SA 1.125% 17-OCT-2028,0.28%
51,HSBC Holdings Plc 0.875% 06-SEP-2024,0.28%
52,Shell International Finance BV 1.875% 07-APR-2032,0.28%
53,AT&T Inc. 1.45% 01-JUN-2022,0.28%
54,Daimler International Finance BV 1.0% 11-NOV-2025,0.28%
55,Banco Bilbao Vizcaya Argentaria Sociedad Anonima 1.0% 21-JUN-2026,0.28%
56,ABN AMRO Bank N.V. 0.5% 17-JUL-2023,0.28%
57,Siemens Financieringsmaatschappij NV 0.375% 06-SEP-2023,0.28%
58,UniCredit S.p.A. 1.25% 25-JUN-2025,0.28%
59,Deutsche Bank Aktiengesellschaft 1.625% 20-JAN-2027,0.28%
60,LVMH Moet Hennessy Louis Vuitton SE 0.375% 11-FEB-2031,0.28%
61,Credit Suisse Group AG 0.65% 14-JAN-2028,0.28%
62,DH Europe Finance II SARL 0.75% 18-SEP-2031,0.28%
63,Cooperatieve Rabobank UA 2.375% 22-MAY-2023,0.27%
64,General Electric Company 0.875% 17-MAY-2025,0.27%
65,innogy Finance BV 6.25% 03-JUN-2030,0.27%
66,"Banco de Sabadell, S.A. 1.75% 10-MAY-2024",0.27%
67,Deutsche Telekom International Finance BV 1.5% 03-APR-2028,0.26%
68,AT&T Inc. 3.55% 17-DEC-2032,0.26%
69,Eni SpA 3.625% 29-JAN-2029,0.26%
70,Barclays Plc 3.25% 17-JAN-2033,0.25%
71,AT&T Inc. 3.15% 04-SEP-2036,0.25%
72,Johnson & Johnson 1.65% 20-MAY-2035,0.25%
73,ABN AMRO Bank N.V. 1.0% 16-APR-2025,0.25%
74,Volkswagen Leasing GmbH 2.625% 15-JAN-2024,0.25%
75,Credit Agricole SA (London Branch) 3.125% 05-FEB-2026,0.24%
76,JPMorgan Chase & Co. 0.389% 24-FEB-2028,0.24%
77,Lloyds Banking Group plc 2.25% 16-OCT-2024,0.24%
78,BP Capital Markets Plc 2.972% 27-FEB-2026,0.24%
79,HSBC Holdings Plc 2.5% 15-MAR-2027,0.24%
80,Morgan Stanley 0.637% 26-JUL-2024,0.24%
81,Credit Suisse Group AG 2.125% 12-SEP-2025,0.24%
82,SAP SE 1.625% 10-MAR-2031,0.24%
83,ING Groep NV 2.0% 20-SEP-2028,0.24%
84,BNP Paribas S.A. 1.5% 25-MAY-2028,0.23%
85,Apple Inc. 1.375% 24-MAY-2029,0.23%
86,Banque Federative du Credit Mutuel SA 1.75% 15-MAR-2029,0.23%
87,"Fidelity National Information Services, Inc. 2.0% 21-MAY-2030",0.23%
88,"Goldman Sachs Group, Inc. 2.0% 01-NOV-2028",0.23%
89,Sanofi 1.75% 10-SEP-2026,0.23%
90,Apple Inc. 1.625% 10-NOV-2026,0.23%
91,Morgan Stanley 1.875% 27-APR-2027,0.23%
92,Intesa Sanpaolo S.p.A. 1.125% 04-MAR-2022,0.23%
93,Telefonica Emisiones SA 1.715% 12-JAN-2028,0.23%
94,Shell International Finance BV 1.625% 20-JAN-2027,0.23%
95,Banque Federative du Credit Mutuel SA 2.625% 18-MAR-2024,0.23%
96,Credit Agricole SA (London Branch) 2.375% 20-MAY-2024,0.23%
97,BMW Finance NV 1.5% 06-FEB-2029,0.23%
98,"Credit Suisse AG, London Branch 1.5% 10-APR-2026",0.23%
99,ABN AMRO Bank N.V. 2.5% 29-NOV-2023,0.22%
100,Sanofi 2.5% 14-NOV-2023,0.22%
101,Societe Generale S.A. 4.25% 13-JUL-2022,0.22%
102,British Telecommunications Plc 1.75% 10-MAR-2026,0.22%
103,Enel Finance International NV 1.375% 01-JUN-2026,0.22%
104,BPCE SA 1.0% 05-OCT-2028,0.22%
105,National Australia Bank Limited 1.25% 18-MAY-2026,0.22%
106,Credit Agricole SA (London Branch) 1.25% 14-APR-2026,0.22%
107,Telefonica Emisiones SA 1.46% 13-APR-2026,0.22%
108,BNP Paribas S.A. 1.375% 28-MAY-2029,0.22%
109,Anheuser-Busch InBev SA 1.5% 17-MAR-2025,0.22%
110,"Goldman Sachs Group, Inc. 1.625% 27-JUL-2026",0.22%
111,Bank of America Corporation 1.381% 09-MAY-2030,0.22%
112,Telefonica Emisiones SA 1.528% 17-JAN-2025,0.22%
113,Verizon Communications Inc. 1.25% 08-APR-2030,0.22%
114,Berkshire Hathaway Inc. 1.125% 16-MAR-2027,0.22%
