,Name,Allocation
0,United States Treasury Bills 0.0% 08-OCT-2020,23.52%
1,United States Treasury Bills 0.0% 22-SEP-2020,13.96%
2,United States Treasury Bills 0.0% 19-NOV-2020,13.25%
3,United States Treasury Bills 0.0% 24-SEP-2020,11.49%
4,United States Treasury Bills 0.0% 28-JAN-2021,8.26%
5,United States Treasury Bills 0.0% 03-DEC-2020,6.51%
6,United States Treasury Bills 0.0% 31-DEC-2020,4.98%
7,United States Treasury Bills 0.0% 22-APR-2021,4.00%
8,United States Treasury Bills 0.0% 25-MAR-2021,3.52%
9,United States Treasury Bills 0.0% 25-FEB-2021,3.52%
10,United States Treasury Notes 2.625% 15-JUN-2021,2.74%
11,United States Treasury Notes 2.125% 31-MAY-2021,1.98%
12,United States Treasury Bills 0.0% 15-JUL-2021,1.25%
13,United States Treasury Bills 0.0% 20-MAY-2021,1.00%
