,Name,Allocation
0,Haitong International Securities Group Limited,3.43%
1,Fortescue Metals Group Ltd,3.02%
2,Mcmillan Shakespeare Limited,2.99%
3,Bendigo & Adelaide Bank Ltd.,2.87%
4,PCCW Limited,2.84%
5,Gemdale Properties & Investment Corp. Ltd.,2.63%
6,VTech Holdings Limited,2.52%
7,New World Development Co. Ltd.,2.40%
8,Commonwealth Bank of Australia,2.34%
9,"Hysan Development Co., Ltd.",2.33%
10,Kerry Properties Limited,2.32%
11,Spark New Zealand Limited,2.30%
12,"Idemitsu Kosan Co., Ltd.",2.23%
13,Swire Pacific Limited Class A,2.23%
14,Perpetual Limited,2.22%
15,Power Assets Holdings Limited,2.17%
16,Henderson Land Development Co. Ltd.,2.17%
17,Rio Tinto Limited,2.16%
18,BOC Hong Kong (Holdings) Limited,2.16%
19,Boral Limited,2.13%
20,CK Hutchison Holdings Ltd,2.12%
21,Sojitz Corp.,2.11%
22,CK Infrastructure Holdings Limited,2.11%
23,BOC Aviation Limited,2.07%
24,Shun Tak Holdings Limited,2.07%
25,"Hang Seng Bank, Limited",2.04%
26,StarHub Ltd,2.02%
27,DBS Group Holdings Ltd,2.02%
28,Oversea-Chinese Banking Corporation Limited,1.96%
29,Crown Resorts Limited,1.95%
30,"Mizuho Financial Group, Inc.",1.93%
31,"Sumitomo Mitsui Financial Group, Inc.",1.92%
32,Sino Land Co. Ltd.,1.92%
33,AusNet Services Limited,1.87%
34,Swire Properties Limited,1.84%
35,EQUITY OTHER,1.83%
36,"Resona Holdings, Inc.",1.79%
37,"Mitsubishi UFJ Financial Group, Inc.",1.78%
38,Woodside Petroleum Ltd,1.77%
39,Hongkong Land Holdings Limited,1.76%
40,Sumitomo Corporation,1.76%
41,"Sumitomo Chemical Co., Ltd.",1.73%
42,Mitsubishi Corporation,1.71%
43,United Overseas Bank Ltd. (Singapore),1.68%
44,Jardine Cycle & Carriage Limited,1.65%
45,ORIX Corporation,1.53%
46,Singapore Telecommunications Limited,1.50%
47,U.S. Dollar,0.13%
