,Name,Allocation
0,"NetEase, Inc. Sponsored ADR",5.86%
1,"Kweichow Moutai Co., Ltd. Class A",5.75%
2,"Wuliangye Yibin Co., Ltd. Class A",5.41%
3,Alibaba Group Holding Ltd. Sponsored ADR,5.05%
4,"China Merchants Bank Co., Ltd. Class A",4.32%
5,"Gree Electric Appliances, Inc. of Zhuhai Class A",3.52%
6,"Industrial Bank Co., Ltd. Class A",3.25%
7,"Jiangsu Hengrui Medicine Co., Ltd. Class A",3.23%
8,Luxshare Precision Industry Co. Ltd. Class A,3.22%
9,"China Pacific Insurance (Group) Co., Ltd. Class A",3.20%
10,"China Vanke Co., Ltd Class A",2.63%
11,"Henan Shuanghui Investment & Development Co., Ltd. Class A",2.30%
12,Changchun High & New Technology Industry (Group) Inc. Class A,2.07%
13,LONGi Green Energy Technology Co Ltd Class A,1.93%
14,"Hangzhou Hikvision Digital Technology Co., Ltd Class A",1.93%
15,ZTO Express (Cayman) Inc. Sponsored ADR Class A,1.70%
16,"Sany Heavy Industry Co., Ltd. Class A",1.66%
17,"Foshan Haitian Flavouring & Food Co., Ltd. Class A",1.55%
18,Anhui Conch Cement Company Limited Class A,1.41%
19,Sunac China Holdings Ltd.,1.34%
20,ANTA Sports Products Ltd.,1.27%
21,Luzhou Laojiao Company Limited Class A,1.24%
22,"Bank of Ningbo Co., Ltd. Class A",1.20%
23,"Sunny Optical Technology (Group) Co., Ltd.",1.19%
24,"Muyuan Foods Co., Ltd. Class A",1.11%
25,Hundsun Technologies Inc. Class A,1.09%
26,"Autohome, Inc. Sponsored ADR Class A",1.07%
27,"Shanghai International Airport Co., Ltd. Class A",0.98%
28,Li Ning Company Limited,0.95%
29,"Chongqing Zhifei Biological Products Co., Ltd. Class A",0.90%
30,Country Garden Services Holdings Co. Ltd.,0.82%
31,U.S. Dollar,0.82%
32,Longfor Group Holdings Ltd.,0.79%
33,Yihai International Holding Ltd.,0.73%
34,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class A,0.70%
35,A-Living Services Co. Ltd. Class H,0.70%
36,Tongwei Co. Ltd. Class A,0.69%
37,Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,0.67%
38,China National Building Material Co. Ltd. Class H,0.66%
39,58.com Inc. Sponsored ADR Class A,0.66%
40,"Bank of Shanghai Co., Ltd. Class A",0.64%
41,"China Fortune Land Development Co., Ltd. Class A",0.63%
42,"Zhangzhou Pientzehuang Pharmaceutical Co., Ltd. Class A",0.59%
43,"Bank of Nanjing Co., Ltd. Class A",0.56%
44,Topchoice Medical Corp. Class A,0.52%
45,Zhejiang Longsheng Group Co. Ltd. Class A,0.52%
46,"Huaxin Cement Co., Ltd. Class A",0.51%
47,Haidilao International Holding Ltd.,0.46%
48,"Hengli Petrochemical Co., Ltd. Class A",0.44%
49,Hansoh Pharmaceutical Group Company Limited,0.42%
50,Momo Inc Sponsored ADR Class A,0.41%
51,"Anhui Gujing Distillery Co., Ltd. Class A",0.40%
52,"Seazen Holdings Co.,Ltd. Class A",0.38%
53,"Jiangsu Hengli Hydraulic Co., Ltd. Class A",0.34%
54,"Shenzhen Goodix Technology Co., Ltd. Class A",0.33%
55,"WUS PRINTED CIRCUIT (KUNSHAN) CO., LTD. Class A",0.33%
56,"Huadong Medicine Co., Ltd. Class A",0.31%
57,"Jiangsu King's Luck Brewery Joint-stock Co., Ltd. Class A",0.31%
58,"Huaibei Mining Holdings Co., Ltd. Class A",0.31%
59,"Shandong Pharmaceutical Glass Co., Ltd. Class A",0.30%
60,"Shaanxi Coal Industry Co., Ltd. Class A",0.30%
61,"Logan Group Co., Ltd.",0.29%
62,"G-Bits Network Technology (Xiamen) Co., Ltd. Class A",0.29%
63,"Shanghai M&G Stationery, Inc.",0.27%
64,Jiangsu Yangnong Chemical Co. Ltd. Class A,0.27%
65,"Jafron Biomedical Co., Ltd. Class A",0.25%
66,"Anhui Kouzi Distillery Co., Ltd. Class A",0.25%
67,"Bank of Guiyang Co., Ltd. Class A",0.22%
68,Shanghai Bairun Investment Holding Group Co. Ltd. Class A,0.21%
69,Sinotruk Hong Kong Ltd.,0.20%
70,"SKSHU Paint Co., Ltd. Class A",0.20%
71,"Ovctek China, Inc. Class A",0.20%
72,"Sichuan Swellfun Co., Ltd. Class A",0.20%
73,"360 Finance, Inc. ADR Class A",0.20%
74,"Autobio Diagnostics Co., Ltd. Class A",0.20%
75,Tangshan Jidong Cement Co. Ltd. Class A,0.19%
76,Apeloa Pharmaceutical Co. Ltd. Class A,0.19%
77,China Medical System Holdings Ltd.,0.18%
78,"Zhejiang Supor Co., Ltd. Class A",0.18%
79,"Financial Street Holdings Co., Ltd. Class A",0.18%
80,"Qianhe Condiment & Food Co., Ltd. Class A",0.17%
81,China MeiDong Auto Holdings Ltd.,0.16%
