,Name,Allocation
0,Nestle S.A.,4.00%
1,Roche Holding AG,2.71%
2,Novartis AG,2.38%
3,EQUITY OTHER,2.03%
4,ASML Holding NV,1.78%
5,AstraZeneca PLC,1.63%
6,LVMH Moet Hennessy Louis Vuitton SE,1.42%
7,Sanofi,1.29%
8,Siemens AG,1.26%
9,Novo Nordisk A/S Class B,1.19%
10,GlaxoSmithKline plc,1.09%
11,Total SE,1.08%
12,Allianz SE,1.01%
13,HSBC Holdings Plc,0.99%
14,Unilever NV,0.96%
15,L'Oreal SA,0.90%
16,Diageo plc,0.87%
17,Air Liquide SA,0.86%
18,Iberdrola SA,0.85%
19,British American Tobacco p.l.c.,0.85%
20,Reckitt Benckiser Group plc,0.82%
21,BP p.l.c.,0.79%
22,Unilever PLC,0.78%
23,Enel SpA,0.77%
24,Schneider Electric SE,0.77%
25,Bayer AG,0.73%
26,Royal Dutch Shell Plc Class A,0.67%
27,Rio Tinto plc,0.66%
28,Deutsche Telekom AG,0.64%
29,BASF SE,0.62%
30,Zurich Insurance Group Ltd,0.62%
31,adidas AG,0.62%
32,Royal Dutch Shell Plc Class B,0.58%
33,Airbus SE,0.58%
34,Anheuser-Busch InBev SA/NV,0.56%
35,ABB Ltd.,0.55%
36,BNP Paribas SA Class A,0.55%
37,VINCI SA,0.54%
38,BHP Group Plc,0.53%
39,UBS Group AG,0.52%
40,U.S. Dollar,0.51%
41,Lonza Group AG,0.51%
42,Kering SA,0.51%
43,Koninklijke Philips N.V.,0.50%
44,Deutsche Post AG,0.50%
45,Daimler AG,0.50%
46,RELX PLC,0.50%
47,Prosus N.V. Class N,0.49%
48,Danone SA,0.48%
49,Adyen NV,0.47%
50,National Grid plc,0.47%
51,Prudential plc,0.46%
52,Vodafone Group Plc,0.45%
53,Munich Reinsurance Company,0.44%
54,AXA SA,0.44%
55,Safran S.A.,0.44%
56,EssilorLuxottica SA,0.43%
57,Vonovia SE,0.42%
58,Pernod Ricard SA,0.42%
59,Intesa Sanpaolo S.p.A.,0.42%
60,Banco Santander S.A.,0.41%
61,London Stock Exchange Group plc,0.41%
62,Infineon Technologies AG,0.40%
63,Deutsche Boerse AG,0.40%
64,Kone Oyj Class B,0.39%
65,Compagnie Financiere Richemont SA,0.38%
66,Royal Ahold Delhaize N.V.,0.37%
67,Experian PLC,0.37%
68,Sika AG,0.37%
69,Givaudan SA,0.37%
70,Anglo American plc,0.36%
71,ING Groep NV,0.36%
72,Volvo AB Class B,0.35%
73,Telefonaktiebolaget LM Ericsson Class B,0.35%
74,DSV Panalpina A/S,0.34%
75,CRH Plc,0.34%
76,Volkswagen AG Pref,0.34%
77,"Industria de Diseno Textil, S.A.",0.33%
78,Vestas Wind Systems A/S,0.33%
79,Atlas Copco AB Class A,0.33%
80,Hermes International SCA,0.33%
81,Investor AB Class B,0.32%
82,Koninklijke DSM N.V.,0.32%
83,Compass Group PLC,0.32%
84,Tesco PLC,0.32%
85,"Alcon, Inc.",0.31%
86,Nokia Oyj,0.31%
87,Credit Suisse Group AG,0.30%
88,RWE AG,0.29%
89,Lloyds Banking Group plc,0.29%
90,Nordea Bank Abp,0.29%
91,E.ON SE,0.29%
92,Amadeus IT Group SA Class A,0.29%
93,Dassault Systemes SA,0.28%
94,Ferrari NV,0.28%
95,ENGIE SA,0.27%
96,Glencore plc,0.27%
97,Genmab A/S,0.27%
98,Eni S.p.A.,0.27%
99,Orsted,0.26%
100,Barclays PLC,0.26%
101,Swiss Re AG,0.26%
102,Flutter Entertainment Plc,0.26%
103,LafargeHolcim Ltd.,0.26%
104,ASSA ABLOY AB Class B,0.25%
105,Vivendi SA,0.25%
106,Ferguson Plc,0.25%
107,Neste Corporation,0.25%
108,Wolters Kluwer NV,0.25%
109,Bayerische Motoren Werke AG,0.25%
110,Legrand SA,0.25%
111,BAE Systems plc,0.25%
112,Heineken NV,0.24%
113,Compagnie de Saint-Gobain SA,0.24%
114,Capgemini SE,0.24%
115,Sandvik AB,0.24%
116,Orange SA,0.24%
117,Cellnex Telecom S.A.,0.24%
118,Geberit AG,0.24%
119,Essity AB Class B,0.24%
120,Compagnie Generale des Etablissements Michelin SCA,0.23%
121,UniCredit S.p.A.,0.23%
122,Deutsche Bank AG,0.22%
123,Hexagon AB Class B,0.22%
124,"Banco Bilbao Vizcaya Argentaria, S.A.",0.22%
125,Sampo Oyj Class A,0.22%
126,Kerry Group Plc Class A,0.22%
127,STMicroelectronics NV,0.22%
128,Ocado Group PLC,0.22%
129,Coloplast A/S Class B,0.21%
130,KBC Group N.V.,0.21%
