,Name,Allocation
0,Apple Inc.,1.40%
1,"Taiwan Semiconductor Manufacturing Co., Ltd.",1.35%
2,NVIDIA Corporation,1.26%
3,iShares MSCI India ETF,1.20%
4,Accenture Plc Class A,1.12%
5,Texas Instruments Incorporated,1.10%
6,Procter & Gamble Company,1.09%
7,"Facebook, Inc. Class A",1.08%
8,"Lowe's Companies, Inc.",1.07%
9,"NIKE, Inc. Class B",1.06%
10,Microsoft Corporation,1.04%
11,Mastercard Incorporated Class A,1.03%
12,Philip Morris International Inc.,1.01%
13,Adobe Inc.,1.01%
14,"United Parcel Service, Inc. Class B",1.01%
15,Nestle S.A.,0.99%
16,"Merck & Co., Inc.",0.97%
17,Altria Group Inc,0.97%
18,Verizon Communications Inc.,0.96%
19,CSL Limited,0.93%
20,Lockheed Martin Corporation,0.93%
21,Amgen Inc.,0.92%
22,"AbbVie, Inc.",0.92%
23,"PepsiCo, Inc.",0.92%
24,"S&P Global, Inc.",0.91%
25,Pfizer Inc.,0.91%
26,Johnson & Johnson,0.91%
27,International Business Machines Corporation,0.91%
28,AT&T Inc.,0.90%
29,Novo Nordisk A/S Class B,0.90%
30,"Samsung Electronics Co., Ltd.",0.89%
31,American Tower Corporation,0.88%
32,Bristol-Myers Squibb Company,0.87%
33,GlaxoSmithKline plc,0.86%
34,Intuit Inc.,0.86%
35,Roche Holding AG,0.86%
36,BHP Group Ltd,0.84%
37,Eli Lilly and Company,0.84%
38,"Cisco Systems, Inc.",0.84%
39,"Gilead Sciences, Inc.",0.81%
40,Rio Tinto plc,0.79%
41,Walmart Inc.,0.78%
42,Unilever NV,0.75%
43,Target Corporation,0.74%
44,Novartis AG,0.74%
45,Intel Corporation,0.72%
46,Canadian National Railway Company,0.64%
47,Unilever PLC,0.64%
48,QUALCOMM Incorporated,0.63%
49,KDDI Corporation,0.59%
50,Biogen Inc.,0.58%
51,China Construction Bank Corporation Class H,0.57%
52,Iberdrola SA,0.55%
53,"Applied Materials, Inc.",0.54%
54,Enel SpA,0.54%
55,Oracle Corporation,0.54%
56,British American Tobacco p.l.c.,0.52%
57,Alphabet Inc. Class C,0.50%
58,Illinois Tool Works Inc.,0.50%
59,Alphabet Inc. Class A,0.50%
60,Kimberly-Clark Corporation,0.48%
61,"Air Products and Chemicals, Inc.",0.48%
62,Lam Research Corporation,0.47%
63,Booking Holdings Inc.,0.46%
64,BHP Group Plc,0.45%
65,China Mobile Limited,0.45%
66,Royal Dutch Shell Plc Class A,0.44%
67,"NTT DoCoMo, Inc.",0.44%
68,"Regeneron Pharmaceuticals, Inc.",0.44%
69,Dollar General Corporation,0.44%
70,RELX PLC,0.43%
71,Wesfarmers Limited,0.41%
72,Moody's Corporation,0.41%
73,Estee Lauder Companies Inc. Class A,0.41%
74,Lululemon Athletica Inc,0.38%
75,3M Company,0.37%
76,Public Storage,0.37%
77,Nippon Telegraph and Telephone Corporation,0.37%
78,Tokyo Electron Ltd.,0.36%
79,Woolworths Group Ltd,0.35%
80,"General Mills, Inc.",0.35%
