,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,9.04%
1,Tencent Holdings Ltd.,6.96%
2,"Taiwan Semiconductor Manufacturing Co., Ltd.",6.29%
3,"Samsung Electronics Co., Ltd.",3.99%
4,Reliance Industries Limited,1.65%
5,China Construction Bank Corporation Class H,1.45%
6,"JD.com, Inc. Sponsored ADR Class A",1.32%
7,"Ping An Insurance (Group) Company of China, Ltd. Class H",1.32%
8,Meituan Dianping Class B,1.16%
9,China Mobile Limited,0.94%
10,Infosys Limited,0.92%
11,"NetEase, Inc. Sponsored ADR",0.85%
12,Housing Development Finance Corporation Limited,0.82%
13,Industrial and Commercial Bank of China Limited Class H,0.75%
14,"Baidu, Inc. Sponsored ADR Class A",0.73%
15,SK hynix Inc,0.69%
16,"Hon Hai Precision Industry Co., Ltd.",0.68%
17,NAVER Corp.,0.68%
18,MediaTek Inc,0.63%
19,TAL Education Group Sponsored ADR Class A,0.61%
20,LG Chem Ltd.,0.59%
21,Tata Consultancy Services Limited,0.58%
22,Bank of China Limited Class H,0.56%
23,"Celltrion, Inc.",0.54%
24,Hindustan Unilever Limited,0.52%
25,ICICI Bank Limited,0.48%
26,PT Bank Central Asia Tbk,0.48%
27,CNOOC Limited,0.45%
28,Hyundai Motor Company,0.44%
29,"Samsung SDI Co., Ltd",0.43%
30,"New Oriental Education & Technology Group, Inc. Sponsored ADR",0.43%
31,"China Merchants Bank Co., Ltd. Class H",0.43%
32,"Yum China Holdings, Inc.",0.43%
33,"Pinduoduo, Inc. Sponsored ADR Class A",0.42%
34,China Life Insurance Co. Ltd. Class H,0.41%
35,Xiaomi Corp. Class B,0.40%
36,Bharti Airtel Limited,0.38%
37,MUTUAL FUND (OTHER),0.36%
38,Kakao Corp.,0.35%
39,"Kweichow Moutai Co., Ltd. Class A",0.35%
40,"Chunghwa Telecom Co., Ltd",0.30%
41,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.30%
42,Axis Bank Limited,0.29%
43,"PTT Public Co., Ltd. NVDR",0.29%
44,Trip.com Group Ltd. Sponsored ADR,0.29%
45,Public Bank Bhd,0.29%
46,Sino Biopharmaceutical Limited,0.28%
47,"Delta Electronics, Inc.",0.28%
48,"China Mengniu Dairy Co., Ltd.",0.28%
49,Wuxi Biologics (Cayman) Inc.,0.28%
50,KB Financial Group Inc.,0.27%
51,China Resources Land Limited,0.27%
52,POSCO,0.27%
53,"SAMSUNG BIOLOGICS Co., Ltd.",0.27%
