,Name,Allocation
0,Fortescue Metals Group Ltd,1.88%
1,Pandora A/S,1.88%
2,Valeo SA,1.67%
3,Qantas Airways Limited,1.61%
4,Marubeni Corporation,1.59%
5,Publicis Groupe SA,1.58%
6,Actividades de Construccion y Servicios SA,1.55%
7,Toyota Tsusho Corp.,1.54%
8,Hochtief AG,1.51%
9,Royal Ahold Delhaize N.V.,1.48%
10,NN Group N.V.,1.47%
11,Enel SpA,1.43%
12,Rio Tinto Limited,1.34%
13,"Resona Holdings, Inc.",1.31%
14,"Mitsubishi Heavy Industries, Ltd.",1.30%
15,Computershare Limited,1.30%
16,Magna International Inc.,1.30%
17,PERSOL HOLDINGS CO. LTD.,1.29%
18,BHP Group Ltd,1.29%
19,"Sumitomo Mitsui Financial Group, Inc.",1.28%
20,Telecom Italia Rsp,1.24%
21,Telefonica SA,1.24%
22,AGL Energy Limited,1.21%
23,ORIX Corporation,1.21%
24,Kerry Properties Limited,1.20%
25,Gildan Activewear Inc.,1.19%
26,"Mitsubishi UFJ Financial Group, Inc.",1.16%
27,"Idemitsu Kosan Co., Ltd.",1.16%
28,Showa Denko K.K.,1.16%
29,PCCW Limited,1.16%
30,Alfresa Holdings Corporation,1.16%
31,Mitsubishi Chemical Holdings Corporation,1.14%
32,"Mitsui Chemicals, Inc.",1.13%
33,Wm Morrison Supermarkets plc,1.12%
34,Itochu Corporation,1.11%
35,Isuzu Motors Limited,1.11%
36,Carlsberg A/S Class B,1.10%
37,Mitsubishi UFJ Lease & Finance Company Limited,1.10%
38,FUJIFILM Holdings Corp,1.08%
39,"Banco Bilbao Vizcaya Argentaria, S.A.",1.05%
40,ATCO Ltd. Class I,1.04%
41,BHP Group Plc,1.04%
42,"Canadian Tire Corporation, Limited Class A",1.04%
43,Medipal Holdings Corporation,1.02%
44,Nikon Corp.,1.01%
45,Mitsubishi Corporation,1.01%
46,"Hitachi,Ltd.",1.00%
47,"Dai-ichi Life Holdings,Inc.",0.99%
48,3i Group plc,0.98%
49,Novartis AG,0.97%
50,Repsol SA,0.96%
51,Open Text Corporation,0.96%
52,"MS&AD Insurance Group Holdings, Inc.",0.95%
53,Mazda Motor Corp.,0.95%
54,"Sumitomo Mitsui Trust Holdings, Inc.",0.95%
55,"Kirin Holdings Company, Limited",0.94%
56,"Shionogi & Co., Ltd.",0.93%
57,"Suzuken Co., Ltd.",0.91%
58,Canadian Utilities Limited Class A,0.89%
59,"Fuji Electric Co., Ltd.",0.89%
60,"Daiwa House Industry Co., Ltd.",0.88%
61,Tokyo Century Corporation,0.86%
62,"Kamigumi Co., Ltd.",0.86%
63,"Sekisui House, Ltd.",0.85%
64,Heineken Holding N.V.,0.85%
65,CRH Plc,0.85%
66,Asahi Kasei Corporation,0.85%
67,BOC Hong Kong (Holdings) Limited,0.84%
68,Schneider Electric SE,0.83%
69,Oversea-Chinese Banking Corporation Limited,0.81%
70,Quebecor Inc. Class B,0.81%
71,"Kyushu Electric Power Company,Incorporated",0.80%
72,Otsuka Corporation,0.80%
73,Imperial Brands PLC,0.77%
74,Taiheiyo Cement Corporation,0.77%
75,Astellas Pharma Inc.,0.77%
76,"Chiba Bank, Ltd.",0.74%
77,"Sompo Holdings,Inc.",0.74%
78,Loblaw Companies Limited,0.73%
79,Sumitomo Dainippon Pharma Co. Ltd.,0.71%
80,UPM-Kymmene Oyj,0.70%
81,A.P. Moller - Maersk A/S Class A,0.68%
82,George Weston Limited,0.68%
83,Swiss Life Holding AG,0.67%
84,"Nomura Holdings, Inc.",0.66%
85,DBS Group Holdings Ltd,0.64%
86,"Honda Motor Co., Ltd.",0.63%
87,"ENEOS Holdings, Inc.",0.63%
88,CCL Industries Inc. Class B,0.62%
89,"Lawson, Inc.",0.62%
90,Legrand SA,0.61%
91,Imperial Oil Limited,0.61%
92,Sonova Holding AG,0.59%
93,Nippon Telegraph and Telephone Corporation,0.59%
94,Wolters Kluwer NV,0.57%
95,Swire Properties Limited,0.55%
96,Newcrest Mining Limited,0.52%
97,HOSHIZAKI Corp.,0.50%
98,KDDI Corporation,0.50%
99,Goldman Sachs Trust Financial Square Treasury Instruments Fund Institutional,0.22%
